luminosity_distance log10_Menv log10_Renv log10_Ee Ebv KNtimeshift log_likelihood log_prior
323.56098849079615 -1.860259521780221 14.073142884447694 50.70454008042495 0.1505183548968788 0.0 -14.385571863383584 -10.790117839248655
102.83890565910939 -0.7043694456316318 10.080015171980286 51.11636159821941 0.029066699539169173 0.0 -13.667962238406245 -10.537119707475787
342.98416979323963 -1.2972329644306786 12.15012380600857 51.65831414045176 0.1959328910729568 0.0 -13.194977693272499 -10.904011968770646
176.9218709229461 -1.8927586193119348 13.820154884554551 50.91380125558027 0.31840422215401554 0.0 -12.970827842521585 -11.297525007880171
165.40291630507085 -0.5856882586858578 11.505763604508667 51.39107096119755 0.07878416189431801 0.0 -12.715809040434364 -10.63308509310655
632.8824467274865 -1.7327137774371577 14.314502822482257 51.46497157847125 0.23831253361464524 0.0 -12.367045064017127 -11.02343981800837
37.940007543316796 -1.6774466174523202 11.724083220969053 49.79812332926146 0.4297245388309071 0.0 -11.871171556825473 -11.874270103384559
332.7928217582332 -1.3553074748797798 11.123638362154495 51.56875635501972 0.0852586083463166 0.0 -11.77073281568985 -10.646288239224768
733.7714307701559 -1.6557545145848716 13.68144357147826 51.691191662568635 0.22141574686803023 0.0 -11.550027296173875 -10.974101292519329
115.64946173847045 -0.9327523028385807 10.87586368858475 51.26636856971272 0.3001298388095709 0.0 -11.452218379770834 -11.2280478390764
139.08419489454315 -2.3996511416900326 14.337898852436847 49.33307465532052 0.07705286562149131 0.0 -11.358308461172443 -10.62958385374853
36.51672601699829 -1.0874798893928528 11.07168734073639 49.93112426996231 0.3248295254945755 0.0 -11.23215875574929 -11.323147365154037
124.33478040792369 -0.9877995520129996 11.089301078430251 51.55814235998915 0.10515693425886334 0.0 -11.200558685129892 -10.687993046456812
357.2502753476409 -1.7708055478732025 13.14758446539519 51.38110337927101 0.5495166686270322 0.0 -11.121688698064679 -13.70443389422891
75.55659184064842 -1.8739890867522435 11.837304381404968 49.897262962604806 0.06080284117497576 0.0 -11.111941854604094 -10.59730513592623
108.21944405400278 -1.040715565166038 11.203337508711808 51.09826964718765 0.18971837629194177 0.0 -10.944538269593075 -10.887639278314294
312.81872550526657 -1.2162834485860854 10.844143871950704 51.67827948766021 0.009845412408351729 0.0 -10.886614596547014 -10.502354478129519
82.99998908480241 -2.6590813822728014 14.5558979877967 48.61730943958992 0.38382044130314924 0.0 -10.88135804654906 -11.595322672209756
461.48083423374425 -1.7790482210538534 14.879300106022697 51.76657421890835 0.23264226470723873 0.0 -10.84289514158099 -11.006609831732924
498.39836767585047 -1.6654750177258428 13.74169663825204 51.64066035558869 0.32315559106102526 0.0 -10.819332282321346 -11.316408675055305
185.07815211651888 -1.9588933591354736 12.83969500127148 51.31978515905802 0.20476235858504155 0.0 -10.713799168351882 -10.927744869112106
228.5704902439663 -1.522726174978422 11.139767660920391 51.579019323644275 0.3699260745019774 0.0 -10.664032050224856 -11.524231536823741
178.61939967915026 -1.6800273206981298 11.046049178075657 50.850860097341105 0.12161053215081008 0.0 -10.641400362517516 -10.72384223345917
366.46223444043505 -1.5503883447931823 11.995639958647983 51.579929575686 0.2588198977080869 0.0 -10.57056762678827 -11.086787814967943
12.188838417021262 -1.9583334061145115 10.963340674105162 48.55954628213229 0.02042159503767279 0.0 -10.468859703033438 -10.521333728040172
511.1331733009754 -1.5282299756866258 12.282871594052247 51.801988117306045 0.22497670158293884 0.0 -10.467503565148546 -10.9842987354449
36.885949299608406 -1.9259804267452751 11.462049780293011 49.25726619745119 0.14478277384364613 0.0 -10.368814329687357 -10.77661418808847
145.22634573247214 -2.327246747916582 13.651093452301708 49.48745934251868 0.07166499920143647 0.0 -10.296009460271769 -10.618765631482296
247.62705492808877 -2.0223077402217693 13.91644462663959 50.61491395733416 0.47710247069908096 0.0 -10.27794638117957 -12.277838767271643
672.8116107955686 -1.9052844262809843 13.387116680197744 51.28707803380421 0.16999333539189113 0.0 -10.269398440637985 -10.837379471311179
289.84936987792975 -1.4721611497768539 10.887987169789852 51.71486064298384 0.16841443457023353 0.0 -10.259785976215236 -10.833463503918336
52.62548211364745 -0.00889390195073414 10.748943587315667 51.06886683721459 0.1934435369756188 0.0 -10.257739228139142 -10.897421326909553
535.7554166213024 -2.371270100990415 14.88650153137213 49.99954291334873 0.017760122147448567 0.0 -10.249630454513897 -10.516523617701077
279.8444501730417 -1.8954310737465194 14.599177997980028 51.449914768586 0.17405434926069846 0.0 -10.244991519210883 -10.847522554529451
119.09678315946915 -0.17323474993293964 11.038011268671065 51.72629864656605 0.04872014343296573 0.0 -10.162859683920114 -10.57396211524841
214.2367480973801 -1.373746721312755 11.731708797390827 51.680319051901485 0.23642900336860315 0.0 -10.116568631779625 -11.017817815418901
28.959693422662582 -2.7016210708524513 13.185234970056461 48.21235506796381 0.1957703097160575 0.0 -10.105204962903256 -10.903580201275165
43.93385147066315 -2.1532780884065077 12.131637263897828 49.99266349407239 0.07576727000522494 0.0 -10.063286325253006 -10.626991873039653
223.96157207093069 -1.5140572525382034 11.705437114986893 51.22316914829481 0.0017571459917444104 0.0 -10.042156757933055 -10.488079112733267
651.1279325194631 -1.9159535082095625 14.795788846439965 51.27918617294794 0.014947065722932864 0.0 -9.994290292594064 -10.511464575157882
707.008447471756 -1.848742841054892 13.630852239548537 51.77754054387436 0.32015943364015026 0.0 -9.967399116940522 -11.30445939155134
150.2893322757648 -2.0201485953811114 11.575468044208446 50.45223040601015 0.18735349442129753 0.0 -9.941561194524523 -10.881478531403218
558.3440921781935 -1.7917100710979659 14.116969503289615 51.44466137668741 0.16488609454305356 0.0 -9.920798294346739 -10.824767596187504
45.982704981349535 -2.0638254452566 11.9292177162992 50.092070114405395 0.12549758202311678 0.0 -9.919197434072226 -10.732502385627503
494.3829095114913 -2.1607493929092625 14.955148064052656 50.634167102793434 0.3535237101330986 0.0 -9.90042595532959 -11.446335968351411
49.80572012083471 -1.3359274594173813 11.058909703392093 50.110316634322736 0.135584783145128 0.0 -9.89457690816971 -10.755332391161089
58.08520420496823 -1.4580914034178032 10.965098416291617 50.622145208989735 0.5282715254559865 0.0 -9.890979588955219 -13.047737396746463
117.49244849389677 -2.6774612814998107 14.70397944694368 48.672011460025445 0.11255012627870092 0.0 -9.816913582165613 -10.703942577366737
208.23986213394133 -2.4380907833734455 14.030813905030245 49.54786331557909 0.17438570599423875 0.0 -9.807080516048961 -10.84835473288008
467.2148874155475 -1.6244849983995997 13.54543454979877 51.80554852396115 0.3076678363473591 0.0 -9.787541648013013 -11.256124040423193
503.7366924328659 -1.9284118132306762 14.863201837574024 51.234277736018065 0.5329437558471376 0.0 -9.755645098941232 -13.159650337166095
181.6691129498288 -2.3931910609204925 14.392980044938266 49.5350005946408 0.18118143290271133 0.0 -9.744092207753251 -10.86557625316743
