luminosity_distance inclination_EM supernova_mag_boost Ebv KNtimeshift log_likelihood log_prior
6.792986444839927 0.7664946364349804 -0.8108367559996958 0.003201801010662904 0.0 -400.9097443036186 -10.96978168602409
12.004720579118441 0.786940659265489 -1.0831995842822755 0.3261331196808893 0.0 -400.8942175415614 -11.786788981454437
55.97144443770203 0.7688253453761796 -4.554458773546656 0.38638135209435853 0.0 -400.89093912171063 -12.085748563481978
23.69228167484484 0.26657933734788436 -3.2139157353821455 0.5561277850384075 0.0 -400.8829580997006 -15.492667940520317
32.86448057136567 0.6500787241178544 -2.4115584204153624 0.007768281405085234 0.0 -400.8762595556866 -11.114112855991916
32.6472217275252 0.4451097405625977 -2.8193193920687776 0.16682471577832064 0.0 -400.8714780439383 -11.785540543957492
40.778720572422586 0.7292477243363602 -2.9068425962574103 0.03399521536888917 0.0 -400.85356433999624 -11.065562619857136
107.46693002413753 0.28554940415309366 -4.926706686990623 0.02633261275573165 0.0 -400.84478663601396 -11.912396042287268
53.78581189983793 0.6863273557988318 -4.176015913343585 0.274360084067387 0.0 -400.8433252372563 -11.707122931300244
23.223149331333257 0.2574678037860641 -3.0324677314690405 0.5034256683965171 0.0 -400.84308317773525 -14.082370302796997
24.616133190883687 0.7591157167156245 -2.9624743693189366 0.4297654284989858 0.0 -400.8202166118572 -12.361444655961268
97.37001313665532 0.5325524766276303 -4.775727695744404 0.023598654098389876 0.0 -400.7967674116827 -11.31823242497688
24.607869354394623 0.6998695125145948 -3.6639559982899415 0.02493189636463094 0.0 -400.78622889810265 -11.082740662671496
16.055325562236167 0.6417890968823036 -1.6611284440628356 0.29803339830949516 0.0 -400.78540182791 -11.84681854625955
8.93962172331159 0.3080650879328731 -0.6490468006298471 0.3919990931669653 0.0 -400.77784893069327 -12.946301588001589
14.91686284394475 0.30479921315502917 -3.3944238780640816 0.2606097101462975 0.0 -400.76896412294633 -12.40947455442759
49.572840932399544 0.6231617198952523 -4.572492346770448 0.47891850256041596 0.0 -400.75429401130634 -12.948937833780592
30.650886788642953 0.7350059657683781 -2.4371626278875618 0.05965635378881121 0.0 -400.753827616292 -11.107990331265219
71.65020376076214 0.21945212957210275 -4.244270127721168 0.06973813359203873 0.0 -400.7495014238689 -12.25291425004572
70.92032241817039 0.7275661886370155 -4.415918145987953 0.14076014104229526 0.0 -400.738003673476 -11.288466723438912
15.24175967411541 0.6025801615407638 -0.9870642448073124 0.08291835712711326 0.0 -400.7370630303111 -11.322625919080153
28.22554618676172 0.7158442524014845 -3.138478044361081 0.3836449197010944 0.0 -400.7316896347395 -12.128927379632595
52.33700842989616 0.4761747403775959 -4.763977808713602 0.5029865593549279 0.0 -400.73158998918404 -13.488141413107321
23.128534914778896 0.5894279662108005 -4.717199607565497 0.3830984746923704 0.0 -400.73122014878754 -12.292022972534557
8.864312742884481 0.7361951022727451 -2.494573465407652 0.33879164376654886 0.0 -400.7268429580296 -11.892806430211536
31.386773579530626 0.28832662750041504 -4.412726612945925 0.07819418594885366 0.0 -400.7138724216002 -12.002774569795156
11.620902306436124 0.5008833156669965 -3.759345655972274 0.5426871218254979 0.0 -400.6992490614728 -14.290142260396209
56.42017798257478 0.5234326568483364 -3.6843010847514126 0.048104820724479774 0.0 -400.69897034991493 -11.379551454345972
62.389670066251185 0.5902996738671777 -4.63346181903188 0.3268234092307754 0.0 -400.69885995359846 -12.030452907559564
11.559137024435147 0.6243137927583163 -1.4810235531536953 0.49128161796055647 0.0 -400.68660649981075 -13.089190702960588
7.097071782385781 0.5631054325029891 -2.1145706181320225 0.376484126546348 0.0 -400.6835705905389 -12.298192442769409
7.816763130110463 0.35987812933002405 -0.2256175776882996 0.33446132692116826 0.0 -400.6822715105299 -12.519827545062597
71.80537851431764 0.40667587748339695 -4.3255442883951645 0.09356710638008062 0.0 -400.67237745299883 -11.704276231010738
25.98846616307861 0.7473056280491293 -2.672421713587435 0.2689851855040653 0.0 -400.6664329665118 -11.619225918946709
64.1215256798686 0.7454797136077359 -4.871783032956895 0.3883132552918007 0.0 -400.651337242545 -12.120893944579768
62.942257447892175 0.3046913124306525 -4.599837957791695 0.30464325083408095 0.0 -400.64832176227657 -12.562069491738432
4.114259269324564 0.3539944591737119 1.747381397036996 0.10105148076104895 0.0 -400.63184306814395 -11.852020865551939
2.4323466426139673 0.16511687970601435 -0.033721371029778346 0.464107716492441 0.0 -400.6285823229308 -14.068987198311298
31.190569968426157 0.7334443396209939 -4.167828100724367 0.01583191933003548 0.0 -400.62154322870146 -11.027707064267197
44.58446032372183 0.3724948770231827 -3.514406438538126 0.17286909719302257 0.0 -400.62039384441647 -11.968645530321746
24.85636448976675 0.6760234181559984 -3.0301594506239065 0.43444031919964293 0.0 -400.61572351892704 -12.490100545456253
14.788127857146984 0.2531115101243235 -4.154238457508654 0.5059098075252932 0.0 -400.6134593884602 -14.135742486159948
32.231716152155236 0.7418270693986835 -2.6134974089619405 0.08029092236468365 0.0 -400.6055816560841 -11.141571724753511
20.193853499033292 0.6662558966263249 -4.347554998114467 0.36522725253527366 0.0 -400.6041253357978 -12.095809246071752
82.55319396367852 0.4040941241933778 -4.429730089740113 0.021527338514524583 0.0 -400.59071933350197 -11.57014014023854
70.58814078407153 0.3238429730377732 -4.983778605345312 0.343941915303984 0.0 -400.5888694096927 -12.661855671172031
39.51127334186169 0.5449692380711894 -3.4671677180512677 0.2522331263764012 0.0 -400.5851008509563 -11.836352978579695
7.052952687605752 0.5884116547291189 -1.5860677839234762 0.22659482828770744 0.0 -400.5814370367275 -11.691010001673273
80.63585803917896 0.44234030408820507 -4.362842560331636 0.01551039683129387 0.0 -400.58035447932696 -11.47430628949391
70.97176429024495 0.6053451191586946 -4.975324670062011 0.33595412779911643 0.0 -400.5775047819036 -12.046246199784346
37.99699655585069 0.6002607719519177 -4.836777874888218 0.06724933428366238 0.0 -400.5630206975778 -11.29449608057939
24.337479587774553 0.6586347700431381 -2.258970250787249 0.15648921834048113 0.0 -400.5503651388477 -11.40866186656004
45.315123301173344 0.49293365622301616 -3.4825000566907938 0.14229607032913147 0.0 -400.5481143790371 -11.632355571555493
31.785761035784756 0.6075482388782636 -3.6749958850076636 0.48304072728126335 0.0 -400.54452309066266 -13.016124332893705
75.04931477757319 0.6124494560654735 -4.499331081994633 0.11808364504133005 0.0 -400.5439942267508 -11.38298294675769
11.365392754030706 0.3668998490283174 -2.2340146005029067 0.10414100536194029 0.0 -400.5371094209532 -11.824353606175647
13.989097091360572 0.33591477010055804 -3.601976639825848 0.37767978057943324 0.0 -400.5344172319657 -12.786383096060945
40.09362669403917 0.6427464127884667 -4.177113583112146 0.49802292950300175 0.0 -400.5272205770764 -13.150856312021416
50.61190062852719 0.2335765434714815 -3.6326684318660982 0.10112868804746286 0.0 -400.5265294043052 -12.256092415988523
16.497380395325187 0.6459253737852798 -1.1543571842210905 0.06392261983472515 0.0 -400.52595584943754 -11.224352021854164
32.766998025474116 0.5088611952602221 -2.568261353775578 0.045436553831601195 0.0 -400.52514062543537 -11.40015551755841
18.255355559134326 0.7356363873277451 -1.8974817736681278 0.26057686751093834 0.0 -400.5157323401133 -11.604633244637016
48.01604449458629 0.215502534421276 -4.701430844259476 0.5387760629363009 0.0 -400.5122032889819 -14.975467961723304
9.976043678931354 0.6089058754431642 -2.248072574104689 0.19635192939300578 0.0 -400.51124044826923 -11.57712253126281
10.395265065600432 0.7374359156788739 -2.2264550717255145 0.1627732640877964 0.0 -400.5053897784807 -11.329838468134778
47.396032902582135 0.10463143832404194 -4.106176577141166 0.3318316297752744 0.0 -400.49408978846714 -13.72430350880284
64.31457074631575 0.6707329310072035 -4.074549343105502 0.08217377365988116 0.0 -400.4795518227344 -11.228826703954779
16.24067972796435 0.5510030219675551 -1.8756844005870899 0.3489297062156513 0.0 -400.47661413434764 -12.186030741200804
15.957750877902027 0.5012924549125137 -1.9609516141209031 0.39523035053726957 0.0 -400.4726492898657 -12.503868083935547
65.02990343374117 0.517312013720149 -4.275704146425063 0.14689687803151916 0.0 -400.46865998176725 -11.599014849632656
5.1171339423963085 0.40012577400056565 1.0418239707190722 0.18060021365048187 0.0 -400.4620476600561 -11.920224028995058
1.610405399132257 0.3164598198449383 2.6414236189200384 0.5205946737790461 0.0 -400.4610407298346 -14.16798457965084
86.96256928110205 0.4671095638063602 -4.922349041957648 0.1517164335806652 0.0 -400.4603129506468 -11.704115281949809
60.66703567550247 0.48324599583973804 -4.223090579133675 0.18315875177720756 0.0 -400.45530113851606 -11.750430115898153
50.796350416971656 0.5664146773648443 -4.194871111537049 0.3026735752817312 0.0 -400.44432694828663 -11.97324665241764
63.523398453206354 0.2541257886938707 -4.523527346901975 0.2569963669044988 0.0 -400.4402372154906 -12.575030632102152
70.70248215567541 0.3139273092254927 -4.873791226860966 0.2932618808255415 0.0 -400.4304391754064 -12.491537802331933
19.812381032016688 0.4007230597725213 -1.77385585582206 0.13604914195896506 0.0 -400.425829439459 -11.811117305173338
45.46476797085352 0.5215199616956513 -4.582489020476544 0.536503051559508 0.0 -400.4164769022559 -14.064275502792475
55.880011307090754 0.23213436634820928 -4.502117803554816 0.34104579097670185 0.0 -400.4140227856295 -12.97365758656576
12.667479297046674 0.77026587105675 -3.629651315921783 0.45864001219448935 0.0 -400.4138641383705 -12.576017692998322
24.7941144868732 0.6470015174037199 -3.623948306664746 0.030363280621606585 0.0 -400.40910172645863 -11.159012967754123
16.710991737762775 0.6119599668527193 -4.195586046783334 0.44986468740263286 0.0 -400.4031319043115 -12.694074538627296
12.323648264552128 0.4566772457196149 -3.5635532072749436 0.4577337952800549 0.0 -400.39962832515965 -13.024928286826839
18.612700091224003 0.5837999552058529 -3.0693775834032433 0.046891077854366095 0.0 -400.39406913233904 -11.27946446197194
79.4111819042624 0.6773756545594202 -4.4072917541549925 0.032355882717268955 0.0 -400.3934293637199 -11.123727658928857
60.630447301896226 0.7515306220861344 -4.694870888650599 0.35277549338351705 0.0 -400.3804533372737 -11.937866984857836
14.277606954793894 0.12519699061881429 -3.778653544329472 0.4263811623617664 0.0 -400.37416207239045 -14.044916303648758
1.1364062596617697 0.75600088195859 4.279041572278979 0.17675187629000536 0.0 -400.3622543609446 -11.344498619304636
6.932619053630069 0.28678552253956135 -2.0254052451777604 0.38256805787913484 0.0 -400.3603708950851 -12.964798256058293
14.337354221580028 0.258030635424907 -4.055513696891454 0.5090582794964639 0.0 -400.35920167946193 -14.165425459331233
14.820731787754426 0.7407894809818898 -3.9181872966050197 0.44533577752943476 0.0 -400.3560797930819 -12.496712839721203
14.971871217771696 0.5440530824910462 -2.9099496598630266 0.1363053219675063 0.0 -400.3460843527213 -11.528848808132672
64.27275061903518 0.7435894548557254 -4.396558194724552 0.1943151853566907 0.0 -400.3453006549671 -11.403233902793362
8.4792836513313 0.5112498909133727 -1.6571467147361174 0.13924746940734536 0.0 -400.3343349730728 -11.591926900886413
31.505973327198245 0.3634901032191117 -2.8632985562182918 0.17276251992323127 0.0 -400.33305153087093 -11.991735357546002
36.265717237967735 0.508290243086151 -4.959827293189323 0.15075909847833788 0.0 -400.32623276417735 -11.624156841483986
20.089712414909016 0.7407095428492078 -3.061369545468767 0.003373578981399092 0.0 -400.31972645106305 -10.997566035133747
14.034286957582546 0.6055101616042209 -1.7874100712706409 0.42620508055303347 0.0 -400.31638808910566 -12.526786261062124
32.903050188617264 0.6629397595915888 -3.776620041666224 0.48178312517585237 0.0 -400.31007124495085 -12.926954251599685
4.664339409222609 0.1732946921368972 0.9682993405419529 0.2728899553767441 0.0 -400.29168891031327 -13.003795288337734
11.423599205679874 0.1868263964117842 -0.9016993752321172 0.25798616843593114 0.0 -400.2899431510982 -12.880860872809786
44.42377111896784 0.48267121907106453 -3.7255502081732477 0.23390789337764453 0.0 -400.28940405611166 -11.89122478271657
87.24765880192471 0.5513049522009666 -4.678000824793849 0.047277186275663456 0.0 -400.2889769759113 -11.331185878773267
29.352723243256758 0.540780849906714 -2.5518965293421787 0.10150024025432791 0.0 -400.28491955436664 -11.457492061153399
45.18656285350202 0.6818374633989045 -3.690247141971856 0.2051003960521056 0.0 -400.27636905157397 -11.50367862963841
63.11236392081148 0.7506646545127027 -3.96870224724371 0.04452561630172697 0.0 -400.2672709660434 -11.061855448161472
10.97814373245722 0.2882430982531863 -2.328599525100353 0.17042517255577658 0.0 -400.26711352387895 -12.209618833445747
31.282306919104986 0.2697200666974396 -4.350833856979613 0.0875043631495372 0.0 -400.26518291005794 -12.086762657079202
24.13097739870784 0.3456612384856405 -3.496189157670296 0.01995066385055326 0.0 -400.2642657429835 -11.716099203378217
2.714176533289071 0.5783495987339949 2.6043825698585987 0.08469043510668454 0.0 -400.2483470363385 -11.362411166456962
29.236629043584784 0.6007105841678612 -4.631870683422317 0.22209976583367347 0.0 -400.2354888060918 -11.659905410644503
25.533207946253814 0.7109345592167735 -2.558080130723835 0.20878712561623464 0.0 -400.2349335908908 -11.478961004013193
29.04213347751755 0.09794158040413196 -3.167038750913404 0.3399382025301075 0.0 -400.2269347146231 -13.824428804610164
13.220008359751873 0.27894976719060505 -2.6073783993220214 0.13403682951696025 0.0 -400.21727306353165 -12.154849807565045
55.91763524757178 0.722050980589908 -4.110824867711911 0.18293614362035523 0.0 -400.2162046145517 -11.397514843950063
53.832803421161486 0.3258230506875231 -4.045384358579131 0.18440302360663485 0.0 -400.19362618340756 -12.126331105297508
25.794258642362642 0.4462877291710512 -2.2096753125661026 0.061369058515283445 0.0 -400.19350481138736 -11.551951273668038
17.841392746923784 0.4720484593807919 -1.6100368114063226 0.1461426572602685 0.0 -400.1872298744858 -11.681219824084717
26.319751377878355 0.3722108583406493 -3.1676213149624344 0.41213202357728745 0.0 -400.1828449507605 -12.882816565030963
8.14556753832 0.3048509663737828 -2.392526757821538 0.39489309292285685 0.0 -400.1753699767946 -12.972631358446154
14.080921889856421 0.6903892407801206 -1.3463905490588983 0.24709214052967796 0.0 -400.1727251562936 -11.614640361581422
21.799807353875572 0.1290188137196663 -1.898639045028995 0.07987600887001403 0.0 -400.1670002108204 -12.799201057536369
91.33320171599019 0.25341023521064 -4.688435230643577 0.0027826421536189952 0.0 -400.158873319702 -11.986677919454367
50.94426879417713 0.559171028097025 -4.6018467778779035 0.43174587571818696 0.0 -400.1495776483414 -12.635833593369396
40.39521863578376 0.5052778746300165 -3.555000402980376 0.23864666805624857 0.0 -400.12615745695217 -11.863334955134299
19.14346848492803 0.5797318269178858 -2.283287614270063 0.33832556701541816 0.0 -400.1228114706932 -12.094377934718203
30.321712567394016 0.6214561472068828 -3.1490417831988253 0.2937018227732718 0.0 -400.1186037538041 -11.858949404174833
22.142521577019334 0.5583745764613777 -4.20003411522567 0.2894934085506344 0.0 -400.11787531375364 -11.938294504372772
6.4456476061994294 0.389266414549919 -2.069078377762491 0.4587309042882734 0.0 -400.11366731729674 -13.183754603753838
8.478597233109822 0.6761309902391204 -2.3288232583345803 0.352202799070996 0.0 -400.112314863513 -12.022404409723972
32.75519283592925 0.4932081361758158 -2.9159237611268694 0.14884835704861538 0.0 -400.11060292253234 -11.647196184873582
38.65847879410828 0.5509327459685647 -4.061303448357063 0.4591967156966637 0.0 -400.11042687566464 -12.86623842856373
62.452999641943705 0.2620061201397989 -4.887496297017775 0.38455640393290474 0.0 -400.1101087655427 -13.063416568910194
21.004545526757642 0.7880591933262849 -2.57104186131491 0.3669415711722365 0.0 -400.10867996924725 -11.966847245653328
18.283712959911625 0.27987211730890993 -2.262583432268624 0.3687802754024449 0.0 -400.10794354384694 -12.918428671711595
20.681632621450014 0.23613055262579283 -2.1252713344380645 0.20937084056612812 0.0 -400.1018698435759 -12.506368887967648
72.81063897194456 0.6286967340940336 -4.7472245915034215 0.2030672066366253 0.0 -400.09403551450407 -11.56734649041499
53.31959464740867 0.6635087333648193 -4.931115856562141 0.5118918693415668 0.0 -400.0851814798594 -13.330088702009927
18.684965125241284 0.6735731759621894 -1.8319356959035087 0.18340461876645267 0.0 -400.083998481043 -11.456556996275603
56.472623719166265 0.6754832805334323 -3.882963345747023 0.08025444262843554 0.0 -400.0784264478835 -11.218961271321971
4.976097427625036 0.7775213081293831 0.02198735801813534 0.013827236548475046 0.0 -400.073836900458 -10.977299262477706
50.18916758574559 0.6785028899441585 -4.2008707675515335 0.2911368368660134 0.0 -400.07304931665124 -11.774687896286352
34.34019034033457 0.47628743516382277 -4.671970628140362 0.12140839589320208 0.0 -400.07269714051097 -11.61655473512788
29.321177846830253 0.7810338192994107 -3.7470991207033935 0.5378599197992302 0.0 -400.0664663622474 -13.757007980270497
12.694206907731793 0.5730604728205125 -1.3198831181142099 0.31484612270633405 0.0 -400.0641604641719 -12.009051438501675
61.430770813047246 0.5711103311745496 -4.84838581326671 0.38021624073062293 0.0 -400.0627442443613 -12.304856949927228
11.76485791533819 0.6081627644176444 -2.8879738380129956 0.3030556658193591 0.0 -400.05921450989115 -11.911915455363065
35.70972931015008 0.7580356663941328 -3.0593364969812185 0.13850478987107565 0.0 -400.0537423024285 -11.250067119197752
67.10468697187346 0.2526923740961254 -4.614199917373991 0.21784830871995756 0.0 -400.0482004526268 -12.463564613247046
28.649190252704603 0.19919619582071374 -3.534873555742222 0.4750331852463801 0.0 -400.04492168909525 -13.9897728834249
68.2752041010194 0.10835517579822006 -4.374770808192708 0.11200419987915948 0.0 -400.0403364008613 -13.040383139482476
10.468635922991734 0.6788087987846165 -0.6810092835637791 0.22568464413507192 0.0 -400.0362457536496 -11.565095175619277
34.62440848498058 0.2752849029822175 -4.758572043253575 0.1431050626765604 0.0 -400.02780532081795 -12.18863821744519
16.83971371398261 0.5836138120066696 -1.6421144169329542 0.1966759856144151 0.0 -400.0265804471561 -11.615258591388331
17.256422890111377 0.5187648365543266 -2.356048605282346 0.44668260745370575 0.0 -400.016811003394 -12.815701671074901
81.24021149513358 0.5712444331149329 -4.46327206665079 0.009002830226916994 0.0 -400.0155975953955 -11.229115435363907
65.67315826700154 0.7477903915417061 -4.461986382138866 0.17824547379828526 0.0 -400.0155025937806 -11.357060859225326
25.861802223876413 0.05353095658373348 -3.8297852344142522 0.08668335097920783 0.0 -400.0151560257368 -13.690518714446073
8.31809390364981 0.798241460468096 0.3503865140363862 0.0074685922690851244 0.0 -400.01292761887527 -10.94536086494478
41.84286322799609 0.6126300586790713 -3.636774727997487 0.23306106859520703 0.0 -400.01207548458365 -11.67452030344301
60.39831556409895 0.3754051244866051 -3.8592348284710862 0.019309180416585886 0.0 -400.0104996462002 -11.63599812742556
2.3746339167011725 0.6749778464587156 1.8767892522420642 0.46061067723222116 0.0 -400.00965884799814 -12.70175089805772
36.894390768593915 0.7811730000528103 -3.6899942553636667 0.3491236447856555 0.0 -399.9970897790639 -11.890577728281475
10.230491415952692 0.4312372097135395 -2.739987593560712 0.3558660152972254 0.0 -399.9959575211059 -12.442709483375424
39.04936709392045 0.6439945395936477 -3.403245350921975 0.19888094230403414 0.0 -399.9915646478737 -11.535370363563942
2.472121202866441 0.2601939548499468 0.8619423304520071 0.22212864230825027 0.0 -399.98527193583845 -12.447100177278964
