    0.455661408263951853E+04   -0.135065807561321827E+01    0.145447532823434567E+01    0.598256647631548191E+02    0.761485808277243770E+00    0.110154949375418298E+01    0.121167979009131273E+02    0.229557676116073406E+01   -0.414050506512681515E+01   -0.125401792038775319E+02    0.959154206135925946E-02   -0.294354541927045332E+02
    0.673636056764469413E+04   -0.911720856714628436E+00    0.899307893770764699E+00    0.698259199161240929E+02    0.646918780230480772E+00    0.125952123074687794E+01    0.749997419443174529E+01    0.327943943412103600E+01   -0.868579700071858340E+01   -0.791031250903514938E+01    0.170501321159061803E+00   -0.284322988645357384E+02
    0.309816800147202684E+04   -0.832394598152298659E+00    0.118743427617444031E+01    0.633687907848267926E+02    0.108669668635640027E+01    0.148357132720239404E+01    0.817447528681524282E+01    0.231754417524859013E+01   -0.813105256627272865E+01   -0.111600109343216047E+01    0.342973788910916011E+00   -0.283650340081725147E+02
    0.242846077456083094E+04   -0.327557257636226673E+00    0.302229601265230019E+00    0.581513705382007160E+02    0.866000224997677925E+00    0.529517286089121075E+00    0.807857584648520088E+01    0.257960876964690478E+01   -0.350236009290710193E+01   -0.426513197318004345E+01    0.504675501921946323E+00   -0.283587694221787103E+02
    0.531774950491634809E+04   -0.717447322432550383E+00    0.120373699696189074E+01    0.592031681044023941E+02    0.104997557566359156E+01    0.147531300734950066E+01    0.109741237065820787E+02    0.286913798237931017E+01   -0.366121047974598035E+01   -0.403280961420245987E+01    0.165655867584434124E+00   -0.282294044886619773E+02
    0.531861828018096367E+04   -0.194437255598197112E+01    0.851507965126084621E+00    0.603801570813317241E+02    0.111309251158628375E+01    0.149513627413245387E+01    0.801868025877407931E+01    0.293841364318115650E+01   -0.387777468494527966E+01   -0.921514243499763985E+01    0.106579129813019230E+00   -0.276322560736933625E+02
    0.163410402667529479E+04   -0.577779756953996193E+00    0.105579859741262427E+01    0.532905418646276559E+02    0.598221083500453332E+00    0.137294743056578317E+01    0.608856120573658366E+01    0.290055040067540304E+01   -0.235472656711777972E+00   -0.103876260097843165E+01    0.495311949891398040E+00   -0.274780181758085575E+02
    0.363697939538510400E+04   -0.110247982204027295E+01    0.886788286028341810E+00    0.760135831221154490E+02    0.144651956329594178E+01    0.104275207048427476E+01    0.612700931307761909E+01    0.388514103532236676E+01   -0.110874470186907921E+02   -0.797532756371247586E+01    0.159135355247559923E+00   -0.274728251782183506E+02
    0.632374891255090370E+04   -0.101622586645608415E+01    0.577956503429006396E+00    0.610696082835821059E+02    0.151012657206851331E+01    0.137722988987347517E+01    0.145513229953603336E+02    0.307055944392477187E+01   -0.371548596018244659E+01   -0.104708071581922706E+02    0.159267262890471412E+00   -0.274291424992180666E+02
    0.404301202677839228E+04   -0.642486184017939443E+00    0.125204735779155873E+01    0.623408340440428717E+02    0.763889410495443344E+00    0.115915275779839466E+01    0.106605217749650549E+02    0.343634437973217866E+01   -0.372390638961069520E+01   -0.968480976042829056E+01    0.407726607788058915E+00   -0.274057349815804940E+02
