

    0.199101379573353485E-98    0.502720987198046657E+03    0.534094407126478563E+04   -0.193421106377307361E+01    0.654695815927819225E+00    0.673025095920762908E+02    0.147170183627188123E+01    0.948863739117767890E+00    0.480769139334936302E+01    0.419934547113241585E+01   -0.759335780046747555E+01   -0.137882469045839784E+01    0.352246675831004274E+00
    0.107592021340188579E-97    0.499331127304516144E+03    0.205775132678512682E+04   -0.907860285944614986E-01    0.127112250285451034E+01    0.654794099026954939E+02    0.131104299069846086E+01    0.153574681255958922E+01    0.950276192533316078E+01    0.477802766676419122E+01   -0.576383750415208773E+01   -0.591557392194397202E+01    0.160641326310927757E+00
    0.421596510960472589E-97    0.496584097849280965E+03    0.121038243706490334E+04   -0.811704178140197241E+00    0.130295613312301950E+01    0.643671303318916159E+02    0.369055239673566793E+00    0.137759518586953944E+01    0.815176514295091437E+01    0.830972908015348466E+01   -0.409171032497060594E+01   -0.179856231561821645E+01    0.209795809196882871E+00
    0.122761048471147515E-96    0.494430920565186227E+03    0.306046013026543324E+04   -0.114336590433283503E+01    0.119528532098464479E+01    0.657896781891545714E+02    0.152042405829686822E+01    0.123286962921773835E+01    0.627652568583888382E+01    0.482370890080692938E+01   -0.638139314811196989E+01   -0.262070076563224319E+01    0.171229798793005344E+00
    0.990648731179242564E-95    0.485633884895183201E+03    0.263249532282727500E+03   -0.573411156251122378E+00    0.961690096946769324E+00    0.578724821413961266E+02    0.135702853054517170E+01    0.154130647591350378E+01    0.103512935440374392E+02    0.219427766205538965E+01   -0.426753317708858582E+01   -0.450770956564356595E+01    0.355332780431807660E+00
    0.495045287220365218E-94    0.482400511238845866E+03    0.147500144957652174E+04   -0.116277475455056178E+01    0.108404865089225955E+01    0.563175786062911286E+02    0.131554022945209659E+01    0.156096688557443497E+01    0.112328801805508522E+02    0.727331784431172679E+01   -0.755674556488692417E-01   -0.612011212457936971E+01    0.365934583760363474E+00
    0.825809639318331614E-94    0.481361456162107402E+03    0.628381058129275334E+04   -0.119750380116016819E+01    0.979467541353722160E+00    0.829451304667182967E+02    0.708075381042080565E+00    0.118460542812017766E+01    0.994615256881500187E+01    0.541706248782139799E+01   -0.106726679632668748E+02   -0.144025476991145513E+02    0.157234314238033246E+00
    0.146565675835328908E-93    0.480198442293856885E+03    0.973897649023426538E+03   -0.103850622887575694E+01    0.139790270521064142E+01    0.565814094963430563E+02    0.754058582184828352E+00    0.115642059688976739E+01    0.264051330745970070E+01    0.818169559640347366E+01   -0.139503337549982653E+01   -0.134163099962133003E+01    0.211894919689427225E+00
    0.330113805392479294E-93    0.478558889628625479E+03    0.561639141168129299E+04   -0.122642568946489794E+01    0.112370700999152628E+01    0.594879190034491074E+02    0.868366511958945764E+00    0.127659731187449088E+01    0.602359388434061582E+01    0.254005321753597180E+01   -0.309292046191351311E+01   -0.454264257610438271E+01    0.192670374799233407E+00
    0.776421928223701742E-93    0.476832747359577979E+03    0.635364633798599243E+04    0.347209334373474121E+00    0.926883405507791025E+00    0.641002555489540100E+02    0.112011868852514218E+01    0.107511708136471462E+01    0.141811448335647583E+02    0.328424930572509766E+01   -0.541931211948394775E+01   -0.134098774194717407E+02    0.104339837837219243E+00
