Nested Sampling Global Log-Evidence           :   -0.159691528563454477E+01  +/-    0.246033835409326558E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.159691528563454477E+01 +/-    0.246033835409326558E-01
Local Log-Evidence   -0.159691528563454477E+01 +/-    0.246033835409326558E-01

Dim No.       Mean        Sigma
   1    0.983932081081642167E+02    0.476573831058197683E+02
   2    0.440360302227372600E+02    0.167539594988616969E+02
   3    0.966613994937161380E+00    0.373022749477405879E+00
   4   -0.365921069928223042E+00    0.820158208500279096E+00
   5   -0.197145467050150103E+01    0.582174259674198891E+00
   6   -0.162882288606576964E+01    0.732254391735983723E+00
   7    0.285930944916750529E+00    0.160687417384227704E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.998449021289004293E+02
   2    0.170644614837483459E+02
   3    0.124807036716388042E+01
   4    0.673550005738592361E-01
   5   -0.132075904348566020E+01
   6   -0.106503532182076377E+01
   7    0.893221264729460729E-01

MAP Parameters
Dim No.        Parameter
   1    0.192062978111603883E+03
   2    0.360880062532078298E+02
   3    0.107479778094239120E+01
   4    0.823908805854860482E-01
   5   -0.143419116956861648E+01
   6   -0.892187794028455716E+00
   7    0.295192871042587623E+00
