Nested Sampling Global Log-Evidence           :   -0.260449994822385236E+02  +/-    0.236386864461369917E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.260449994822385236E+02 +/-    0.236386864461369917E+00
Local Log-Evidence   -0.260449994822385236E+02 +/-    0.236386864461369917E+00

Dim No.       Mean        Sigma
   1    0.386827815931551640E+04    0.174520574339005339E+04
   2   -0.101400019806365727E+01    0.583718081240764741E+00
   3    0.851230475787023155E+00    0.344306832569579890E+00
   4    0.607353924450782046E+02    0.458563352138784275E+01
   5    0.866055671827294704E+00    0.361771459538062057E+00
   6    0.111353849686856043E+01    0.291071842639552270E+00
   7    0.740365084906013937E+01    0.388450080064536563E+01
   8    0.269486002404937297E+01    0.511764472216629240E+00
   9   -0.515344600285616572E+01    0.296549201224584547E+01
  10   -0.590120635831232310E+01    0.359025476648015029E+01
  11    0.188809466138780802E+00    0.120305764041894941E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.219053699554559307E+04
   2   -0.111440020394366357E+01
   3    0.920761149584483185E+00
   4    0.622753322107030485E+02
   5    0.512162942468551541E+00
   6    0.105446761235663433E+01
   7    0.806103162894137526E+00
   8    0.235487306092004989E+01
   9   -0.742142872311798918E+01
  10   -0.662553337717665158E+01
  11    0.413297783616152561E-01

MAP Parameters
Dim No.        Parameter
   1    0.219053699554559307E+04
   2   -0.111440020394366357E+01
   3    0.920761149584483185E+00
   4    0.622753322107030485E+02
   5    0.512162942468551541E+00
   6    0.105446761235663433E+01
   7    0.806103162894137526E+00
   8    0.235487306092004989E+01
   9   -0.742142872311798918E+01
  10   -0.662553337717665158E+01
  11    0.413297783616152561E-01
