

    0.288145719559822418E-98    0.488837464920706225E+03    0.345258820056915283E+04   -0.130596697330474854E+01    0.787886976259307703E+00    0.523327667713165283E+02    0.271289801612025983E+00    0.803448840400599162E+00    0.105544441938400269E+02    0.235630273818969727E+01   -0.604413449764251709E+00   -0.442828863859176636E+01    0.402432687592506444E+00
    0.129299084003854957E-96    0.481214175791504658E+03    0.475858252326477759E+04    0.107273221032262889E+00    0.841697889548455036E+00    0.557985289387558296E+02    0.152556206521886017E+01    0.100862084678593367E+01    0.991868577049071476E+01    0.234230702302989524E+01   -0.295415576959142356E+01   -0.113705272207496293E+02    0.479159615570714181E+00
    0.711533380387218130E-91    0.454762111600645085E+03    0.498843729737441663E+04   -0.815563912574963190E+00    0.681416680704208466E+00    0.570217312130092324E+02    0.592440394052900721E+00    0.850868066407846513E+00    0.373849153488560271E+01    0.655372789462007521E+01   -0.316895962416960941E+00   -0.100991743605955655E+02    0.146189182311310201E+00
    0.773660709645423667E-90    0.449973894242839378E+03    0.261173784732818604E+04   -0.247991979122161865E+00    0.108662480998276179E+01    0.753785866498947144E+02    0.465461209584839497E+00    0.125552666682238168E+01    0.790165096521377563E+01    0.706438684463500977E+01   -0.941251516342163086E+01   -0.142629146575927734E+00    0.172470630311965939E+00
    0.274481147249329660E-89    0.447425600736031583E+03    0.222558790354412167E+04   -0.779160206564254665E+00    0.121757334298610864E+01    0.663702303307995436E+02    0.140493917951629776E+01    0.562044503893182945E+00    0.128258547870708526E+02    0.433797394335274866E+01   -0.134230678135718584E+01   -0.141333839933791197E+02    0.378898107874656442E+00
    0.191953688764819438E-88    0.443520062429397967E+03    0.351419664151584675E+04   -0.142570546987704239E+01    0.109181930282026385E+01    0.585724235487999394E+02    0.110384071315390009E+01    0.106433854224403013E+01    0.580014891750445383E+01    0.263260458345806114E+01   -0.570297921049290224E+01   -0.559506188183441111E+01    0.203715653561724247E+00
    0.323269645737744862E-88    0.442461972123599423E+03    0.638869375123126702E+03   -0.134560875753572651E+01    0.111671482962461943E+01    0.711658620160337563E+02    0.216714301447996582E+00    0.922802768868106083E+00    0.826335276086747150E+01    0.499360025937635754E+01   -0.169396837210885742E+01   -0.140277176460374005E+02    0.174211462214067581E+00
    0.332802626730414171E-88    0.442388221503093519E+03    0.687247740091145533E+04   -0.149850205753354770E+01    0.103977754476966133E+01    0.870555240752068755E+02    0.383823883006598088E+00    0.118481183795541933E+01    0.886131711589399806E+01    0.873831347609161924E+01   -0.102249314863311938E+02   -0.746750079593002525E+01    0.203305284087520882E+00
    0.488922792788956043E-88    0.441603286528460615E+03    0.323150760012584760E+04   -0.433544838504722474E+00    0.121616342516445641E+01    0.692280304656713525E+02    0.131109288974993188E+01    0.719293322758085218E+00    0.122288485278807997E+02    0.778329629148696078E+01   -0.232147123017697510E+01   -0.139910835266915097E+02    0.413035504630833161E+00
    0.673539837943334831E-87    0.436341806231132296E+03    0.417224320698065731E+04    0.758671656209712886E-01    0.113183590346441898E+01    0.653413351571324910E+02    0.139876122614613019E+01    0.113156451976261052E+01    0.560883359227189970E+01    0.694506099323546788E+01   -0.389386492875141776E+01   -0.104344899823338100E+02    0.188517287854803789E+00
    0.370348097016467615E-78    0.396075857114468022E+03    0.332905316703042581E+04   -0.175009796471356749E+01    0.420342168669891880E+00    0.630246248900417072E+02    0.909361662096170531E+00    0.986854612636269501E+00    0.965992807477564241E+01    0.242286482923663682E+01   -0.102726329482466987E+02   -0.168719199610225701E+01    0.232693695274448914E+00
    0.370487978614038700E-78    0.396059476851036152E+03    0.344583196342207259E+03   -0.174207187993330193E+01    0.102840520352405185E+01    0.599020332215668674E+02    0.112766349261515386E+01    0.105889158797764127E+01    0.799232401646384893E+01    0.437616564821554554E+01   -0.293628378418984859E+01   -0.511980784826042346E+01    0.235100953039629801E+00
    0.503661341349363670E-77    0.390824515459795464E+03    0.545374977480854614E+04    0.114878485359792393E+00    0.126061074742140589E+01    0.614546103789381348E+02    0.103074878449924312E+01    0.150931489323222201E+01    0.133713615899598821E+02    0.271246158710396701E+01   -0.677358726086286644E+01   -0.614518721310247429E+01    0.500589115187023537E+00
    0.294171244373298963E-75    0.382674034165465230E+03    0.282219099896837133E+04   -0.459434080700510616E+00    0.987607421652725970E+00    0.611116621763853729E+02    0.128108190558670487E+01    0.105844491469777902E+01    0.826405601908050080E+01    0.254464553215083500E+01   -0.782260583389490272E+01   -0.824116546885296586E+01    0.170965687761900326E+00
    0.169644687297626836E-71    0.365338640194615209E+03    0.162066717550075100E+04   -0.162225819945088023E+01    0.939570304169403236E+00    0.615713705096794328E+02    0.141957579869042627E+01    0.966642347867363361E+00    0.117328528829448384E+02    0.298550210567124719E+01   -0.571778209561080608E+01   -0.123001591984921905E+02    0.540133975841093017E+00
    0.226222858614099964E-71    0.364747386317852488E+03    0.613147307175401420E+04   -0.169452189988432123E+01    0.734796298185637742E+00    0.619260767524147582E+02    0.911306608683241537E+00    0.115026865236561915E+01    0.147915642010954915E+02    0.287608881816131712E+01   -0.630024963032141372E+01   -0.993361263112009318E+01    0.138587702870878016E+00
    0.178809557460160743E-70    0.360596989729444317E+03    0.362751048283416185E+04   -0.739175888450417151E+00    0.611297723581923136E+00    0.593175336114687468E+02    0.142928991180846876E+01    0.720911933051821885E+00    0.132381497500607885E+02    0.208481462972284781E+01   -0.688648294948832707E+01   -0.145324277702346034E+02    0.246936865671644856E+00
    0.294373859492209498E-70    0.359584306177925725E+03    0.320936552408556145E+04   -0.628806712168874071E+00    0.125495271571467981E+01    0.614206926872512682E+02    0.950324081514902330E+00    0.498390194218936156E+00    0.145196195793023826E+02    0.246418130115224709E+01   -0.743134509212939687E+01   -0.504715669410174961E+01    0.268052400704508309E+00
    0.450935604653848775E-70    0.358715733267108135E+03    0.231391771901140783E+04   -0.180078322016073167E+01    0.976810655320916710E+00    0.618364199885659858E+02    0.117895450284055814E+01    0.805126639240110742E+00    0.850410249755021752E+01    0.417213182016017647E+01   -0.520767715211176352E+01   -0.177913007039200721E+01    0.166996749550901796E+00
    0.342196085795039665E-69    0.354646819326714990E+03    0.413383631559994956E+04   -0.961851137287841773E+00    0.107612935720225611E+01    0.762177741300267115E+02    0.584275486083451923E+00    0.115217073870579712E+01    0.504066588976015151E+01    0.638971135072289620E+01   -0.829180228928967544E+01   -0.826467143274088301E+01    0.512917343356857791E+00
    0.469351471059620735E-69    0.353999258386737552E+03    0.183197967850583382E+04   -0.371976439778422208E+00    0.324665342416430969E+00    0.864561487901495980E+02    0.607137762521674951E+00    0.108751624443342476E+01    0.594211453815837931E+01    0.990649667949864821E+01   -0.915452777633406001E+01   -0.134565159534240593E+02    0.357366153115620866E+00
    0.977903624329705498E-69    0.352515514929693268E+03    0.516840568543747759E+04    0.115692567048247152E+00    0.938747968172124359E+00    0.546689849347682824E+02    0.131175628032346525E+01    0.134562960939597276E+01    0.144674435745939411E+01    0.333478878549538305E+01   -0.240633770402511971E+01   -0.237438046659556434E+01    0.274891881206331512E+00
    0.580309050811573389E-68    0.348938420371092661E+03    0.451477005689376711E+04   -0.708890908299628641E-01    0.839537110742437753E+00    0.598089840916542315E+02    0.890956479160651904E+00    0.890353627903415767E+00    0.868726503014766216E+01    0.673093331293794961E+01   -0.255256731282274352E+01   -0.596820687481135081E+01    0.381088667628846134E+00
    0.984309645465760976E-68    0.347866035930998692E+03    0.429981570877060312E+04   -0.698209061669923248E+00    0.110949630434089985E+01    0.632272891037653295E+02    0.513178585743448434E+00    0.963269804783493444E+00    0.118079970982955800E+02    0.486571667463713986E+01   -0.342777001485199762E+01   -0.109832038848150084E+02    0.403186432166175224E+00
    0.180820578398309043E-66    0.342028941094714867E+03    0.591098430592594195E+04   -0.974576278582182542E+00    0.114742358004664835E+01    0.626715924654004368E+02    0.133260378004237379E+01    0.149047597818728894E+01    0.738964432725734177E+01    0.261716151942007347E+01   -0.582482731870505432E+01   -0.265918148853872260E+01    0.354565531843434534E+00
    0.839684830914771686E-65    0.334337103188559126E+03    0.451669869218851272E+04    0.166595776028835907E+00    0.904117916877506644E+00    0.810686684847485708E+02    0.869384422258843825E+00    0.879776860064217958E+00    0.128633329574662678E+02    0.703801365907802268E+01   -0.803118713694778563E+01   -0.127397765794991891E+02    0.652911240234819584E-01
    0.449264193271700320E-63    0.326361968820014908E+03    0.361455615016641514E+04   -0.371650284137774900E+00    0.951617324764834738E+00    0.645391900157390097E+02    0.139493543740627768E+01    0.698768344357535764E+00    0.864779515016440570E+01    0.322406658338870855E+01   -0.381459853943191618E+01   -0.585315613217981934E+01    0.178701731785166212E+00
    0.115181575136643456E-62    0.324463376276033728E+03    0.438810279528428509E+04   -0.667059746024198041E+00    0.534672995173806842E+00    0.870342330146144860E+02    0.671435185841416038E+00    0.137973594352740325E+01    0.420574471629864277E+01    0.923837950126654661E+01   -0.119259945593336507E+02   -0.438665826324535146E+01    0.635097720899168161E-01
    0.403095166504670528E-61    0.317337255326402953E+03    0.163889306783676147E+04    0.171694695949554443E+00    0.895842230400269890E+00    0.676199768185615540E+02    0.122388550426952825E+01    0.918751315257204548E+00    0.756573379039764404E+01    0.304341936111450195E+01   -0.882177025079727173E+01   -0.463411599397659302E+01    0.310996982216835027E+00
    0.104217779090288432E-60    0.315421840020035461E+03    0.464333738394169814E+03   -0.576426970570920183E-02    0.119590529484959052E+01    0.644866218894487702E+02    0.117057235303396401E+01    0.955595249275461134E+00    0.117913328978243612E+02    0.280102205737135757E+01   -0.834785638670432917E+01   -0.716133222470494513E+01    0.999551297556737495E-02
    0.323714487950081679E-60    0.313139456664362456E+03    0.393036260811169359E+04   -0.556905823658888410E+00    0.131496548654610668E+01    0.644142554253764104E+02    0.808994495593054364E+00    0.143704037316183775E+01    0.719164061881587102E+01    0.231159331137836555E+01   -0.106865128069069133E+02   -0.644033177621276565E+01    0.397132531077610429E+00
