

    0.833334213571827465E-01    0.260047928132625429E+03    0.770383021142009294E+00
    0.833331907594572069E-01    0.260047933666972654E+03    0.770398026542514769E+00
    0.833328359738948615E-01    0.260047942181858843E+03    0.770555473636009847E+00
    0.833330671420458163E-01    0.260047936633797804E+03    0.770367500794339799E+00
    0.833335518801680275E-01    0.260047925000079545E+03    0.770576073806145345E+00
    0.833330879165842253E-01    0.260047936135207351E+03    0.770423780751448239E+00
    0.833336875486467843E-01    0.260047921744047244E+03    0.770336973904375055E+00
    0.833335765164961162E-01    0.260047924408809308E+03    0.770337375814356684E+00
    0.833335459528880829E-01    0.260047925142333895E+03    0.770576656118902803E+00
    0.833334258225034014E-01    0.260047928025457850E+03    0.770381936029294834E+00
    0.833332786076264598E-01    0.260047931558614096E+03    0.770338472671081687E+00
    0.833333305225064103E-01    0.260047930312656547E+03    0.770380465380924195E+00


    0.222744293159709873E-01    0.260047931293694035E+03    0.768784239220331789E+00
    0.217739064720986787E-01    0.260047930850316675E+03    0.768808681512876513E+00
    0.212846337919705385E-01    0.260047930120672959E+03    0.769540026373538022E+00
    0.208063802202268222E-01    0.260047927001462142E+03    0.768795783856194848E+00
    0.203388421224191679E-01    0.260047926892334658E+03    0.768816470802349050E+00
    0.198818940667499187E-01    0.260047918329255765E+03    0.768780962893665820E+00
    0.194351924663877240E-01    0.260047911792482978E+03    0.768777455847602931E+00
    0.189985506667088855E-01    0.260047902790586818E+03    0.768839150171565455E+00
    0.185716691250106605E-01    0.260047899127843948E+03    0.769524278809714191E+00
    0.181543593847146960E-01    0.260047897654079804E+03    0.769521667536623655E+00
    0.177464265961142162E-01    0.260047896191087261E+03    0.768700283422190545E+00
    0.173476771803878736E-01    0.260047892765208985E+03    0.768714558077275067E+00
    0.173502480365182558E-01    0.260047424221852054E+03    0.769092725683411027E+00
    0.173500115192065651E-01    0.260047451485891543E+03    0.769150704623623449E+00
    0.173503303500378465E-01    0.260047414733420055E+03    0.769095343807239873E+00
    0.173500171382942707E-01    0.260047450838158625E+03    0.769154051209293921E+00
    0.173503442996542391E-01    0.260047413125426374E+03    0.769098943705480265E+00
    0.173500780656711574E-01    0.260047443814849146E+03    0.769178855766630143E+00
    0.173500344354390879E-01    0.260047448844254404E+03    0.769159549532280273E+00
    0.173480498060689728E-01    0.260047677632605769E+03    0.769039809438818889E+00
    0.173485048016854028E-01    0.260047625178335124E+03    0.769012738821801323E+00
    0.173485048903258381E-01    0.260047625168116326E+03    0.769029679417876921E+00
    0.173503401494039568E-01    0.260047413603831956E+03    0.769096522159992579E+00
    0.173485008323796784E-01    0.260047625635931468E+03    0.769026868628320037E+00
    0.173475332975987669E-01    0.260047737180066747E+03    0.768909733328501432E+00
    0.173477059451246120E-01    0.260047717275603816E+03    0.768933584173970952E+00
    0.173477121539950298E-01    0.260047716559789365E+03    0.768917674076715629E+00
    0.173477448938387409E-01    0.260047712785249814E+03    0.768940460561183703E+00
    0.173488127821922189E-01    0.260047589673514778E+03    0.769495205418063599E+00
    0.173521946983770936E-01    0.260047199838585925E+03    0.769381760616813404E+00
    0.173494312013944135E-01    0.260047518382390933E+03    0.769470307551420429E+00
    0.173506979758535247E-01    0.260047372357060226E+03    0.769391545754717354E+00
    0.173495541873683219E-01    0.260047504204918880E+03    0.769407141460508259E+00
    0.173518190008998784E-01    0.260047243141643662E+03    0.769359156605718630E+00
    0.173496110258194204E-01    0.260047497652778418E+03    0.769431428469651069E+00
    0.173501190949998003E-01    0.260047439085270412E+03    0.769338727704041214E+00
    0.173497177341187664E-01    0.260047485351871956E+03    0.769188245527840597E+00
    0.173509176132706118E-01    0.260047347039804720E+03    0.769291644863130619E+00
    0.173518464945900813E-01    0.260047239972676948E+03    0.769365573463947294E+00
    0.173508225890215972E-01    0.260047357993059336E+03    0.769404538179945807E+00
    0.173509447120548457E-01    0.260047343916193199E+03    0.769255923971727817E+00
    0.173469288165454087E-01    0.260047806872002184E+03    0.769516995333087817E+00
    0.173495302249980568E-01    0.260047506967224649E+03    0.769451558942235381E+00
    0.173517153785401092E-01    0.260047255085367738E+03    0.769349977807557206E+00
    0.173495955344438804E-01    0.260047499438568593E+03    0.769231906411420696E+00
    0.173495988947448415E-01    0.260047499051205023E+03    0.769234169144317415E+00
    0.173505493801230960E-01    0.260047389485635335E+03    0.769268104613374692E+00
    0.173495877312832593E-01    0.260047500338089549E+03    0.769213534625461715E+00
    0.173507209076122770E-01    0.260047369713737908E+03    0.769394261544431690E+00
    0.173495957369986589E-01    0.260047499415218795E+03    0.769426228647477672E+00
    0.173521581469539103E-01    0.260047204051477991E+03    0.769372243640905062E+00
    0.173497678353850791E-01    0.260047479576424223E+03    0.769473785369287677E+00
    0.173497130972088166E-01    0.260047485886394838E+03    0.769182477107311358E+00
    0.173482776027673070E-01    0.260047651370840867E+03    0.768998803692919397E+00
    0.173495928837646730E-01    0.260047499744129539E+03    0.769424104743612558E+00
    0.173465566946675205E-01    0.260047849775950567E+03    0.768753962382315859E+00


    0.192914788880357707E-01    0.260047961285987981E+03    0.771933409448177121E+00
    0.189169116185416222E-01    0.260047959946549554E+03    0.771942526639094462E+00
    0.185498345315689601E-01    0.260047935155724531E+03    0.772140734483818258E+00
    0.181897079327747839E-01    0.260047929335356912E+03    0.771812689162828525E+00
    0.178365210099954916E-01    0.260047929325972063E+03    0.771812235872309516E+00
    0.174902846649971147E-01    0.260047918705126563E+03    0.771905751764760062E+00
    0.171507272629976004E-01    0.260047912990954615E+03    0.771828280301460667E+00
    0.168177530139948066E-01    0.260047908351137721E+03    0.771877047282208850E+00
    0.164912080288341679E-01    0.260047907991530792E+03    0.773124546178506900E+00
    0.161710026974478983E-01    0.260047907726761139E+03    0.772971789557183153E+00
    0.158570320550636482E-01    0.260047905273865467E+03    0.771868867500651867E+00
    0.155491398129864768E-01    0.260047905077814448E+03    0.771866571747309993E+00
    0.152472772780530685E-01    0.260047898134805962E+03    0.771851132080924818E+00
    0.149512257820345208E-01    0.260047897767300412E+03    0.773109477979566639E+00
    0.146609365827578501E-01    0.260047895495450348E+03    0.772120394135286769E+00
    0.143763065010709210E-01    0.260047890032752207E+03    0.772117237813693236E+00
    0.140971949272966721E-01    0.260047885613114204E+03    0.771881515105384719E+00
    0.138235284764975357E-01    0.260047877394511431E+03    0.772980044696861768E+00
    0.135551231532874926E-01    0.260047876776376995E+03    0.772109728054119260E+00
    0.132919435940470620E-01    0.260047874013059641E+03    0.772973529644717106E+00
    0.130339910642312731E-01    0.260047853255876248E+03    0.772099719933049600E+00
    0.127809272193102445E-01    0.260047850856895479E+03    0.772091859033046668E+00
    0.127801725337716270E-01    0.260047840801772168E+03    0.772504799845117551E+00
    0.127805181439043861E-01    0.260047786717140866E+03    0.772265709077665008E+00
    0.127826375498787809E-01    0.260047455082658075E+03    0.772305345166019119E+00
    0.127809627087010214E-01    0.260047717149215714E+03    0.772588874389389724E+00
    0.127812841153531996E-01    0.260047666855256125E+03    0.772473577605213180E+00
    0.127802573336953454E-01    0.260047827531271764E+03    0.772477814786865502E+00
    0.127831493817962168E-01    0.260047375001897194E+03    0.772414076659303395E+00
    0.127836105254430440E-01    0.260047302854523252E+03    0.772416805536735196E+00
    0.127832644848679365E-01    0.260047356993415860E+03    0.772401897188355946E+00
    0.127826357980628195E-01    0.260047455356751129E+03    0.772305543837430442E+00
    0.127832365327816694E-01    0.260047361366651955E+03    0.772405038251876785E+00
    0.127801344066625026E-01    0.260047846768384261E+03    0.772096525527633970E+00
    0.127837287290565524E-01    0.260047284361615198E+03    0.772330934957232818E+00
    0.127826730102501996E-01    0.260047449534456916E+03    0.772301927789386000E+00
    0.127832764134071537E-01    0.260047355127142396E+03    0.772400275846952922E+00
    0.127837073394653881E-01    0.260047287707995508E+03    0.772333470872201833E+00
    0.127824267926955962E-01    0.260047488058469185E+03    0.772449034835173021E+00
    0.127802107723501302E-01    0.260047834817733815E+03    0.772492988030459959E+00
    0.127809064510907237E-01    0.260047725952579810E+03    0.772229392172028128E+00
    0.127809661603378952E-01    0.260047716609094209E+03    0.772587744017566580E+00
    0.127803524158936199E-01    0.260047812651783488E+03    0.772532796529061816E+00
    0.127801882609478255E-01    0.260047838340589976E+03    0.772498840844566770E+00
    0.127804119595875988E-01    0.260047803333800175E+03    0.772520872819011717E+00
    0.127833051305307390E-01    0.260047350634226746E+03    0.772396987492558140E+00
    0.127801762722204258E-01    0.260047840216733391E+03    0.772503573562957846E+00
    0.127832536925920545E-01    0.260047358681917331E+03    0.772369460084188941E+00
    0.127803010469647975E-01    0.260047820690533968E+03    0.772278448025575548E+00
    0.127823940979445872E-01    0.260047493174053784E+03    0.772451657526160851E+00
    0.127831146788877706E-01    0.260047380431381669E+03    0.772376636232581681E+00
    0.127838275944776019E-01    0.260047268894290937E+03    0.772322748324937525E+00
    0.127809210672870585E-01    0.260047723665388673E+03    0.772602892141787123E+00
    0.127806408030185191E-01    0.260047767522531672E+03    0.772250557528075254E+00
    0.127807698305769466E-01    0.260047747331539824E+03    0.772246831649437859E+00
    0.127804534225335453E-01    0.260047796845295920E+03    0.772275095237308751E+00
    0.127833928411672116E-01    0.260047336911588559E+03    0.772386468876120058E+00
    0.127826085845694076E-01    0.260047459614640161E+03    0.772428593880906234E+00
    0.127834859829057557E-01    0.260047322339338393E+03    0.772359111207525761E+00
    0.127801223336571033E-01    0.260047848657724501E+03    0.772090892039531074E+00
    0.127832054516578923E-01    0.260047366229451995E+03    0.772375123340652392E+00
    0.127802109615529329E-01    0.260047834788125101E+03    0.772492921053515191E+00
    0.127804707166366115E-01    0.260047794138961365E+03    0.772505484675400922E+00
    0.127822847942685690E-01    0.260047510276349726E+03    0.772462126984781783E+00
    0.127804325641383519E-01    0.260047800109407376E+03    0.772516092285860823E+00
    0.127804804180203305E-01    0.260047792620804444E+03    0.772995713477194868E+00
    0.127836591005881291E-01    0.260047295254940536E+03    0.772338634350721365E+00
    0.127808647485987137E-01    0.260047732478339185E+03    0.772232814564899894E+00
    0.127805279205251508E-01    0.260047785187215879E+03    0.772264323364070360E+00
    0.127825127785965633E-01    0.260047474604746640E+03    0.772427041386952840E+00
    0.127832579251078524E-01    0.260047358019720491E+03    0.772402641644053811E+00
    0.127823637354269968E-01    0.260047497924737172E+03    0.772454506958434095E+00
    0.127801935897221899E-01    0.260047837506678434E+03    0.772496961981425811E+00


    0.334189106168228112E-01    0.260047784943909107E+03    0.775640405863562754E+00
