    0.767207468720884300E+00   -0.130025117838201481E+03   -0.623832398925672837E+01    1
    0.766983186966105457E+00   -0.130025110105689066E+03   -0.624027711425674614E+01    1
    0.767310542646104099E+00   -0.130025086468981698E+03   -0.624223023925675147E+01    1
    0.767274890262084508E+00   -0.130025085212273950E+03   -0.624418336425673370E+01    1
    0.766992708350583863E+00   -0.130025045334456962E+03   -0.624613648925673814E+01    1
    0.766999097805859287E+00   -0.130025042383132615E+03   -0.624808961425675236E+01    1
    0.767018279873162068E+00   -0.130025028398610942E+03   -0.625004273925673637E+01    1
    0.767020466400476608E+00   -0.130025028008976278E+03   -0.625199586425673903E+01    1
    0.767059963190484861E+00   -0.130025004242840964E+03   -0.625394898925674969E+01    1
    0.767135330446349295E+00   -0.130024991371818601E+03   -0.625590211425673193E+01    1
    0.766756043886287264E+00   -0.130024924037036527E+03   -0.625785523925673726E+01    1
    0.766763136684030400E+00   -0.130024898710892614E+03   -0.625980836425676213E+01    1
    0.767082139030434540E+00   -0.130024898607810911E+03   -0.626176148925674791E+01    1
    0.766870760641285898E+00   -0.130024897939426410E+03   -0.626371461425672393E+01    1
    0.766871542767244341E+00   -0.130024897926963092E+03   -0.626566773925672837E+01    1
    0.766321651128949455E+00   -0.130024833603149034E+03   -0.626762086425674170E+01    1
    0.766964269794017772E+00   -0.130024807718414849E+03   -0.626957398925675236E+01    1
    0.766962476042367114E+00   -0.130024807648567048E+03   -0.627152711425675413E+01    1
    0.785070771180178650E+00   -0.130024790301087592E+03   -0.627348023925674880E+01    1
    0.785263644583328646E+00   -0.130024778951333502E+03   -0.627543336425674436E+01    1
    0.766373496374783802E+00   -0.130024776566310834E+03   -0.627738648925673104E+01    1
    0.766372990561937639E+00   -0.130024776534020276E+03   -0.627933961425673814E+01    1
    0.785280949548331053E+00   -0.130024775441566931E+03   -0.628129273925674703E+01    1
    0.766705440907668678E+00   -0.130024766404730883E+03   -0.628324586425675147E+01    1
    0.766674056533623971E+00   -0.130024760996806009E+03   -0.628519898925675946E+01    1
    0.766675918792657951E+00   -0.130024760912245085E+03   -0.628715211425673370E+01    1
    0.785122708910980349E+00   -0.130024753524017058E+03   -0.628910523925671416E+01    1
    0.785051592538244969E+00   -0.130024752858069121E+03   -0.629105836425672926E+01    1
    0.785348108477895490E+00   -0.130024751824539237E+03   -0.629301148925673637E+01    1
    0.785037871651174890E+00   -0.130024751747815742E+03   -0.629496461425674347E+01    1
    0.785335860499564720E+00   -0.130024751628903573E+03   -0.629691773925675058E+01    1
    0.767372105664248738E+00   -0.130024705843335539E+03   -0.629887086425675502E+01    1
    0.766497438790723296E+00   -0.130024704656191034E+03   -0.630082398925674525E+01    1
    0.766560939426023547E+00   -0.130024677464606526E+03   -0.630277711425674170E+01    1
    0.766571492988409209E+00   -0.130024675246608609E+03   -0.630473023925673193E+01    1
    0.766434496490596362E+00   -0.130024659845100757E+03   -0.630668336425673548E+01    1
    0.766444158315210400E+00   -0.130024656695694205E+03   -0.630863648925674436E+01    1
    0.766445785365561960E+00   -0.130024656182853619E+03   -0.631058961425672482E+01    1
    0.771005417569339602E+00   -0.130024620378541897E+03   -0.631254273925674436E+01    1
    0.766399730135399748E+00   -0.130024618709962368E+03   -0.631449586425675502E+01    1
    0.767494281731490813E+00   -0.130024576406244108E+03   -0.631644898925675147E+01    1
    0.767490453310558318E+00   -0.130024575234723613E+03   -0.631840211425674347E+01    1
    0.767485955800849662E+00   -0.130024572538965259E+03   -0.632035523925672393E+01    1
    0.770973763732920814E+00   -0.130024538600607571E+03   -0.632230836425673726E+01    1
    0.770964627131578206E+00   -0.130024519498091706E+03   -0.632426148925675413E+01    1
    0.770954818016090226E+00   -0.130024516362277609E+03   -0.632621461425673992E+01    1
    0.767400568198398969E+00   -0.130024513806559014E+03   -0.632816773925674614E+01    1
    0.767426043810640612E+00   -0.130024505861033504E+03   -0.633012086425676035E+01    1
    0.767539873395026606E+00   -0.130024496238953503E+03   -0.633207398925673903E+01    1
    0.771529177066303751E+00   -0.130024495350442493E+03   -0.633402711425673548E+01    1
    0.770930253552045475E+00   -0.130024491256420845E+03   -0.633598023925674703E+01    1
    0.767656726438592174E+00   -0.130024488949678471E+03   -0.633793336425674525E+01    1
    0.767656221767535674E+00   -0.130024488890770215E+03   -0.633988648925674791E+01    1
