luminosity_distance KNtimeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
379.2261483161667 -0.6140618156947637 -0.22505639931719656 14.030879173158423 51.64459265128228 0.0019477585176846527 -27.543575364723964 -11.181560380309215
127.84854843624852 -1.5505788781421506 -0.8975346618708899 14.79408583894055 50.589621523296174 0.40898181773576525 -24.12538483596971 -12.431677381864624
498.77795737708817 -0.35612390222941626 -0.2422186511114175 14.898826195093768 50.98947427492778 0.11801864526792923 -24.0532189025419 -11.409052998821728
729.0562683108869 -1.860803182146798 -0.11103423968790693 14.012435392306855 51.48433450075096 0.017476560716490404 -23.648282986957625 -11.209159675672971
273.34762926069544 -0.3477702895127319 -0.011738726580201586 13.929910835273471 51.0126063903281 0.13823648454718854 -23.64417048894876 -11.454568605807957
175.0307895885934 -1.5611335698184328 -0.34353505480144175 14.384279433385549 50.11476351721495 0.2912382734781255 -23.5886413867994 -11.88905978966857
316.89299248264064 -0.9747612908324654 -0.6548444066896995 14.86575930311528 49.99576218778279 0.02365530014721771 -23.548085750301393 -11.220356526906784
124.0766953304565 -0.1941752912257131 -0.20477041008244878 14.132241671638223 50.43725328800348 0.23795951886854 -23.423330227179047 -11.7155309027679
64.7699236869812 -0.008089303970336914 -0.7733115553855896 14.194868803024292 49.55042880773544 0.2558776906013489 -23.33788945293592 -11.770596105735368
892.1713609576734 -1.5990555360328276 -0.12865689437931493 14.865309409421098 51.38320858125323 0.06154622552125931 -23.312158798125104 -11.29190643903242
95.29863533397382 -0.23127729454736334 -0.6614744584536005 14.726387140881862 49.52538482879772 0.4090340935354311 -23.225973303291987 -12.43199732277922
335.5455238794437 -1.5441423154324203 -0.18400942246060303 14.786952055084555 50.703421111762346 0.2496817462440805 -23.208044133396545 -11.751210169494717
273.1473674018586 -0.23556017335719415 -0.7044213049048125 14.063167417968721 51.188912207361376 0.044351719543637515 -23.19470149374051 -11.258802112882773
346.0474627561542 -0.3322438298923569 -0.3743191536569421 13.92675134026246 51.7290873267678 0.1375418108885994 -23.10284988043004 -11.452969856771182
168.85527025635434 -0.17889424683310895 -0.36159980868298813 13.997156693069991 50.513159803043244 0.28898777786624447 -22.960805843520507 -11.881087379545058
95.4937565381113 -0.2856906424349377 -0.32246095868551006 14.400188204963666 50.1008998143269 0.43587719973936295 -22.876825832829105 -12.611498197114186
44.152433037334596 -0.11821273715495506 -0.3287300603881391 14.143237546863492 49.45786256631259 0.46302215696094773 -22.82036920015949 -12.83318149482703
90.88578611950152 -1.0772937251501618 -0.742859314707979 13.528948977130693 50.01100242226467 0.4358252608021131 -22.784406106544964 -12.6111178279759
272.6758327798226 -0.6211316365482689 -0.05017804470259524 14.273293457703346 50.79549284345151 0.08202610172023551 -22.777450203411533 -11.332821674828937
53.211075725353965 -0.47347285110300197 -0.31516821202466705 14.414558936051595 49.37067023306859 0.4620036932552186 -22.74830395866993 -12.823913152782191
140.2671519829493 -0.9240099320152431 -0.2577625180985521 13.202135535915911 51.08926106083666 0.08393154736551314 -22.690513924763493 -11.336714943342134
87.20402453344492 -0.6772136060566267 -0.3814218705398993 14.340203324420424 50.00426908067544 0.39101151342450285 -22.666907377104273 -12.32734876681549
220.17357622112291 -1.7055089138363309 -0.1720611515388084 13.085702764541816 50.90199729833663 0.02869615888651947 -22.567220900375858 -11.22958514377359
425.91848986243065 -0.664808502886775 -0.004957165557962995 14.474867041077367 51.451810139714816 0.11681947870815305 -22.554804908464412 -11.40641735597657
62.92001765083661 -0.36368566079929177 -0.65776998518339 13.736483771125632 50.144551007970556 0.4376491134300488 -22.54912417789007 -12.624562043530588
226.64913536480387 -1.7935071329426688 -0.5092866406171916 14.244966902718055 51.21654498782303 0.23180856119659754 -22.53637668747401 -11.697306200387201
493.26400595156764 -1.8153475240575416 -0.28119788096768694 14.11315253117056 51.160006378428655 0.11662198397811563 -22.407242135261036 -11.405983948651038
192.00694739827475 -1.0122621694294716 -0.7342862347860253 14.470943112476482 49.92394458016775 0.21821585422657877 -22.341588624205542 -11.658172868982223
421.6859203434149 -0.3339850528143258 -0.6002958496309683 14.047452037869878 51.251298494112646 0.21216549979183266 -22.337024375171573 -11.641234623811638
196.0247342253978 -0.0697090018316413 -0.45335994859787565 14.656291431750924 50.86141324633981 0.4353986137621824 -22.31376756626997 -12.607998788365741
250.77807882806553 -0.9567454886753728 -0.015696396836821336 14.116560748718005 50.70889872317595 0.048061995057625345 -22.313116268183663 -11.265853308699677
122.4718066869259 -0.390532944456518 -0.16740017459378453 12.791873797522253 51.1116624564664 0.3893730250580837 -22.29218277777771 -12.318356286634192
78.92638941401265 -0.3083391990190396 -0.8254586338829633 14.468572651182289 49.08469962901474 0.09949668376109823 -22.289036388426716 -11.369098870483175
100.17716355708237 -0.6727960469586598 -0.40392171188444337 13.161786355118661 50.048415629527 0.09550181168770099 -22.188328507741808 -11.360686806253764
34.01367732718022 -0.8666702470639032 -0.8862834573368037 12.967602800770198 49.8519133837797 0.2846809782840119 -22.162643590626473 -11.866005447798678
291.77099754328594 -1.0525440072384158 -0.5640758705555875 13.698825881895804 51.35890112033431 0.30429727895958814 -22.15561702916237 -11.936619638127686
267.7577415886138 -0.3256358600408489 -0.15672011798018115 13.958804641394785 51.31743217082958 0.1610781262324033 -22.14901054429303 -11.508613776817889
102.0736870936325 -1.752607441335933 -0.5500694011103571 14.587085806759264 49.37608792587084 0.28318994905905526 -22.132427238347663 -11.860836588695241
329.3226860935431 -0.5249632708047505 -0.14387667256268077 14.112710283654245 51.168574735098986 0.05411218829145005 -22.12739333582012 -11.277459123648658
56.29355304852938 -0.360173578584837 -0.7281258545672618 14.430836886287219 49.50793370775609 0.45013293861169235 -22.12292467674138 -12.721782152591155
314.60125878105896 -1.4989874192830626 -0.3546953899032177 13.029703680940479 51.297578914188044 0.004750869996415904 -22.095225734176733 -11.186486333685755
197.20977544784546 -0.9908627271652222 -0.09855538606643677 13.043190240859985 50.95707428455353 0.04976833999156952 -22.0393735670389 -11.269112899692395
226.65024443994594 -0.6407101842566676 -0.696125247311751 14.700833944483763 50.25711249830408 0.006305328665113874 -22.03858174476648 -11.18922850460819
248.64013292152276 -0.782538867863128 -0.3764483564176828 14.711267252610323 50.331375307558126 0.06337509482404763 -22.027146937590754 -11.295492887694616
45.8634733948947 -0.443236497744933 -0.7494934269951825 14.224677622585219 49.01819093713456 0.2878897908340292 -21.99712154819808 -11.877220695153934
55.10973633871066 -1.7229743007711782 -0.1072521161829263 13.61949454700267 50.27445028549399 0.47137207901888073 -21.993286779117803 -12.912592908671991
250.86653321289432 -1.436948061176969 -0.0723158636787673 12.804580506254595 51.33561691930092 0.016244505642581484 -21.990224391238755 -11.20694191140512
214.92783314742275 -0.27762343363976383 -0.7281985722607951 13.820380449522087 50.34340023769524 0.1065787457049744 -21.98504396238573 -11.384187846598945
214.16183645000785 -0.9207880086282674 -0.5060098701853786 13.715975114660017 50.77402171262351 0.2793863898263281 -21.962109894165533 -11.84777077362396
255.45246483353768 -0.29736182406707146 -0.28010690092196455 14.072343775010847 51.92420428565076 0.5713302312130011 -21.93113313917209 -17.460547294460095
717.0540564164972 -0.733903357916454 -0.17729683980236643 14.47946736479916 51.59865301719662 0.11115580611349372 -21.906699976082848 -11.394062225171313
666.4746074294359 -0.5912373121676398 -0.37511013746605215 14.18382270237693 51.720685686382105 0.20487593991170552 -21.90086202785123 -11.621201046529029
45.46013048278739 -1.0550022841940678 -0.6786275286101437 14.058023884313789 48.89357233511837 0.3636697745523889 -21.881602763024258 -12.18694720181762
18.30011228452274 -0.5151692879782719 -0.6394232825696946 13.31144480781061 48.66635621958891 0.5333952664322139 -21.880553907388943 -13.864306820369439
216.31856913672175 -1.3194789977349184 -0.4103425878966851 12.877661069285082 51.59772494553746 0.09681778954445434 -21.87257495270025 -11.363450072974668
563.1622208581753 -1.8110160785920963 -0.32998959373169967 14.359292023195763 51.36979024415308 0.21200721312019374 -21.870224492783855 -11.640795321339969
349.15363787772304 -0.8363560320090591 -0.5149626360404822 14.53163212151139 51.1317742732106 0.4360413543205504 -21.863898440809482 -12.612701317395398
675.9710163413 -1.9753742413230377 -0.253216217370257 14.058698062003124 51.96394689717324 0.31318143124340253 -21.860825680663957 -11.97031823203326
