luminosity_distance KNtimeshift inclination_EM supernova_mag_boost Ebv log_likelihood log_prior
6030.241449310658 -0.57421222224471 0.28259098373661135 0.6984359610971325 0.14664804038180002 0.0 -12.576879457718752
6030.241449310658 -0.57421222224471 0.28259098373661135 0.6984359610971325 0.14664804038180002 0.0 -12.576879457718752
2914.9856130779663 -0.4845671847687205 0.44736555835281655 -2.833690637657508 0.12078155743558118 0.0 -12.078759376129208
2914.9856130779663 -0.4845671847687205 0.44736555835281655 -2.833690637657508 0.12078155743558118 0.0 -12.078759376129208
2914.9856130779663 -0.4845671847687205 0.44736555835281655 -2.833690637657508 0.12078155743558118 0.0 -12.078759376129208
4929.906672019441 -1.437189694680494 0.5175286569597458 3.081761837283551 0.49306585670793823 0.0 -13.683702999229787
4929.906672019441 -1.437189694680494 0.5175286569597458 3.081761837283551 0.49306585670793823 0.0 -13.683702999229787
4929.906672019441 -1.437189694680494 0.5175286569597458 3.081761837283551 0.49306585670793823 0.0 -13.683702999229787
4047.3948752196598 -0.0836921524901737 0.4285060862805439 0.8940035679999703 0.53541111547819 0.0 -14.621261766532369
4047.3948752196598 -0.0836921524901737 0.4285060862805439 0.8940035679999703 0.53541111547819 0.0 -14.621261766532369
4047.3948752196598 -0.0836921524901737 0.4285060862805439 0.8940035679999703 0.53541111547819 0.0 -14.621261766532369
4047.3948752196598 -0.0836921524901737 0.4285060862805439 0.8940035679999703 0.53541111547819 0.0 -14.621261766532369
6168.281372837678 -1.411795569974036 0.22846286062269616 0.22721312588928377 0.49977814606143756 0.0 -14.55346656670808
6168.281372837678 -1.411795569974036 0.22846286062269616 0.22721312588928377 0.49977814606143756 0.0 -14.55346656670808
6168.281372837678 -1.411795569974036 0.22846286062269616 0.22721312588928377 0.49977814606143756 0.0 -14.55346656670808
6587.824490036921 -0.9338050122386176 0.10731683863690297 0.33079046309285154 0.4667057180210383 0.0 -14.926975583417988
6587.824490036921 -0.9338050122386176 0.10731683863690297 0.33079046309285154 0.4667057180210383 0.0 -14.926975583417988
6587.824490036921 -0.9338050122386176 0.10731683863690297 0.33079046309285154 0.4667057180210383 0.0 -14.926975583417988
766.264322931373 -1.3521105314180195 0.531387640127491 -3.9786589996639132 0.5267834843793375 0.0 -14.213143335074898
