,jd,mag,mag_unc,filter,limmag,programid
0,2459087.899,20.86271454,0.047843592,g,22.50504088,2
1,2459087.918,20.6917332,0.050319092,r,22.27928701,2
2,2459087.965,20.9574052,0.168099234,g,21.23537666,3
3,2459088.834,22.75264152,0.264948822,g,22.53662233,2
