luminosity_distance inclination_EM supernova_mag_boost Ebv KNtimeshift log_likelihood log_prior
616.0022543675536 0.7627801190317481 0.5118587047415035 0.4750298732564625 0.0 -31.114754825504548 -12.739362983746672
373.5972953713538 0.49235571602881134 -0.0905538753765347 0.38783342316384867 0.0 -29.637352500236865 -12.479448859273484
2008.9520514015783 0.40978513868507266 -3.885756093283841 0.3326688162948983 0.0 -29.487376848315886 -12.388921077817642
1666.5897897476939 0.690800806444676 -3.716725351046533 0.5106967067138983 0.0 -29.20964966501663 -13.276576989810664
1118.94020278121 0.5502155204933677 -0.21149686050831562 0.21318323597784591 0.0 -29.206197210214054 -11.712665920218493
3731.7835228325844 0.33952243564073836 -3.7523875827903614 0.024979835587121746 0.0 -28.87538723453282 -11.742456904997786
1588.0161700681674 0.5929012893899624 -2.8906849341354937 0.48672820291324614 0.0 -28.743028963924786 -13.079665929714817
2830.1661610603333 0.4812026486080127 -3.4620344638824463 0.047690708613395694 0.0 -28.633266370392597 -11.455688750108646
850.8667034558885 0.6139469303102879 -1.936339148604758 0.4532406770560763 0.0 -28.55784022665596 -12.719187240988042
1532.5823165740442 0.7792056289058849 -2.6453103402669504 0.44479795103047554 0.0 -28.418108837287814 -12.452059540430797
1147.2901105880737 0.24292904703436782 -0.7606738805770874 0.28723253803253174 0.0 -28.238257750929304 -12.719935784525461
2370.783773404151 0.5887158563368915 -3.461679048589355 0.13135924990018552 0.0 -28.18058704726819 -11.447292507464873
1205.6231908540901 0.09854902355744516 0.013908435671488917 0.07261768208774178 0.0 -28.140804238948995 -13.052819027495154
2219.3001859712103 0.789819542169746 -3.350253408993072 0.3052194726815562 0.0 -28.09448418999372 -11.702418477939753
1633.8921182654447 0.5610367925698091 -1.6107876447645713 0.16839784562066223 0.0 -27.674900763036106 -11.577741983814901
1603.9984453500554 0.2497813266499282 -2.570896279161194 0.23439209736463698 0.0 -27.60588810989804 -12.52269166239984
198.524160864771 0.5591567541813882 2.2981155968928295 0.12801596565340906 0.0 -27.463942461753497 -11.485471129683201
319.3516268216896 0.6566064563714933 0.8963300085324448 0.2370404205967852 0.0 -27.46223872764063 -11.626555642472695
691.2617481224445 0.20791545210742554 -1.295550783353931 0.4228482515007113 0.0 -27.433993551202033 -13.518367839142282
2268.1326866149902 0.6301283730683713 -3.38347852230072 0.224641948056221 0.0 -27.423138506710206 -11.6255716657018
1884.850114719738 0.7313920045266586 -2.588591667977133 0.1914922530850032 0.0 -27.412577506042116 -11.409221548280911
1534.2412966490574 0.40852332069501635 -2.452402667690054 0.3234594567201072 0.0 -27.401274574985557 -12.354135144140539
1378.0419216851058 0.4263780683103997 -1.5183120338945377 0.04012416481375393 0.0 -27.356318475045477 -11.553923809992156
1107.381342897666 0.34542189962162134 -1.8765771505019146 0.516764958589635 0.0 -27.156665195464363 -14.012312548792826
1557.087200983801 0.0881951928596898 -2.270125272396442 0.2211769636159441 0.0 -27.134827685472715 -13.516249439604714
2188.2154747028108 0.4317633450015381 -3.0267878233354915 0.11782450937666748 0.0 -27.111270371615216 -11.699950311708843
1448.9425073383445 0.37203056055859274 -2.1253232157099795 0.2634610663783914 0.0 -27.046648341506987 -12.226982141208257
620.2279537891801 0.6425543409038985 0.5959763549181831 0.3208073519682478 0.0 -27.039622681758498 -11.932449260832382
323.5573039124282 0.4353226370074812 0.16296264999247168 0.5175336101841687 0.0 -26.831676810182593 -13.806724460811877
171.63122939617386 0.258153234851813 4.555419704966866 0.05105208623230825 0.0 -26.827580707236667 -12.057087635555018
544.4930478307253 0.4380749347746283 -0.007504193905784717 0.5530555262217463 0.0 -26.81554863299226 -14.843321929105421
321.428360476205 0.25284325085054665 0.6262046156109369 0.3537873706612136 0.0 -26.800927165458752 -12.946533283510803
1106.9326727097173 0.7646871178214215 -0.47471152127493355 0.20212620356041053 0.0 -26.75993313174624 -11.401648246215874
871.4394296659539 0.4674143912911718 -0.75022075735719 0.11097840100381272 0.0 -26.738748815646453 -11.611079867091288
1389.956295490265 0.26446120231526093 -1.6707223653793335 0.2276189219713211 0.0 -26.738663812539336 -12.44700631772908
1090.254732721436 0.3721519933006957 -1.993909229386586 0.4439401325466825 0.0 -26.67575873593924 -13.104198082941966
200.71228060308746 0.5855826330135349 1.4288329843371859 0.4700810906021076 0.0 -26.646700569486367 -12.913043832430311
1022.7728234292247 0.6031123506597178 -1.8114059142167296 0.40580710858983 0.0 -26.641471842614703 -12.399646651018887
711.69263089053 0.5532098611674571 0.05006855494156248 0.36255899475271486 0.0 -26.636191807662385 -12.24537661211666
1781.7583110732926 0.2091824272338604 -1.9258440530544805 0.08613379815208493 0.0 -26.571160036372717 -12.333267221382611
848.8686706750841 0.1776672702089281 -1.742760634639243 0.4978976713487887 0.0 -26.553376284339173 -14.370450191671054
1448.0538710969618 0.22643460298043816 -1.7431444036588397 0.17527306537726028 0.0 -26.532180051012784 -12.45777456844644
518.0792727174997 0.43938342276412523 1.8739411445188594 0.06118372240947608 0.0 -26.50460011888543 -11.566147376634522
938.7704755710104 0.583395617269861 -1.8725413499658483 0.5135515922587618 0.0 -26.48638081884067 -13.469479187253116
621.6111197981634 0.23568542523734176 0.1304756404863845 0.41519882436306027 0.0 -26.42200532002086 -13.345177425065527
