Nested Sampling Global Log-Evidence           :   -0.522943655573745847E+01  +/-    0.178732627149997436E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.522943655573745847E+01 +/-    0.178732627149997464E+00
Local Log-Evidence   -0.522943655573745847E+01 +/-    0.178732627149997436E+00

Dim No.       Mean        Sigma
   1    0.311404359789196587E+04    0.175184600981150379E+04
   2   -0.698122799938081684E+00    0.743882554008836072E+00
   3    0.875477572881823152E+00    0.324666072856999888E+00
   4    0.632000091293771433E+02    0.847657239664157736E+01
   5    0.860558133008688331E+00    0.348167361941099152E+00
   6    0.980760015440954591E+00    0.324615118360582877E+00
   7    0.940408811223693419E+01    0.341484174215544911E+01
   8    0.470843004259953268E+01    0.166431885317334571E+01
   9   -0.549079873259980822E+01    0.375258385219141433E+01
  10   -0.703852830612377556E+01    0.410282992914990352E+01
  11    0.255205950270390725E+00    0.152749909189555583E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.238980347829644597E+04
   2   -0.113036711246655130E+01
   3    0.105001613713860031E+01
   4    0.591341494771272806E+02
   5    0.131126766676399309E+01
   6    0.970753002695725842E+00
   7    0.961394972535148007E+01
   8    0.687147543855387699E+01
   9   -0.108373445675025692E+01
  10   -0.118533586489118132E+02
  11    0.533089991501023652E+00

MAP Parameters
Dim No.        Parameter
   1    0.520825910928578924E+04
   2   -0.194588161134870719E+01
   3    0.115198293659454887E+01
   4    0.769925407909215096E+02
   5    0.257889952112807352E+00
   6    0.125713179222448845E+01
   7    0.808936345399763290E+01
   8    0.554781613056481504E+01
   9   -0.675539905425459075E+01
  10   -0.135016888739198944E+02
  11    0.100264675933818742E+00
