    0.410687319567682152E+04    0.837039717135140915E+00    0.139460403410126177E+01    0.623114443522898966E+02    0.131971567492630104E+01    0.110215376066391468E+01    0.110198619546630425E+02    0.633779400688323946E+01   -0.526558330760868287E+01   -0.757380607141751749E+01    0.253899836107349286E+00   -0.556720089484084824E+01
    0.355782884359359741E+04   -0.189029639959335327E+01    0.156951721076921480E+01    0.790272122025489807E+02    0.329651666126513476E+00    0.144771421743957340E+01    0.114617604017257690E+02    0.971858119964599609E+01   -0.225362867116928101E+01   -0.120004034042358398E+02    0.192556811285018920E+00   -0.516841053021641628E+01
    0.443445822669313202E+04   -0.789873123583268333E+00    0.107863725121165688E+01    0.666348207799410659E+02    0.509137720308922015E+00    0.107015110451345552E+01    0.115694885591590335E+02    0.555514439284133488E+01   -0.590117877922172873E+01   -0.845802569908652657E+01    0.330019730106341891E+00   -0.513090575683942873E+01
    0.348912594605683307E+04    0.702413142233855758E+00    0.115334425803133711E+01    0.584357990041240924E+02    0.683608918795440168E+00    0.108666062575533773E+01    0.786609743774734493E+01    0.324992971074847281E+01   -0.134971242547846870E+01   -0.818850874835513309E+01    0.310389025436411170E+00   -0.502233480491265638E+01
    0.109706676756217416E+04   -0.330162211657296201E+00    0.807926806342488257E+00    0.704120766956652062E+02    0.719476301629430104E+00    0.466746952080179189E+00    0.133429696969237117E+02    0.745446069432461300E+01   -0.268328669843237400E+01   -0.135964223332010512E+02    0.184636825766440110E+00   -0.480266641526651838E+01
    0.407659947872161865E+03   -0.135149836540222168E+01    0.728316996282151963E+00    0.778088911771774292E+02    0.289307147489658856E+00    0.125185509354376023E+01    0.136460316181182861E+02    0.312402009963989258E+01   -0.141713342070579529E+02   -0.135005030035972595E+02    0.276374819254875170E+00   -0.464539085715635469E+01
    0.329076973473903195E+03   -0.549837742395416607E+00    0.545741096198305797E+00    0.611748783716567104E+02    0.916398394429910668E+00    0.672166496299396288E+00    0.100868655329108936E+02    0.808760624151283736E+01   -0.277984575845432680E+01   -0.115777876848369665E+02    0.388179040987623347E+00   -0.437390316604643559E+01
    0.518076360225677490E+04    0.805421829223632812E+00    0.576575077987582674E+00    0.491682064533233643E+02    0.874909181856370122E+00    0.332961559242561600E+00    0.840711414813995361E+01    0.995674180984497070E+01   -0.617302358150482178E+01   -0.780768960714340210E+01    0.550772688460350102E+00   -0.412735287977638166E+01
    0.347174974569023425E+04   -0.142773810730292805E+01    0.330854227345173835E+00    0.664189692447475579E+02    0.127504982781929987E+01    0.701996756643547104E+00    0.445935909136829700E+01    0.623898568612916016E+01   -0.533536373393171992E+01   -0.943494588339602558E+01    0.185064265688031193E+00   -0.383025015889738230E+01
    0.212155972071848601E+04    0.117429769165738662E+00    0.943328368846019671E+00    0.670701787220052239E+02    0.817321719857095008E+00    0.120349400303444520E+01    0.726236742586243977E+01    0.557725524089535263E+01   -0.729105610366011536E+01   -0.125617020764914162E+02    0.128973904886379831E+00   -0.382685405911655652E+01
    0.300379509883545279E+04   -0.165202785907149319E+01    0.423315589843862528E+00    0.726362920322602719E+02    0.438941386651890142E+00    0.136818163709532681E+01    0.732066152145279236E+01    0.408868220234940161E+01   -0.113513444844528664E+02   -0.320435891193044142E+01    0.350606892573178675E+00   -0.360517353765771320E+01
    0.103167896623534466E+04    0.191934263152186091E+00    0.132658063000757309E+01    0.595249821824002723E+02    0.827478919644365041E+00    0.107667021579886568E+01    0.120743829441955182E+02    0.347352951171379543E+01   -0.166351961661507630E+01   -0.632249614481755629E+01    0.472263961089727013E+00   -0.351552055249527529E+01
    0.429587269785725039E+04    0.268441810956568716E+00    0.992621962180611161E+00    0.490580786057191105E+02    0.945800884932908592E+00    0.604919186647751794E+00    0.999007163205752313E+01    0.313950231979576344E+01   -0.248979309155117967E+01   -0.541277041000723358E+01    0.269108915549669370E+00   -0.344692356671958366E+01
    0.446194480722020671E+04   -0.107895266768411013E+01    0.978738858695297975E+00    0.599119074018958671E+02    0.124886314031496304E+01    0.790277829441907942E+00    0.135089072768243774E+02    0.402956554218362406E+01   -0.423864914205892340E+01   -0.618484476220207036E+01    0.514031270185709488E+00   -0.327625666507607649E+01
    0.528252781507207874E+04   -0.665771671985605051E+00    0.105746499486799528E+01    0.573204617479920415E+02    0.104864902533997340E+01    0.890174767696179980E+00    0.122840347974462780E+02    0.452053786972256422E+01   -0.197226689953565071E+01   -0.114089816030213367E+02    0.207651772425213016E+00   -0.326080385972229481E+01
    0.447248100652097037E+04   -0.639884919885035597E+00    0.111445140606871274E+01    0.622191343065181854E+02    0.850578920247614501E+00    0.768811494654013994E+00    0.123605829308116153E+02    0.780173896197777506E+01   -0.347522161250161332E+01   -0.697923129104318640E+01    0.563461627777176233E+00   -0.321303468700115546E+01
    0.527227646112442017E+04   -0.190818834304809570E+01    0.128445916342637112E+01    0.542850308418273926E+02    0.863079160219913044E+00    0.471542267456737219E+00    0.104067698121070862E+02    0.283947801589965820E+01   -0.149038285017013550E+01   -0.978391349315643311E+01    0.142850292563438425E+00   -0.314494702597077991E+01
    0.159073217279283836E+04    0.375109988275726280E+00    0.120499153734015230E+01    0.488334160998025837E+02    0.995676813277433514E+00    0.123632210435563805E+01    0.936763884359626431E+01    0.418819351828638453E+01   -0.350601682169867956E+01   -0.392622301730355616E+01    0.633866191035360182E-01   -0.312170083101053963E+01
