Nested Sampling Global Log-Evidence           :   -0.237550172766653809E+02  +/-    0.264877009059328650E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           2


Mode   1
Strictly Local Log-Evidence   -0.267399674882050142E+02 +/-    0.680527635648038864E+00
Local Log-Evidence   -0.252887035277570540E+02 +/-    0.256727204729875647E+00

Dim No.       Mean        Sigma
   1    0.196678465191560281E+04    0.137123079715092854E+04
   2   -0.172025878634373819E+01    0.240990025122439028E+00
   3    0.122096917153665174E+01    0.249712052397485645E+00
   4    0.657092339936140348E+02    0.311951396515479118E+01
   5    0.953177648204835526E+00    0.391280855770026914E+00
   6    0.851578826111018428E+00    0.284901348700503043E+00
   7    0.113129429430351554E+02    0.243693285447944286E+01
   8    0.440981689284804279E+01    0.224222475895362150E+00
   9   -0.389325606729807117E+01    0.127453397791325185E+01
  10   -0.881476198150849832E+01    0.346629848451003086E+01
  11    0.182767809187679597E+00    0.101668796136931971E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.206799428322953509E+04
   2   -0.194548747298748359E+01
   3    0.120850381937038387E+01
   4    0.590801764621917656E+02
   5    0.149357917954276376E+01
   6    0.704213565190337065E+00
   7    0.774554312076189788E+01
   8    0.404652793250909326E+01
   9   -0.664457883799922655E+00
  10   -0.115967708895085266E+02
  11    0.581231482437042785E-01

MAP Parameters
Dim No.        Parameter
   1    0.206799428322953509E+04
   2   -0.194548747298748359E+01
   3    0.120850381937038387E+01
   4    0.590801764621917656E+02
   5    0.149357917954276376E+01
   6    0.704213565190337065E+00
   7    0.774554312076189788E+01
   8    0.404652793250909326E+01
   9   -0.664457883799922655E+00
  10   -0.115967708895085266E+02
  11    0.581231482437042785E-01


Mode   2
Strictly Local Log-Evidence   -0.252677233414413891E+02 +/-    0.352230446346075421E+00
Local Log-Evidence   -0.239980305956532227E+02 +/-    0.259619964172826068E+00

Dim No.       Mean        Sigma
   1    0.301151473521300022E+04    0.174292833138617152E+04
   2   -0.119486835118187851E+01    0.483672180666514739E+00
   3    0.130616365096992348E+01    0.193248812207530762E+00
   4    0.584742497716707206E+02    0.214226974545555349E+01
   5    0.331788592926308690E+00    0.140530344496873932E+00
   6    0.111920796648884968E+01    0.235740694456663319E+00
   7    0.896978546151054346E+01    0.265145543968670649E+01
   8    0.225182185841237281E+01    0.177479709567146121E+00
   9   -0.335538739747320935E+01    0.177731917296313102E+01
  10   -0.605167045661669079E+01    0.384512942785567180E+01
  11    0.127865696996110390E+00    0.825660746030463799E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112558984877354692E+04
   2   -0.119929853384271956E+01
   3    0.137487396786471394E+01
   4    0.604882971820876634E+02
   5    0.315087464667350547E+00
   6    0.120927627927374925E+01
   7    0.115696364380647907E+02
   8    0.214968142416582797E+01
   9   -0.481393404836446592E+01
  10   -0.141147172438541411E+02
  11    0.132699806047742341E+00

MAP Parameters
Dim No.        Parameter
   1    0.112558984877354692E+04
   2   -0.119929853384271956E+01
   3    0.137487396786471394E+01
   4    0.604882971820876634E+02
   5    0.315087464667350547E+00
   6    0.120927627927374925E+01
   7    0.115696364380647907E+02
   8    0.214968142416582797E+01
   9   -0.481393404836446592E+01
  10   -0.141147172438541411E+02
  11    0.132699806047742341E+00
