

    0.174099574441362872E-95    0.441846220983039700E+03    0.308890080451965332E+04   -0.189705914258956909E+01    0.339417688653053662E+00    0.467243240475654602E+02    0.959884264815371702E+00    0.518852523193073289E+00    0.108309370279312134E+02    0.463872718811035156E+01   -0.112662121653556824E+02   -0.769473195075988770E+01    0.404775788784027091E+00
    0.179219330089790562E-94    0.437167459874868825E+03    0.594111186265945435E+04   -0.196393859386444092E+01    0.133876578397453327E+01    0.490507085323333740E+02    0.149661032318721343E+01    0.133946333541868556E+01    0.115674501657485962E+02    0.838788604736328125E+01   -0.356651902198791504E+01   -0.793759346008300781E+01    0.292615730881691016E+00
    0.157367098457309411E-92    0.428201552664486542E+03    0.444778412580490112E+04   -0.177369397878646851E+01    0.462995468231278184E+00    0.444961829781532288E+02    0.950954800113039123E+00    0.623540907107329789E+00    0.288595855236053467E+01    0.601428794860839844E+01   -0.447147130966186523E+01   -0.104299807548522949E+02    0.569764100718498256E+00
    0.491770185990454522E-90    0.416696726846530680E+03    0.250285685062408447E+03    0.743360877037048340E+00    0.326445986247940134E+00    0.390420418381690979E+02    0.989714498632917383E+00    0.111322289061319446E+01    0.303945690393447876E+01    0.342878770828247070E+01   -0.130435717105865479E+02   -0.834603130817413330E+01    0.564536689281463638E-01
    0.249298942245538273E-89    0.413434649176739356E+03    0.655987894535064697E+04   -0.941112160682678223E+00    0.153039072904007756E+01    0.729557585120201111E+02    0.955817492995144624E+00    0.803752846480815575E+00    0.242879390716552734E+00    0.600115394592285156E+01   -0.146812364459037781E+02   -0.632538378238677979E+01    0.386442813992500300E+00
    0.126061643094348447E-88    0.410177617449547199E+03    0.578889918327331543E+04    0.248662829399108887E-01    0.106979987309797675E+01    0.739438692927360535E+02    0.979675182352240270E+00    0.144162548217359565E+01    0.115989679098129272E+02    0.262886571884155273E+01   -0.106806966662406921E+02   -0.679155886173248291E+00    0.685011400938034115E-01
    0.136941252215232163E-88    0.409996430450170180E+03    0.220146018266677856E+04   -0.716159939765930176E+00    0.542585016359884653E+00    0.607081875801086426E+02    0.102921338039988775E+01    0.131650305852813543E+01    0.113616934418678284E+02    0.799884223937988281E+01   -0.121098670363426208E+02   -0.144100695848464966E+01    0.479794466972351119E-01
    0.242525949629850710E-88    0.408837692059125573E+03    0.582506448030471802E+04   -0.837103962898254395E+00    0.115095992043158835E+01    0.535286763310432434E+02    0.328398191102818815E+00    0.108421704039167732E+01    0.393202900886535645E+01    0.661594152450561523E+01   -0.777288526296615601E+01   -0.133763435482978821E+02    0.173851510047912605E+00
    0.142502219100861033E-85    0.396070058783581942E+03    0.442896652221679688E+04   -0.863591134548187256E+00    0.971738025135071792E+00    0.433813807368278503E+02    0.625326650244984905E+00    0.464611265884129931E+00    0.979235082864761353E+01    0.601750802993774414E+01   -0.465195536613464355E+01   -0.169854551553726196E+01    0.400144038248062162E+00
    0.637464990342875896E-84    0.388452980025213208E+03    0.669147074222564697E+03   -0.615218937397003174E+00    0.950893315696736963E+00    0.988378856778144836E+02    0.856030095306636540E+00    0.719440547335134517E+00    0.402832925319671631E+01    0.820797204971313477E+01   -0.144716352224349976E+02   -0.757123053073883057E+01    0.455805835390090952E+00
