    0.654155748107001909E+04   -0.172182134393531738E+01    0.119861682362986866E+01    0.789213220023033983E+02    0.155783893202173851E+01    0.129019183414128502E+01    0.752368726434910506E+01    0.692133601215255734E+01   -0.869953396017280411E+01   -0.775593090712585287E+01    0.219864927917271941E+00   -0.872357555383113770E+01
    0.420878901007424429E+04   -0.219419055047795020E+00    0.677029967308817038E+00    0.578479672877510325E+02    0.880539849933373309E+00    0.138700424162892255E+01    0.100921446733622044E+01    0.206682667138643739E+01   -0.729181977453444485E+01   -0.335484234739191578E+01    0.266494251483336275E+00   -0.608053233354377287E+01
    0.935015214589044035E+03   -0.259364996035879702E+00    0.137884967708448936E+01    0.605986325835798780E+02    0.109162820892115531E+01    0.502915231859917822E+00    0.109352471330087671E+02    0.410667471599056455E+01   -0.315040905973013174E+01   -0.745596676220802479E+01    0.232882422409364548E+00   -0.448031533022821460E+01
    0.847801531959979798E+03   -0.917939786320782769E+00    0.148639448571410626E+01    0.723915317856149585E+02    0.909795146703460289E+00    0.153152196465299273E+01    0.130871586836545841E+02    0.357009658120821038E+01   -0.109062491990471528E+02   -0.104682450614976865E+02    0.493756598141902522E-01   -0.445989464578974459E+01
    0.584120844178705624E+03   -0.757425085371609796E+00    0.128004929147127222E+01    0.811832679434424307E+02    0.105434761853242742E+01    0.131231238335122047E+01    0.818529074918324717E+01    0.522685194728081548E+01   -0.109712928017208853E+02   -0.104429076422068121E+02    0.442203925642889795E+00   -0.428275440990361478E+01
    0.139374138991134305E+04    0.302402599883680345E+00    0.117313879680130850E+01    0.652293366900267841E+02    0.764205134945118103E+00    0.148311933965454035E+01    0.735703017722206010E+01    0.329034864117298476E+01   -0.843609547357164757E+01   -0.389785785916201277E+01    0.360962134029273740E+00   -0.416828009162341750E+01
    0.493165163906970974E+04   -0.154795790069922767E+01    0.136340378637428916E+01    0.559010593484246030E+02    0.593486156985934543E+00    0.767680183973875274E+00    0.904479020819282553E+01    0.216535119342079252E+01   -0.125175996770252063E+01   -0.126700795771405819E+02    0.605747584104440601E-01   -0.400644082998913476E+01
    0.550406855185271252E+04   -0.190226499580460495E+01    0.825432024924663832E+00    0.694369704066598814E+02    0.172063376223847320E+00    0.732027995451931091E+00    0.100514704204589727E+02    0.217714075850848188E+01   -0.816440936149517249E+01   -0.108671271576374568E+02    0.283944498436135895E+00   -0.380211504157833291E+01
    0.359920532104455424E+04   -0.845895075462554047E+00    0.114663134829097468E+01    0.547989179522336798E+02    0.707368512146774431E+00    0.470782082152212178E+00    0.987479215458714776E+01    0.259337214456430809E+01   -0.354546035381689606E+00   -0.398551162629728140E+01    0.423287346214697657E+00   -0.375324622418993137E+01
    0.632852415108807418E+04   -0.819537879956150794E+00    0.987200321654663648E+00    0.615417563405274279E+02    0.709015504575324695E+00    0.104844861138731149E+01    0.194254018130112560E+01    0.249575557264995584E+01   -0.558830233455213587E+01   -0.464292537500554836E+01    0.470723398063126908E+00   -0.363072204224866946E+01
    0.380063698160629701E+04   -0.798158893601670139E+00    0.791323588592360405E+00    0.654419420742384261E+02    0.115512376708378528E+01    0.145800849506157393E+01    0.393604955310884508E+01    0.296963791981850900E+01   -0.726538117120372995E+01   -0.868102470999016340E+01    0.275794337385593669E+00   -0.346318179828643968E+01
    0.340520559228338107E+04   -0.186258771203313156E+01    0.966712754741755997E+00    0.705222586326652419E+02    0.377738618409327764E+00    0.667621850863653221E+00    0.109168563034020814E+02    0.449794124605040402E+01   -0.262625918614797982E+01   -0.121804261333766668E+02    0.764911468665755573E-01   -0.337509342161770531E+01
    0.184315083954807164E+04   -0.432235547818172972E+00    0.143590773492025070E+01    0.624947402402020700E+02    0.920382267494912587E+00    0.263162227504603996E+00    0.109866906357222618E+02    0.625371704342932055E+01   -0.937316591656822240E+00   -0.764938051018705956E+01    0.102467501203197461E+00   -0.330189006005752761E+01
    0.208656793303422182E+04   -0.128722762304626537E+01    0.143413748364772631E+01    0.766463432728679521E+02    0.450835380662642393E+00    0.150950388810890801E+01    0.105701104464894762E+02    0.400882247882176301E+01   -0.985083302347598710E+01   -0.146328531072249746E+02    0.210104756714814989E+00   -0.323850772195312997E+01
    0.338572693390135555E+04    0.647864959715826139E+00    0.123075797797094566E+01    0.674391692336696451E+02    0.815454840647979129E+00    0.876011677205546402E+00    0.113908159289616862E+02    0.670654508169499497E+01   -0.174634927008093932E+01   -0.125572267112933567E+02    0.161795077491289047E+00   -0.311065692253282400E+01
    0.433424963106324321E+04    0.886632205554311881E-01    0.605718995441257402E+00    0.581325005985766410E+02    0.402429626329554813E+00    0.470234846127114858E+00    0.667635611172779697E+01    0.365300002491867826E+01   -0.120305148414216845E+01   -0.118856307481824182E+02    0.547707504411923396E-01   -0.306528512609455595E+01
    0.621811380982017909E+04    0.702634235544290497E-01    0.255122317243722085E+00    0.555062527226058222E+02    0.576238621149256836E+00    0.952701972238603201E+00    0.220971092199343477E+01    0.205569073023544435E+01   -0.415340855163615785E+01   -0.275329256256332755E+00    0.602287450223780579E-01   -0.304955757260664706E+01
    0.534742896134344301E+04    0.282499209511441585E+00    0.126725991270747729E+01    0.724138488538596903E+02    0.456971431122203398E+00    0.150861239069234498E+01    0.598429707688449053E+01    0.709239527273908621E+01   -0.583661941583051558E+01   -0.100092395265396856E+02    0.547559925862595789E-01   -0.304885359583235305E+01
    0.301975398040447453E+04    0.524200343917413658E+00    0.142292259845634517E+01    0.595316867684917383E+02    0.125991424960122145E+01    0.153850761913326695E+01    0.101617390988516902E+02    0.426868576797140875E+01   -0.308379216303127102E+01   -0.773265542091692648E+01    0.220437786808437064E+00   -0.296857417917740163E+01
    0.272113807784834489E+04    0.479883138577373192E+00    0.148328992244571634E+01    0.595856526551233330E+02    0.147680158167432074E+01    0.106452681661499104E+01    0.836923287867434063E+01    0.282550911541955196E+01   -0.204956403591219072E+01   -0.122272401353268521E+02    0.307016447152601901E+00   -0.295615320086092748E+01
    0.307443461304558150E+04   -0.142823796301133310E+01    0.875511645224463120E+00    0.544290703871394541E+02    0.736916541912942535E+00    0.802337774765508271E+00    0.137928395853229713E+02    0.256545917299343706E+01   -0.124180834167444765E+01   -0.352142322209360614E+01    0.528949001463978830E+00   -0.288076497935352194E+01
    0.304984240040870361E+03    0.372012544051396610E-01    0.417711909885329302E+00    0.715699130518802349E+02    0.563731121335054874E+00    0.372668632907870501E+00    0.145015672538717038E+02    0.466047959762252262E+01   -0.837309429364070468E+01   -0.979683889335141700E+01    0.258355003242245584E+00   -0.279400523158970460E+01
    0.378260883921336517E+04   -0.857682193449954111E+00    0.984000475325728319E+00    0.655570274182852444E+02    0.112981262259593795E+01    0.455365873820212819E+00    0.127580322673520907E+02    0.699004736080193911E+01   -0.445816742173070146E+01   -0.137728211704522607E+01    0.546904430763074156E+00   -0.275574823423776216E+01
    0.188028326575643155E+04   -0.500802333860988824E+00    0.114879466319256673E+01    0.554597702928561205E+02    0.181212147042990990E+00    0.996377118213481322E-01    0.131256009170520915E+02    0.264735932208415203E+01   -0.136446136188468614E+01   -0.223660057845080651E+01    0.303404282101459311E+00   -0.261422600206216460E+01
    0.422347349197805943E+04    0.294534726358770094E+00    0.102973546696584450E+01    0.550660742476180545E+02    0.593645264129795125E+00    0.540308287111299301E+00    0.776619033823145344E+01    0.348677906161330453E+01   -0.107396727361615518E+01   -0.888467871218770355E+00    0.481445628606031739E+00   -0.261165224502294890E+01
    0.394261253843632312E+04    0.589607468881263586E+00    0.120054877626419354E+01    0.555530040947177639E+02    0.969196107268153417E+00    0.634505873963608247E+00    0.134560773951367860E+02    0.214564504379808874E+01   -0.182124808821277639E+01   -0.754168916185798910E+01    0.762253426164709869E-01   -0.258322530549201046E+01
    0.195396300393273668E+04   -0.151932306925468485E+01    0.161744673832182412E+00    0.533045856614724656E+02    0.533720368591351968E+00    0.531684202027298936E+00    0.694058719322088269E+01    0.463936905964601110E+01   -0.298258705899197452E+00   -0.393902895894143512E+00    0.321803777899032473E+00   -0.254272331099113691E+01
    0.235231010268978389E+04   -0.206123657503568758E+00    0.862151931899735602E+00    0.674886051847843191E+02    0.117970664776762391E+01    0.643623007213766196E+00    0.842501654448671999E+01    0.634558081427047060E+01   -0.191427523235930508E+01   -0.124954969335089032E+02    0.198126179561018023E+00   -0.253249781688845044E+01
    0.279970774386267021E+04   -0.162144682480312774E+00    0.117688277230271665E+01    0.612130098704230008E+02    0.789394559154976583E+00    0.101318611816409043E+01    0.134429464348661618E+02    0.262881418564592728E+01   -0.570497055564563915E+01   -0.144541412397117366E+02    0.874876328156033584E-01   -0.247486759614192398E+01
    0.375701379176467071E+04    0.488630715101676216E+00    0.133071831172374044E+01    0.598998104741537887E+02    0.129225589408595321E+01    0.127148143504401401E+01    0.139508386269762923E+02    0.268381265834641614E+01   -0.457666699386554932E+01   -0.140979906037731091E+02    0.267805839008311231E+00   -0.247163658365379657E+01
    0.545539977389719479E+04    0.201481532311120759E-01    0.136343554802144507E+01    0.556730377608052933E+02    0.155747281940981419E+01    0.146166276057557498E+01    0.120487353285357592E+02    0.441667795243664774E+01   -0.508660588637516398E+00   -0.698757030406322599E+01    0.413158161279509217E+00   -0.245291310146424113E+01
    0.437999566619802681E+04   -0.743912364877350463E-01    0.132521334655080603E+01    0.655264990786320709E+02    0.299301112521937918E+00    0.619363407989145798E+00    0.142901309493012452E+02    0.370608619560940689E+01   -0.445632555114453766E+01   -0.251986806048713063E+01    0.469723309988563376E+00   -0.242516748054457132E+01
    0.257225400439120392E+03    0.778656420025195750E+00    0.113828894494521848E+01    0.628668482605840850E+02    0.124114375219938111E+01    0.121990810119189175E+01    0.329242499739528949E+01    0.556434056446044600E+01   -0.566081081836416544E+01   -0.933133518874114998E+00    0.242571404993453033E+00   -0.234867700227357190E+01
    0.509708305913023196E+04   -0.957490109506294651E+00    0.143961050356553133E+01    0.624735192707433384E+02    0.133165205477830306E+01    0.118365095947151877E+01    0.126702850418290076E+02    0.576651804345437213E+01   -0.404196392539961025E+01   -0.346128783913821003E+01    0.324287367002284610E+00   -0.233337958035101600E+01
    0.345267406560121071E+04    0.405622572353700583E+00    0.796696487179796020E+00    0.624435559851131501E+02    0.908885327778394925E+00    0.606576646570480160E+00    0.645546136631776246E+01    0.587882502456282197E+01   -0.605174205604193105E+00   -0.184037199585655031E+01    0.476293765081845621E+00   -0.233104164118437307E+01
    0.815472345177963575E+03   -0.643463943822722095E+00    0.731030558403536257E+00    0.641370219054053905E+02    0.110701704825458624E+01    0.536082292346380940E+00    0.678709362820686746E+01    0.687970186834029196E+01   -0.309269443515676201E+01   -0.391462321071551500E+01    0.169427131371652440E+00   -0.228079331433767107E+01
    0.199194207945939911E+04    0.407580042463955294E+00    0.145070809423417413E+01    0.602965646253287417E+02    0.474046502599991870E+00    0.150442935870840278E+01    0.128728589588309497E+02    0.415712395026555193E+01   -0.411504943907441501E+01   -0.201985718996911245E+01    0.513204646272227727E+00   -0.227072879805200190E+01
    0.466296041099978720E+04    0.450769731214633040E-01    0.121298206788660656E+01    0.640949278742039326E+02    0.387886858682829461E+00    0.129899955851007776E+01    0.713976617834235761E+01    0.308716540544077045E+01   -0.598335092950919289E+01   -0.845154849920093909E+01    0.127365774458563508E+00   -0.226716488217287582E+01
    0.588993460105162194E+04   -0.848263200125165095E+00    0.152259591862473909E+01    0.618524470601840690E+02    0.802632279139498306E+00    0.156261015117116320E+01    0.123614551386921452E+02    0.286875281161561713E+01   -0.414649972653473498E+01   -0.122968180023653417E+02    0.280606034586676989E+00   -0.225587850809931023E+01
    0.151973369622566997E+04   -0.157578803432680403E+01    0.105443700193537371E+01    0.645959078908755657E+02    0.125939975433271734E+01    0.130384554278050491E+01    0.935809440898542277E+01    0.522929849877251218E+01   -0.544763524722107917E+01   -0.392489754543101910E+01    0.263663300536526091E+00   -0.225519384229809949E+01
    0.143290004874585065E+04   -0.179368466018663009E+01    0.113076093472606232E+01    0.636543858734416901E+02    0.651013027349763740E+00    0.128161918372435846E+01    0.115606069557141851E+02    0.247046810990660326E+01   -0.744688311206263798E+01   -0.132554416691695369E+02    0.321156178242615775E+00   -0.216088930236723442E+01
    0.567421055402291404E+04   -0.439819948807669725E+00    0.521866062997144331E+00    0.575253479739394535E+02    0.743154107162109390E+00    0.964906873579273183E+00    0.146766591427670186E+02    0.219191027857750420E+01   -0.452815595118829428E+01   -0.986710945391517669E+01    0.197977476002405006E+00   -0.214569802223653516E+01
    0.105496258690147238E+04   -0.813415917778275155E+00    0.743705599463400091E+00    0.681823192345561182E+02    0.126595157256733915E+01    0.844550326662372952E+00    0.873650341384097917E+00    0.541808955932742009E+01   -0.758090284268683590E+01   -0.736497763110833148E+00    0.493118086343274309E+00   -0.213192228706159925E+01
    0.178666376585394687E+04    0.878001922585102790E+00    0.109701794509129824E+01    0.576394028176399473E+02    0.132948049852853445E+01    0.342387652208774262E+00    0.102778491530822631E+02    0.340140494849127073E+01   -0.188030351355648229E+01   -0.795823714401559457E+01    0.867211276928985669E-01   -0.212083857032809586E+01
    0.251803459770227118E+04   -0.287446044384045640E+00    0.106564907208334181E+01    0.550898986776448822E+02    0.847216187860054815E+00    0.141998909524580919E+01    0.279145721240849509E+01    0.598963672387369783E+01   -0.143244479019739757E+01   -0.724855403475643811E+00    0.297526021550677811E+00   -0.210217019080773593E+01
    0.484722343270596684E+04   -0.304923880302694350E-01    0.669088830442403748E+00    0.535306004095482990E+02    0.448568405729329489E+00    0.106632054253590569E+01    0.101945134620108124E+02    0.205683960004704192E+01   -0.131797153499778474E+01   -0.629113874040906218E+01    0.405838593869485981E-01   -0.205245134223804371E+01
    0.595067840360111632E+03    0.192739119797468383E+00    0.980864109799005957E+00    0.712800574825481021E+02    0.116929984930895858E+01    0.101863269586656791E+01    0.472390149665871206E+01    0.426023753518796688E+01   -0.917529625624899481E+01   -0.524407116128083040E+01    0.149133001503135187E+00   -0.204094318266368280E+01
    0.299604900281128585E+04    0.957315317668276045E+00    0.673826478904431925E+00    0.658407026421956800E+02    0.789962183212567726E+00    0.101443281486036718E+01    0.323756500089393295E+01    0.435353285244377375E+01   -0.385280209421406816E+01   -0.129513406836468619E+02    0.268796806867351246E+00   -0.203499376111179497E+01
    0.287610728234084081E+04    0.707363131060765316E+00    0.101912456881897029E+01    0.573741023488478774E+02    0.144865797551237319E+01    0.108743854786568050E+01    0.825762291264712456E+00    0.503171324408990372E+01   -0.223373462673094458E+01   -0.512353031896082811E+01    0.751932940163584362E-01   -0.198308243950664109E+01
    0.287610728234084081E+04    0.707363131060765316E+00    0.101912456881897029E+01    0.573741023488478774E+02    0.144865797551237319E+01    0.108743854786568050E+01    0.825762291264712456E+00    0.503171324408990372E+01   -0.223373462673094458E+01   -0.512353031896082811E+01    0.751932940163584362E-01   -0.198308243950664109E+01
    0.221355040535754006E+04    0.829263030425885006E+00    0.100724897452018136E+01    0.545015122183868073E+02    0.925787247640929456E+00    0.118833819785783690E+01    0.629288376045120668E+01    0.317854613812784770E+01   -0.231562984830927832E+01   -0.763184697292693670E+00    0.104606302226448067E+00   -0.196263719187069374E+01
    0.304951799896959938E+04   -0.400380639700680607E+00    0.901451618400289090E+00    0.595868745017897226E+02    0.100364446192888021E+00    0.108715490402500906E+00    0.117318226683948978E+02    0.248754603546497277E+01   -0.330287088724999833E+01   -0.831428311007093512E+01    0.292368290943478493E+00   -0.194090404920173620E+01
    0.304951799896959938E+04   -0.400380639700680607E+00    0.901451618400289090E+00    0.595868745017897226E+02    0.100364446192888021E+00    0.108715490402500906E+00    0.117318226683948978E+02    0.248754603546497277E+01   -0.330287088724999833E+01   -0.831428311007093512E+01    0.292368290943478493E+00   -0.194090404920173620E+01
    0.769206997381045881E+02   -0.178679144600394735E+01    0.871211829807379656E+00    0.710096161488920217E+02    0.285684591146754985E+00    0.221488987716641161E+00    0.137486971784804357E+02    0.582675655471699727E+01   -0.495576830586643169E+01   -0.266365049950002231E+01    0.497307650146131819E+00   -0.192493369165522843E+01
    0.769206997381045881E+02   -0.178679144600394735E+01    0.871211829807379656E+00    0.710096161488920217E+02    0.285684591146754985E+00    0.221488987716641161E+00    0.137486971784804357E+02    0.582675655471699727E+01   -0.495576830586643169E+01   -0.266365049950002231E+01    0.497307650146131819E+00   -0.192493369165522843E+01
    0.634580139471330313E+04   -0.538238702487210396E-01    0.388944005500312662E+00    0.687270775989139651E+02    0.849987105459596770E+00    0.930423662253777262E+00    0.121408297714427027E+01    0.545342327580383923E+01   -0.657293499768243628E+01   -0.414119615941811681E+01    0.228724885724839483E+00   -0.191865657906981668E+01
    0.662000648072300646E+04   -0.987531940222551308E+00    0.542054253691451549E+00    0.651808065968712356E+02    0.398737055598710921E+00    0.135389213367652250E+00    0.134251982536921091E+02    0.436021914277793776E+01   -0.455465219286956291E+01   -0.285770710421667040E+01    0.531066918595152093E+00   -0.189539950489684261E+01
    0.468442332061230809E+04   -0.858965140509032388E+00    0.110118188356193469E+01    0.640610315899811553E+02    0.830128130150449617E+00    0.130205984501451666E+01    0.554765448749475976E+01    0.392229286710014780E+01   -0.467872497955382016E+01   -0.844093104489277657E+01    0.414202982996904723E+00   -0.188168849816767603E+01
    0.468442332061230809E+04   -0.858965140509032388E+00    0.110118188356193469E+01    0.640610315899811553E+02    0.830128130150449617E+00    0.130205984501451666E+01    0.554765448749475976E+01    0.392229286710014780E+01   -0.467872497955382016E+01   -0.844093104489277657E+01    0.414202982996904723E+00   -0.188168849816767603E+01
    0.157308511253853135E+04    0.418472311345472470E-01    0.151125814774153633E+01    0.654583076611978782E+02    0.542637575851018572E+00    0.477384130235383120E+00    0.133114020970969591E+02    0.334694493605495369E+01   -0.169805936394292800E+01   -0.987121783425364008E+01    0.117663810625365337E+00   -0.187721279909979066E+01
    0.482045221599499473E+04    0.903842769811475932E-01    0.102855092694790096E+01    0.647367647584226233E+02    0.509434121121048133E+00    0.114994464437618849E+01    0.300938144727259660E+01    0.259305626894609897E+01   -0.817878644840514113E+01   -0.520450774808854355E+01    0.921070829703208582E-01   -0.186746766539909337E+01
    0.263056373279597437E+04   -0.160063087305507246E+01    0.759714285798768874E+00    0.755102170422059515E+02    0.978450086770344174E+00    0.101248577722817368E+01    0.104302234039443569E+02    0.804347173339731469E+01   -0.689304361742958172E+01   -0.934024196608409341E+01    0.172572673135170246E+00   -0.185518435311158036E+01
    0.170650968508157416E+04   -0.311102214630079033E+00    0.565991204311488194E+00    0.693576819690571682E+02    0.429109105006577951E+00    0.108223807388224103E+01    0.762590439342845983E+01    0.363114331201765506E+01   -0.744735330969056974E+01   -0.146756062842474471E+02    0.141232452451887452E+00   -0.185096436581250501E+01
    0.544004993888797435E+04   -0.142721433591241009E+00    0.867977229967241692E+00    0.530668662417002466E+02    0.789233389827698084E+00    0.778716948161802702E+00    0.774967102645038963E+01    0.318827366533737866E+01   -0.469391121111586429E+00   -0.204939409662167371E+01    0.280525317656609874E+00   -0.182355461905968741E+01
    0.544004993888797435E+04   -0.142721433591241009E+00    0.867977229967241692E+00    0.530668662417002466E+02    0.789233389827698084E+00    0.778716948161802702E+00    0.774967102645038963E+01    0.318827366533737866E+01   -0.469391121111586429E+00   -0.204939409662167371E+01    0.280525317656609874E+00   -0.182355461905968741E+01
    0.760804350930156147E+03   -0.717486709670628997E+00    0.995258746795444238E+00    0.673396644259787962E+02    0.420561045409214462E+00    0.519370854737520538E+00    0.128909149556624509E+02    0.367411618964252984E+01   -0.427031883913563703E+01   -0.125174181803866276E+02    0.404599535163069290E+00   -0.181094928223520202E+01
