Nested Sampling Global Log-Evidence           :   -0.572673137195427628E+01  +/-    0.184864344693220689E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.572673137195427628E+01 +/-    0.184864344693220689E+00
Local Log-Evidence   -0.572673137195427628E+01 +/-    0.184864344693220689E+00

Dim No.       Mean        Sigma
   1    0.335849509777358571E+04    0.180743386193185847E+04
   2   -0.464011787952879784E+00    0.733408610538110017E+00
   3    0.956581160619625392E+00    0.335799289237411092E+00
   4    0.631336739029096279E+02    0.648219150132684074E+01
   5    0.867563553236254115E+00    0.371496427777025962E+00
   6    0.101236382727153584E+01    0.361161206359241593E+00
   7    0.850284757186488171E+01    0.378834291885315189E+01
   8    0.446037917295886466E+01    0.168145473945664881E+01
   9   -0.416572816438429783E+01    0.271783249930750959E+01
  10   -0.692578832099875985E+01    0.391429943034694849E+01
  11    0.274949130741832082E+00    0.141376314509050499E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.339268241785923783E+04
   2   -0.166653743536896748E+01
   3    0.146084954557330815E+01
   4    0.670682214420541385E+02
   5    0.684260513576341545E+00
   6    0.134486044876819300E+01
   7    0.726113578283443850E+01
   8    0.584911716051718145E+01
   9   -0.322904505817408527E+01
  10   -0.994875854172757457E+01
  11    0.347695588608672612E+00

MAP Parameters
Dim No.        Parameter
   1    0.153085633310393382E+04
   2    0.107372204412349070E+00
   3    0.115427493728882591E+01
   4    0.582859640460145130E+02
   5    0.112159451379887831E+01
   6    0.491660497640715843E+00
   7    0.105809440386632172E+02
   8    0.367659883739790283E+01
   9   -0.266674627418625398E+01
  10   -0.509799909661218642E+01
  11    0.929584925733841494E-01
