Nested Sampling Global Log-Evidence           :    0.228983498828938536E-15  +/-                         NaN

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence    0.228983498828938536E-15 +/-                         NaN
Local Log-Evidence    0.228983498828938536E-15 +/-                         NaN

Dim No.       Mean        Sigma
   1    0.359844542481005146E+04    0.172359943446129682E+04
   2   -0.340504217892885097E+00    0.861957983016581664E+00
   3    0.976683531773937963E+00    0.342853525501496503E+00
   4    0.502812074571847845E+02    0.229804377490084626E+02
   5    0.907437589595118221E+00    0.418204910810645258E+00
   6    0.722552440340825775E+00    0.442530030797967322E+00
   7    0.152222290635108837E+00    0.818136005485547813E+01
   8    0.147714010626077630E+01    0.245836275059342219E+00
   9   -0.709627515636384398E+01    0.436566890390242790E+01
  10   -0.710398832336068065E+01    0.410409498020307328E+01
  11    0.255918627575039859E+00    0.173257808132291663E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.273508095741271973E+04
   2   -0.421880841255187988E+00
   3    0.132877060301266603E+01
   4    0.719548900723457336E+02
   5    0.916151393840041628E+00
   6    0.137947791336361456E-01
   7    0.137256324291229248E+01
   8    0.158954685926437378E+01
   9   -0.424735218286514282E+01
  10   -0.441645026206970215E+01
  11    0.231117828440666195E+00

MAP Parameters
Dim No.        Parameter
   1    0.119841486215591431E+04
   2    0.351837217807769775E+00
   3    0.386714794070894263E+00
   4    0.859186316728591919E+02
   5    0.685571910604754864E+00
   6    0.718795552605657861E+00
   7   -0.142537236213684082E+01
   8    0.109492713212966919E+01
   9   -0.122364065051078796E+02
  10   -0.134941703081130981E+02
  11    0.477577260088920597E+00
