Nested Sampling Global Log-Evidence           :   -0.126144112120810808E-04  +/-    0.863789141808086954E-04

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.126144112120810808E-04 +/-    0.863789141814154556E-04
Local Log-Evidence   -0.126144112120810808E-04 +/-    0.863789141808086954E-04

Dim No.       Mean        Sigma
   1    0.351237043565427530E+04    0.198199848699869312E+04
   2    0.100598330290594551E+01    0.353908357809198326E+00
   3    0.528440951402879051E+02    0.185856077419206045E+01
   4    0.180774772294707092E+00    0.592316530134101224E-01
   5    0.436290312580244533E+00    0.303127936518342134E+00
   6    0.507132189717671676E-02    0.171758332863998597E+01
   7    0.198035118186512604E+01    0.602883992061527318E+00
   8   -0.496353323696799986E+01    0.289718003212367092E+01
   9   -0.126612397991014303E-01    0.581882083377022408E+01
  10    0.290275913654574724E+00    0.161159986736725519E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.179429799318313599E+04
   2    0.561827043039265561E+00
   3    0.509187991917133331E+02
   4    0.107770436316967255E+00
   5    0.498310999944749644E+00
   6    0.867436408996582031E+00
   7    0.143876612186431885E+01
   8   -0.859580457210540771E+01
   9    0.248964071273803711E+01
  10    0.176650253105163579E+00

MAP Parameters
Dim No.        Parameter
   1    0.680497676134109497E+04
   2    0.138519224710112487E+01
   3    0.529458145797252655E+02
   4    0.243614512444193743E+00
   5    0.355722692020817161E-01
   6    0.246488070487976074E+01
   7    0.169517815113067627E+01
   8   -0.439209640026092529E+01
   9   -0.175678730010986328E+00
  10    0.162697922587394711E+00
