luminosity_distance KNtimeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
446.70194387435913 -1.6307501792907715 -1.9670385122299194 12.040511071681976 50.26071858406067 0.041234309434890745 -6.308707544837329 -11.252915825135196
822.1049308776855 -0.37023019790649414 -2.1574750542640686 10.416484475135803 48.12897127866745 0.36783256466388703 -6.186775520630402 -12.207092154397165
627.6316046714783 -1.8882826566696167 -0.40237605571746826 13.207301795482635 47.525187253952026 0.5207304512500763 -5.437372544198102 -13.583121223714938
882.3702335357666 -1.5933034420013428 -2.623266875743866 12.607390880584717 47.045528411865234 0.41116780786514284 -5.270073750319529 -12.445144319462532
734.4355583190918 -0.4032224416732788 -1.3195368647575378 11.649552285671234 48.659595370292664 0.5589115678310395 -5.142586331787424 -14.926157390924214
639.6564245223999 -0.9702737331390381 -1.513833999633789 12.21962720155716 47.0943922996521 0.029149649977684024 -5.119890751197918 -11.230419569218887
826.6999125480652 -1.1315538883209229 -2.7603524923324585 12.616616785526276 48.06881707906723 0.470821307516098 -4.702916195586251 -12.907156039163382
210.75882955141415 -0.43395219478901437 -2.79701429845968 10.944673798945798 49.69429613581346 0.4758195390493962 -4.621684676513464 -12.95761337949936
858.1379652023315 -1.4303975105285645 -0.8212879300117493 10.556279122829437 50.263424038887024 0.23348969085216523 -4.484021992503717 -11.702254335077672
913.8594278439348 -0.4117883216670224 -0.3003769238270495 12.787629634060597 49.28494648147524 0.3405449158639531 -4.35022064322418 -12.081877293512388
122.26885557174683 -1.4188984632492065 -2.3856011033058167 11.108840703964233 48.50692194700241 0.4491843406677246 -4.264939016847013 -12.714053684674855
930.7005257883269 -0.9897801273106144 -1.1872211316196712 11.361127642280545 49.31600250423415 0.28377891417283835 -4.247007713682958 -11.862875126531874
456.59512281417847 -1.9421985149383545 -1.740851104259491 12.69503802061081 50.619126975536346 0.46064126858711246 -4.227574345560683 -12.811647468776814
699.1826891899109 -0.7284387350082397 -0.20376652479171753 10.932060182094574 50.285681903362274 0.3855598479509354 -4.1893123882775605 -12.29773638324042
642.673671245575 -0.635098934173584 -1.8659597635269165 10.569683015346527 49.03494518995285 0.10377928404808044 -4.116989137496422 -11.37819609939297
674.2404699325562 -0.3690301179885864 -0.41444867849349976 13.371593058109283 48.99764460325241 0.39657239284515383 -4.038556012495999 -12.358485822459063
685.1407661192669 -0.5785217154297975 -3.080803688602108 12.243908716712301 47.87157549763782 0.3134920650285795 -4.035257831649748 -11.971517297590262
826.2967467308044 -1.0404759645462036 -1.0218900442123413 13.99877518415451 48.259066462516785 0.5409041100025177 -4.034080174234951 -14.078132771618476
315.4507279396057 -0.4246833324432373 -1.757594645023346 12.149316370487213 47.90839922428131 0.48606297998428344 -3.9592897743547195 -13.069731357662457
67.16233491897583 -1.226767659187317 -1.4311206340789795 12.07101047039032 51.63926434516907 0.007409750032424927 -3.9187238149108268 -11.191181358363906
533.9299367215079 -0.12671931594284436 -3.4436745511004307 13.622159572663971 47.08424053869757 0.37581166681849537 -3.8997559767519197 -12.246877969636838
666.287362575531 -0.7939443588256836 -1.4910662174224854 12.484130561351776 48.03082150220871 0.0953322877407074 -3.871098676922611 -11.360331397431128
577.574610710144 -0.9635094404220581 -0.4848328232765198 11.811839640140533 49.24786430597305 0.27519629158973696 -3.8456185015718316 -11.83357204207387
570.4646582922277 -0.11803209266293124 -1.6148824849768073 13.767812381040024 48.05167825402306 0.0235579985651507 -3.771757769303719 -11.220179225956967
962.0962669277363 -0.8172739127952866 -1.6567667238542132 10.027436521184812 51.164960714492544 0.12976401746958652 -3.739607957506284 -11.435242110273986
968.7983982375742 -1.1642134843212877 -0.86335755134645 14.370294982117041 48.541879156823704 0.5050812972718318 -3.6932813621399956 -13.31855173375919
95.71416293339959 -1.7784510883636928 -2.2598635777404006 11.793895847897556 48.80461548565415 0.3340921075025227 -3.68579407508965 -12.05442632910445
734.4107627868652 -1.9273103475570679 -1.0973629355430603 11.297164857387543 49.5012269616127 0.1413115502357483 -3.6659513443063507 -11.461676543747206
75.42163133621216 -0.6591730117797852 -0.7065650820732117 10.658324360847473 48.488541662693024 0.5530952849149704 -3.628674053195678 -14.567640461669825
579.4495344161987 -0.7473520040512085 -2.3523178696632385 13.129677176475525 47.661521553993225 0.44778049972057343 -3.5861903859140445 -12.702724735513705
460.7139229774475 -1.5665974617004395 -2.313055396080017 12.5183966755867 48.004394590854645 0.5010082720041276 -3.5556972221242806 -13.259807824432537
847.5549221038818 -0.9195820093154907 -0.5497521162033081 14.666197001934052 48.364540457725525 0.25076795110702516 -3.5418307563739835 -11.754581645809305
951.215461041926 -0.8817959520443455 -1.329588503868056 12.896921310971031 48.60148962400069 0.16478494551570172 -3.519107884783502 -11.5176665975443
689.2297267913818 -1.5293117761611938 -0.4102283716201782 12.876213788986206 49.3333540558815 0.5674486689805984 -3.5066591762318855 -15.92833339942309
581.2004208564758 -1.9228392839431763 -1.430060863494873 12.14684009552002 48.345238387584686 0.14921191277503967 -3.477130871128552 -11.480173101798393
212.48507499694824 -1.6511727571487427 -0.1527237892150879 13.89799177646637 51.90315526723862 0.23166214220523834 -3.476986457954857 -11.696876396489602
825.9825110435486 -0.8966518640518188 -1.6966086626052856 10.30767560005188 50.19297134876251 0.020471369791030883 -3.4706581570250745 -11.214571087848562
191.09731912612915 -1.4582414627075195 -1.9448024034500122 14.459272921085358 50.9135867357254 0.03983394849300385 -3.4651922903092296 -11.250282902386958
539.7026538848877 -0.7577255964279175 -0.6385588645935059 14.110485911369324 47.92781811952591 0.02962258951663971 -3.4426659824458707 -11.231290522220368
204.7746181488037 -0.3342170715332031 -3.064529299736023 10.581729114055634 48.52841120958328 0.44859853978157044 -3.418523372899927 -12.709310677506718
263.71002197265625 -1.3939354419708252 -0.2130398154258728 10.292966067790985 50.69108349084854 0.3013231475830078 -3.409686305455218 -11.925587463736154
907.39810837765 -0.2781345273777329 -0.9809161974774598 13.46480386882581 49.002164426826326 0.05376769803790451 -3.3668725626976372 -11.276794674648823
444.41540868117147 -0.8812103254349182 -1.5134631031300518 13.400533961337688 47.64576536150647 0.20511014099302757 -3.3524726861479412 -11.621838489786883
457.3089549875815 -1.2640371541792765 -0.32337662034188597 12.05610441599324 49.645072216449094 0.5542744024017782 -3.3259348376940285 -14.630664661533302
402.41887797404786 -0.0523902587689451 -1.342947110609292 11.235101252708816 49.8519651861318 0.07535900929858444 -3.3066137400783018 -11.319317333710847
150.13318333499413 -1.3301466102499007 -1.1122184770164738 14.537524897309826 50.489232908656035 0.10690093689988255 -3.2477552427289114 -11.384879748626085
775.4300832748413 -1.9522080421447754 -1.4986401796340942 13.608162999153137 48.213121712207794 0.4228707926273346 -3.2265072917963384 -12.520498091876565
641.4629817008972 -0.40547072887420654 -1.4975598454475403 14.069843888282776 47.97837537527084 0.0312344801902771 -3.2101254710035403 -11.234264649024915
761.8542909622192 -0.2667210102081299 -0.3856658935546875 13.728691935539246 49.47503876686096 0.15580273568630218 -3.1767183445567757 -11.495869870559376
736.6981810731953 -0.25478567231531013 -2.0546834538657723 14.906136940427007 48.29940761211685 0.4399890442596425 -3.127158327693078 -12.642079445303683
135.0297326504631 -1.1760491248302087 -2.633229071302522 12.643342049443657 48.64625375796991 0.3232930127172431 -3.126022240889061 -12.010107360680724
779.1836214728737 -0.5329865868036516 -3.098021242520793 13.817557361389222 48.34406015675945 0.48698783335092277 -3.098314692827494 -13.080501275402941
624.7047233119741 -0.9465159999857489 -0.7172108134094266 13.096383635192744 48.955694337265456 0.25405842911604076 -3.0773061660306635 -11.764864904066691
669.0373420715332 -0.9387755393981934 -1.561601161956787 13.006038069725037 48.37573599815369 0.1846083769083023 -3.0754874757364132 -11.567521691196088
581.1828609485491 -1.2100941612690777 -1.055261170548742 11.100846630400941 50.05280656851015 0.2950669147724444 -3.059811898889205 -11.902770575126372
232.69963264465332 -0.9902864694595337 -0.2910694479942322 12.939751744270325 48.227666437625885 0.17890533063411712 -3.0543814143362202 -11.552922311620675
300.5433909374135 -0.4871147422954143 -1.6191881359068017 10.070537813002344 50.27256059331836 0.5604173554396421 -3.0131608382841297 -15.044530516397767
1.0140538215637207 -0.3790792226791382 -2.7950993180274963 11.044233441352844 50.32660645246506 0.15705437757968904 -3.007383003831056 -11.498878833933412
246.01662158966064 -0.5171692371368408 -1.86380535364151 11.677316129207611 47.99282592535019 0.06561423690319061 -2.9842636506323967 -11.299901476372954
903.7071815569445 -0.4211314125974792 -1.2919796539979167 14.24419767095991 48.77795859185029 0.17963263252127862 -2.9717438702111 -11.554772336321138
958.0419839243648 -0.8012573307300672 -2.0907075673453224 11.25276462447157 49.81346726771526 0.1507626249546141 -2.9611700439282704 -11.483844188881802
531.5030217170715 -1.3258554935455322 -2.3077648878097534 13.83656919002533 47.541512072086334 0.23786375041007995 -2.9489018975313788 -11.715244589493564
742.3157095909119 -0.4132723808288574 -1.2665918469429016 11.564553380012512 49.70888149738312 0.08497067441940308 -2.9426827052833997 -11.33884452590662
399.1548418998718 -0.23356163501739502 -0.9115308523178101 13.494413793087006 49.31935650110245 0.5480984067678452 -2.9170030689484787 -14.337447919360432
503.68235977123754 -0.3798560067421737 -0.4889098996230521 12.967289780530706 49.27680515733703 0.10374653210827914 -2.892344305906335 -11.378126211754156
622.844624366244 -1.7799807500466849 -0.882804057191021 11.224943304445672 50.34382367794225 0.32422515722393297 -2.8891036269244705 -12.013856323711737
508.64917039871216 -0.38611769676208496 -2.4195224046707153 10.913775861263275 50.987444043159485 0.26632551934719084 -2.8869676987356745 -11.80416135950551
465.21027232297706 -1.8616352156782823 -0.9402837183489163 14.049039794363766 48.221159670263326 0.46695664272450316 -2.8630188468220585 -12.869815921794626
829.9974203109741 -1.1658202409744263 -0.812949538230896 10.857282876968384 51.30907994508743 0.5249440211534501 -2.8459413291154125 -13.668187312460164
639.7928595542908 -1.5025297403335571 -0.8003154397010803 11.612451374530792 50.25645297765732 0.46607219209671025 -2.8285513089693173 -12.86146298319224
