luminosity_distance KNtimeshift inclination_EM log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B Ebv ksiN L0 dL b q ts log_likelihood log_prior
3568.741214249613 -0.7757039762292759 1.0372406851503142 71.3423129032147 0.9535291104314587 1.433796735266518 12.202134232782907 3.591469929173925 -9.787775158258272 -7.094295367082616 0.04116913649164984 1.0 0.0 3.09e+19 6.0 0.0 0.0 -25.27882274813298 -25.32053522462842
621.5272806594558 -0.7793870307776074 1.4952481594403384 65.85859130244295 0.6224444680274551 1.4591150774764048 6.265352263641259 4.491858258803111 -4.948750334888169 -8.672715152604965 0.2890860487243888 1.0 0.0 3.09e+19 6.0 0.0 0.0 -22.909596080826066 -25.802376769162404
1468.3697997872027 -1.373183029644753 1.337533277883484 67.61202791517088 0.2803811876264945 1.3182786088617267 3.3308564180979214 4.233476338146048 -4.551992048064335 -6.56078804227381 0.0799652574758124 1.0 0.0 3.09e+19 6.0 0.0 0.0 -21.230722941947256 -25.274170173438964
5765.346288934994 -0.5615279971807374 0.6206908595852655 59.97369252849375 0.7620854084876423 1.1922526635073234 8.903337684598958 2.651234362192135 -4.8910569241904085 -8.135663668071455 0.08452914483997158 1.0 0.0 3.09e+19 6.0 0.0 0.0 -21.13692120595553 -25.798002208349597
3368.9105295053614 -1.3051763984627085 0.6590426270253843 55.05490800665479 1.3636850930802522 0.716804166858179 5.819386422415415 2.5248382253192925 -0.5379683429861224 -7.729647583123886 0.5140162168775075 1.0 0.0 3.09e+19 6.0 0.0 0.0 -20.967786439346874 -27.869472293273482
2712.3493782414084 -1.7288694037550503 0.5551581305751794 69.6355476321618 1.187774228047251 0.6320641148120176 9.571971811018136 2.255226098830251 -13.70974462351517 -12.80440281957998 0.479262091067239 1.0 0.0 3.09e+19 6.0 0.0 0.0 -20.82731174712671 -27.552401976396762
6276.852016503147 -0.8019355998595177 0.8467160646372222 61.244325382062044 0.7384855388425369 1.2116888485794983 10.403960222736705 2.527524136667344 -6.047211407085344 -4.275772681439154 0.25073597122983404 1.0 0.0 3.09e+19 6.0 0.0 0.0 -20.725765789130445 -25.96143908411368
867.4053157441016 -1.2777727318434908 0.8081842541195086 67.57869292176532 1.4213471534285629 1.5203785583156206 12.11716179634862 2.7008455926729704 -10.572213738924958 -8.071675486534776 0.40589242802146464 1.0 0.0 3.09e+19 6.0 0.0 0.0 -20.30474569089708 -26.65533414714428
691.7687392921947 -0.5040445297931173 0.5961322740846177 66.83010665131381 1.0170309181723993 0.8131802921163745 7.417976348459616 2.2692504316009448 -12.870259507044072 -8.37198804603118 0.23535583280000127 1.0 0.0 3.09e+19 6.0 0.0 0.0 -20.267284279055794 -26.203101484157354
1180.7307773324292 -1.173081607080538 0.689713408818552 69.43703221635849 0.7079949633277949 0.8390073323330256 4.786725211443777 3.3104110229669583 -7.873378229298973 -13.643528880654747 0.2517916176285636 1.0 0.0 3.09e+19 6.0 0.0 0.0 -20.013027584287478 -26.12791534223287
3368.256819363588 -0.8171097215818703 0.6237819987301735 65.96385356182596 0.7652464235222038 0.8276611770026343 0.9685603733466032 2.978393668865838 -4.707104139347003 -14.293510356628577 0.30954177434941754 1.0 0.0 3.09e+19 6.0 0.0 0.0 -19.975011996531286 -26.412128642016654
