    0.768165160833928939E+00   -0.130026826984858246E+03
    0.768165160833928939E+00   -0.130026826984858246E+03
    0.768175247404318973E+00   -0.130026824693188360E+03
    0.768175247404318973E+00   -0.130026824693188360E+03
    0.768037416258220529E+00   -0.130026820712800770E+03
    0.768037416258220529E+00   -0.130026820712800770E+03
    0.768030019744411763E+00   -0.130026820119276408E+03
    0.768030019744411763E+00   -0.130026820119276408E+03
    0.768042721013261542E+00   -0.130026818347551369E+03
    0.768042721013261542E+00   -0.130026818347551369E+03
    0.768226693023751239E+00   -0.130026718988981685E+03
    0.768226693023751239E+00   -0.130026718988981685E+03
    0.768230964459095333E+00   -0.130026717400686834E+03
    0.768230964459095333E+00   -0.130026717400686834E+03
    0.770649971578639570E+00   -0.130026707574069121E+03
    0.770649971578639570E+00   -0.130026707574069121E+03
    0.772330934957232818E+00   -0.130026682715682568E+03
    0.772330934957232818E+00   -0.130026682715682568E+03
    0.772333470872201833E+00   -0.130026682636371049E+03
    0.772333470872201833E+00   -0.130026682636371049E+03
    0.772322748324937525E+00   -0.130026676979380625E+03
    0.772322748324937525E+00   -0.130026676979380625E+03
    0.770591181967725802E+00   -0.130026657199200969E+03
    0.770591181967725802E+00   -0.130026657199200969E+03
    0.772301927789386000E+00   -0.130026656572389754E+03
    0.772301927789386000E+00   -0.130026656572389754E+03
    0.772305345166019119E+00   -0.130026656562155551E+03
    0.772305345166019119E+00   -0.130026656562155551E+03
    0.768285685873235313E+00   -0.130026652780441395E+03
    0.768285685873235313E+00   -0.130026652780441395E+03
    0.768315185152451674E+00   -0.130026644818375416E+03
    0.768315185152451674E+00   -0.130026644818375416E+03
    0.770609613879182254E+00   -0.130026636470287258E+03
    0.770609613879182254E+00   -0.130026636470287258E+03
    0.770909219501816123E+00   -0.130026618350141860E+03
    0.770909219501816123E+00   -0.130026618350141860E+03
    0.770905863781827905E+00   -0.130026618316673051E+03
    0.770930253552045475E+00   -0.130026612888816942E+03
    0.770930253552045475E+00   -0.130026612888816942E+03
    0.772065329548893065E+00   -0.130026611217937244E+03
    0.772065329548893065E+00   -0.130026611217937244E+03
    0.770954818016090226E+00   -0.130026608072455616E+03
    0.770954818016090226E+00   -0.130026608072455616E+03
    0.771942526639094462E+00   -0.130026603773118609E+03
    0.771942526639094462E+00   -0.130026603773118609E+03
    0.771996644046472502E+00   -0.130026593756473716E+03
    0.771996644046472502E+00   -0.130026593756473716E+03
    0.770964627131578206E+00   -0.130026587287412042E+03
    0.770964627131578206E+00   -0.130026587287412042E+03
    0.772073692016805313E+00   -0.130026585559816226E+03
    0.772073692016805313E+00   -0.130026585559816226E+03
    0.772077705407672510E+00   -0.130026584981118447E+03
    0.772077705407672510E+00   -0.130026584981118447E+03
    0.770753600413663476E+00   -0.130026582606745933E+03
    0.770753600413663476E+00   -0.130026582606745933E+03
    0.772091859033046668E+00   -0.130026580431975731E+03
    0.772091859033046668E+00   -0.130026580431975731E+03
    0.771933409448177121E+00   -0.130026577459284795E+03
    0.771933409448177121E+00   -0.130026577459284795E+03
    0.772087684649828909E+00   -0.130026577116502210E+03
    0.772087684649828909E+00   -0.130026577116502210E+03
    0.772140734483818258E+00   -0.130026575778209207E+03
    0.772140734483818258E+00   -0.130026575778209207E+03
    0.771812235872309516E+00   -0.130026571946852528E+03
    0.771812689162828525E+00   -0.130026571911909116E+03
    0.771812689162828525E+00   -0.130026571911909116E+03
    0.771868867500651867E+00   -0.130026570576160111E+03
    0.771868867500651867E+00   -0.130026570576160111E+03
    0.770576073806145345E+00   -0.130026566762556229E+03
    0.770576073806145345E+00   -0.130026566762556229E+03
    0.771005417569339602E+00   -0.130026557827483344E+03
    0.771005417569339602E+00   -0.130026557827483344E+03
    0.770973763732920814E+00   -0.130026557798531258E+03
    0.770973763732920814E+00   -0.130026557798531258E+03
    0.772250557528075254E+00   -0.130026555398663618E+03
    0.772250557528075254E+00   -0.130026555398663618E+03
    0.772265709077665008E+00   -0.130026555027869392E+03
    0.772265709077665008E+00   -0.130026555027869392E+03
    0.772278448025575548E+00   -0.130026554579351853E+03
    0.772278448025575548E+00   -0.130026554579351853E+03
    0.770698004388597591E+00   -0.130026527561526876E+03
    0.770698004388597591E+00   -0.130026527561526876E+03
    0.772189044748678222E+00   -0.130026522953534908E+03
    0.772189044748678222E+00   -0.130026522953534908E+03
    0.772187183631434015E+00   -0.130026522930076140E+03
    0.772187183631434015E+00   -0.130026522930076140E+03
    0.770680787341403550E+00   -0.130026519865719337E+03
    0.770680787341403550E+00   -0.130026519865719337E+03
    0.771642935859726986E+00   -0.130026511627586814E+03
    0.771642935859726986E+00   -0.130026511627586814E+03
    0.771686991816088685E+00   -0.130026490125943042E+03
    0.771686991816088685E+00   -0.130026490125943042E+03
    0.771688871201968496E+00   -0.130026489997897443E+03
    0.771688871201968496E+00   -0.130026489997897443E+03
    0.771700867986560790E+00   -0.130026489381750594E+03
    0.771700867986560790E+00   -0.130026489381750594E+03
    0.768573360935080774E+00   -0.130026481021520880E+03
    0.771764197353402959E+00   -0.130026477090968257E+03
    0.771764197353402959E+00   -0.130026477090968257E+03
    0.771529177066303751E+00   -0.130026469043164354E+03
    0.771100038825259126E+00   -0.130026460019553070E+03
    0.771100038825259126E+00   -0.130026460019553070E+03
    0.768700283422190545E+00   -0.130026459819027082E+03
    0.768601917095988019E+00   -0.130026454394406272E+03
    0.771422042936838248E+00   -0.130026450840438031E+03
    0.771422042936838248E+00   -0.130026450840438031E+03
    0.771412567223948575E+00   -0.130026450764390120E+03
    0.771412567223948575E+00   -0.130026450764390120E+03
    0.771511320616866336E+00   -0.130026449214200852E+03
    0.771511320616866336E+00   -0.130026449214200852E+03
    0.768640238984373947E+00   -0.130026448868950183E+03
    0.768640238984373947E+00   -0.130026448868950183E+03
    0.771477225634025321E+00   -0.130026448664929660E+03
    0.771477225634025321E+00   -0.130026448664929660E+03
    0.768648804690856391E+00   -0.130026447911784658E+03
    0.768648804690856391E+00   -0.130026447911784658E+03
    0.771333997247918512E+00   -0.130026430950421741E+03
    0.771333997247918512E+00   -0.130026430950421741E+03
    0.771383344257844605E+00   -0.130026412558138446E+03
    0.768546914801576775E+00   -0.130026410039374156E+03
    0.768546914801576775E+00   -0.130026410039374156E+03
    0.768468565190962627E+00   -0.130026409047662526E+03
    0.768468565190962627E+00   -0.130026409047662526E+03
    0.770256674116918560E+00   -0.130026408290980697E+03
    0.770256674116918560E+00   -0.130026408290980697E+03
    0.768437969793614783E+00   -0.130026401958271009E+03
    0.768714558077275067E+00   -0.130026395696236449E+03
    0.768714558077275067E+00   -0.130026395696236449E+03
    0.771200283395551689E+00   -0.130026391734321464E+03
    0.771200283395551689E+00   -0.130026391734321464E+03
    0.771325110698524607E+00   -0.130026389117722431E+03
    0.771325110698524607E+00   -0.130026389117722431E+03
    0.771327596374745905E+00   -0.130026389075600576E+03
    0.771327596374745905E+00   -0.130026389075600576E+03
    0.768381455769613697E+00   -0.130026386530700790E+03
    0.768381455769613697E+00   -0.130026386530700790E+03
    0.771127176883333765E+00   -0.130026383167299770E+03
    0.771127176883333765E+00   -0.130026383167299770E+03
    0.771309030873892132E+00   -0.130026382523303624E+03
    0.771309030873892132E+00   -0.130026382523303624E+03
    0.768538821796038607E+00   -0.130026380397493426E+03
    0.768398220668078280E+00   -0.130026379175708172E+03
    0.768398220668078280E+00   -0.130026379175708172E+03
    0.770398026542514769E+00   -0.130026335416473842E+03
    0.770423780751448239E+00   -0.130026328427572111E+03
    0.770423780751448239E+00   -0.130026328427572111E+03
    0.769092725683411027E+00   -0.130026323632317656E+03
    0.769095343807239873E+00   -0.130026322650266138E+03
    0.769095343807239873E+00   -0.130026322650266138E+03
    0.773529942044105301E+00   -0.130026322433824134E+03
    0.773529942044105301E+00   -0.130026322433824134E+03
    0.773532080616251672E+00   -0.130026319174866302E+03
    0.773532080616251672E+00   -0.130026319174866302E+03
    0.769771413485746958E+00   -0.130026317661444807E+03
    0.769771413485746958E+00   -0.130026317661444807E+03
    0.769771436321541436E+00   -0.130026317656218112E+03
    0.769771436321541436E+00   -0.130026317656218112E+03
    0.769778494865592910E+00   -0.130026317116568947E+03
    0.769778494865592910E+00   -0.130026317116568947E+03
    0.770555473636009847E+00   -0.130026317064450495E+03
    0.769791398231223223E+00   -0.130026314655541569E+03
    0.769791398231223223E+00   -0.130026314655541569E+03
