    0.772333470872201833E+00   -0.130024538722932249E+03   -0.623832398925672837E+01    1
    0.772330934957232818E+00   -0.130024538551781916E+03   -0.624027711425674614E+01    1
    0.772322748324937525E+00   -0.130024531966892511E+03   -0.624223023925675147E+01    1
    0.772305345166019119E+00   -0.130024512018376868E+03   -0.624418336425673370E+01    1
    0.772301927789386000E+00   -0.130024511713131801E+03   -0.624613648925673814E+01    1
    0.772065329548893065E+00   -0.130024450130287931E+03   -0.624808961425675236E+01    1
    0.771942526639094462E+00   -0.130024423239205930E+03   -0.625004273925673637E+01    1
    0.771996644046472502E+00   -0.130024421835550697E+03   -0.625199586425673903E+01    1
    0.772077705407672510E+00   -0.130024419467263101E+03   -0.625394898925674969E+01    1
    0.772091859033046668E+00   -0.130024415663318678E+03   -0.625590211425673193E+01    1
    0.772087684649828909E+00   -0.130024413542542561E+03   -0.625785523925673726E+01    1
    0.772140734483818258E+00   -0.130024412518530369E+03   -0.625980836425676213E+01    1
    0.770649971578639570E+00   -0.130024409784169706E+03   -0.626176148925674791E+01    1
    0.771933409448177121E+00   -0.130024394412290718E+03   -0.626371461425672393E+01    1
    0.772278448025575548E+00   -0.130024389608128786E+03   -0.626566773925672837E+01    1
    0.772265709077665008E+00   -0.130024388865212188E+03   -0.626762086425674170E+01    1
    0.772250557528075254E+00   -0.130024387966541326E+03   -0.626957398925675236E+01    1
    0.771868867500651867E+00   -0.130024380882635000E+03   -0.627152711425675413E+01    1
    0.775238810763465125E+00   -0.130024377008831266E+03   -0.627348023925674880E+01    1
    0.771812235872309516E+00   -0.130024375404801503E+03   -0.627543336425674436E+01    1
    0.771812689162828525E+00   -0.130024375403210968E+03   -0.627738648925673104E+01    1
    0.775266818865306684E+00   -0.130024373908634232E+03   -0.627933961425673814E+01    1
    0.772189044748678222E+00   -0.130024350353569673E+03   -0.628129273925674703E+01    1
    0.772187183631434015E+00   -0.130024350137799445E+03   -0.628324586425675147E+01    1
    0.770591181967725802E+00   -0.130024347730315981E+03   -0.628519898925675946E+01    1
    0.774728958265295531E+00   -0.130024345221326001E+03   -0.628715211425673370E+01    1
    0.774714845744351344E+00   -0.130024344981323907E+03   -0.628910523925671416E+01    1
    0.775176700828044352E+00   -0.130024342601327618E+03   -0.629105836425672926E+01    1
    0.774627853927343568E+00   -0.130024341655940077E+03   -0.629301148925673637E+01    1
    0.774613225317445697E+00   -0.130024341559197154E+03   -0.629496461425674347E+01    1
    0.770609613879182254E+00   -0.130024338309204552E+03   -0.629691773925675058E+01    1
    0.774753670020214225E+00   -0.130024333478218637E+03   -0.629887086425675502E+01    1
    0.774734998332916480E+00   -0.130024332692266455E+03   -0.630082398925674525E+01    1
    0.774744382702628465E+00   -0.130024331834035195E+03   -0.630277711425674170E+01    1
    0.773529942044105301E+00   -0.130024325490127183E+03   -0.630473023925673193E+01    1
    0.773532080616251672E+00   -0.130024322566303340E+03   -0.630668336425673548E+01    1
    0.775271535598641703E+00   -0.130024318279109508E+03   -0.630863648925674436E+01    1
    0.770905863781827905E+00   -0.130024310342403794E+03   -0.631058961425672482E+01    1
    0.770909219501816123E+00   -0.130024310081969134E+03   -0.631254273925674436E+01    1
    0.771642935859726986E+00   -0.130024309076655925E+03   -0.631449586425675502E+01    1
    0.775389040604137603E+00   -0.130024308448346915E+03   -0.631644898925675147E+01    1
    0.770930253552045475E+00   -0.130024305978958694E+03   -0.631840211425674347E+01    1
    0.770954818016090226E+00   -0.130024303160317771E+03   -0.632035523925672393E+01    1
    0.775330195045527359E+00   -0.130024301486163949E+03   -0.632230836425673726E+01    1
    0.775371634019849987E+00   -0.130024299373230974E+03   -0.632426148925675413E+01    1
    0.768165160833928939E+00   -0.130024293792198705E+03   -0.632621461425673992E+01    1
    0.768175247404318973E+00   -0.130024292519840571E+03   -0.632816773925674614E+01    1
    0.771700867986560790E+00   -0.130024290081360988E+03   -0.633012086425676035E+01    1
    0.771688871201968496E+00   -0.130024289310463246E+03   -0.633207398925673903E+01    1
    0.771686991816088685E+00   -0.130024289270754025E+03   -0.633402711425673548E+01    1
    0.770964627131578206E+00   -0.130024285491043855E+03   -0.633598023925674703E+01    1
    0.773734797388581308E+00   -0.130024283721181121E+03   -0.633793336425674525E+01    1
    0.771764197353402959E+00   -0.130024281117602811E+03   -0.633988648925674791E+01    1
    0.775469081205327537E+00   -0.130024279064368159E+03   -0.634183961425675413E+01    1
    0.773751330503732682E+00   -0.130024277653236595E+03   -0.634379273925674880E+01    1
    0.775837684038975794E+00   -0.130024274513016735E+03   -0.634574586425673814E+01    1
    0.774822671798387486E+00   -0.130024273990517884E+03   -0.634769898925675147E+01    1
    0.773760022948874138E+00   -0.130024273805947303E+03   -0.634965211425675058E+01    1
    0.773765830091392104E+00   -0.130024271862139415E+03   -0.635160523925672660E+01    1
    0.773859650952717693E+00   -0.130024271030241891E+03   -0.635355836425673726E+01    1
    0.773875111927321613E+00   -0.130024266954165057E+03   -0.635551148925674969E+01    1
    0.771005417569339602E+00   -0.130024262741030498E+03   -0.635746461425673903E+01    1
    0.774845350025814117E+00   -0.130024261711309805E+03   -0.635941773925672660E+01    1
    0.774844975518785839E+00   -0.130024261676193106E+03   -0.636137086425671328E+01    1
    0.770753600413663476E+00   -0.130024260887562548E+03   -0.636332398925672482E+01    1
    0.768037416258220529E+00   -0.130024259756497429E+03   -0.636527711425674259E+01    1
    0.773894662792704136E+00   -0.130024259524285327E+03   -0.636723023925674347E+01    1
    0.773894831777582781E+00   -0.130024259476781310E+03   -0.636918336425673548E+01    1
    0.775845105672158364E+00   -0.130024258981184431E+03   -0.637113648925672749E+01    1
    0.768030019744411763E+00   -0.130024258752698131E+03   -0.637308961425673814E+01    1
    0.770576073806145345E+00   -0.130024258469294693E+03   -0.637504273925672926E+01    1
    0.768042721013261542E+00   -0.130024258030803168E+03   -0.637699586425670972E+01    1
    0.770973763732920814E+00   -0.130024257123834616E+03   -0.637894898925670795E+01    1
    0.767372105664248738E+00   -0.130024256315582079E+03   -0.638090211425670972E+01    1
    0.767539873395026606E+00   -0.130024254132851695E+03   -0.638285523925672837E+01    1
    0.767400568198398969E+00   -0.130024254117562037E+03   -0.638480836425674347E+01    1
    0.776136160431576183E+00   -0.130024253689988996E+03   -0.638676148925673726E+01    1
    0.776144003385165648E+00   -0.130024253020891621E+03   -0.638871461425673193E+01    1
    0.775904916043082316E+00   -0.130024251992809639E+03   -0.639066773925673104E+01    1
    0.767287409986368685E+00   -0.130024251444134308E+03   -0.639262086425671949E+01    1
    0.775867908354664571E+00   -0.130024250669548167E+03   -0.639457398925673992E+01    1
    0.767737311673478806E+00   -0.130024249059129374E+03   -0.639652711425672660E+01    1
    0.767426043810640612E+00   -0.130024248157067063E+03   -0.639848023925674347E+01    1
    0.767749464883262789E+00   -0.130024246368000149E+03   -0.640043336425672749E+01    1
    0.774137772659972523E+00   -0.130024243687587216E+03   -0.640238648925672038E+01    1
    0.767761997167233923E+00   -0.130024243464632633E+03   -0.640433961425670972E+01    1
    0.767768147988457716E+00   -0.130024243148829669E+03   -0.640629273925670351E+01    1
    0.767338775680520446E+00   -0.130024242853948920E+03   -0.640824586425673015E+01    1
    0.773942894274073367E+00   -0.130024241674629309E+03   -0.641019898925674703E+01    1
    0.771529177066303751E+00   -0.130024241344730541E+03   -0.641215211425674259E+01    1
    0.767713499648859710E+00   -0.130024241033590755E+03   -0.641410523925674525E+01    1
