    0.563375085592269897E+04   -0.143309479951858521E+01    0.616067463867531862E+00    0.363794088363647461E+01    0.121848324322700499E+00   -0.586704171614084302E+01
    0.506728762388229370E+04   -0.937292218208312988E+00    0.655338696037779167E+00    0.279149711132049561E+01    0.334794042921066293E+00   -0.583944899498021996E+01
    0.615523391962051392E+04   -0.585197120904922485E+00    0.681482831202485095E+00    0.170923411846160889E+01    0.164595924282073980E+00   -0.551746322525139377E+01
    0.368862789869308472E+04   -0.302614063024520874E+00    0.605645048317029588E+00    0.264683604240417480E+01    0.195368519067764285E+00   -0.514749245457411675E+01
    0.399220293760299683E+04   -0.117087274789810181E+00    0.151597676775730689E+00   -0.744231939315795898E+00    0.553289994621276926E+00   -0.485930998571634731E+01
    0.689073514938354492E+04   -0.796818226575851440E+00    0.495627800642447880E+00   -0.886027216911315918E+00    0.438750875473022495E+00   -0.484411046681147539E+01
    0.445100307464599609E+03   -0.181899636983871460E+00    0.530685447118718012E+00   -0.498480141162872314E+01    0.250881221866607662E+00   -0.483871690289834877E+01
    0.497219282388687134E+04   -0.578873187303543091E+00    0.589220936706985055E+00    0.167769432067871094E+01    0.143730802130699165E+00   -0.472137851748215454E+01
    0.330519205331802368E+04   -0.137211924791336060E+01    0.378219138080121919E+00    0.363995313644409180E+01    0.256100069761276250E+00   -0.458867973033303045E+01
    0.584034603834152222E+04   -0.109617385268211365E+01    0.500048389997369669E+00    0.137714207172393799E+01    0.978564856767654423E-01   -0.446360467968946395E+01
    0.507625770568847656E+04   -0.146032512187957764E+00    0.462389456260982712E+00   -0.581018924713134766E+00    0.172723203635215761E+00   -0.434071829944402410E+01
    0.193675160408020020E+04   -0.853735238313674927E+00    0.743141539831809417E+00    0.476174712181091309E+01    0.986919598817825316E-01   -0.425110722897945337E+01
    0.518673461675643921E+04   -0.126392573118209839E+01    0.488619706780263785E+00    0.613129138946533203E-01    0.431716863656044003E+00   -0.409820014148155920E+01
    0.353067576885223389E+04   -0.130435886979103088E+01    0.505197391438506949E+00    0.191058933734893799E+01    0.310996982216835027E+00   -0.380118568376817878E+01
    0.288310545682907104E+04   -0.105724096298217773E+00    0.687321595083720482E+00   -0.805276036262512207E+00    0.508006869649887061E+00   -0.377103333272995700E+01
