luminosity_distance inclination_EM log10_E0 thetaCore thetaWing log10_n0 p log10_epsilon_e log10_epsilon_B Ebv KNtimeshift ksiN L0 dL b q ts log_likelihood log_prior
3031.507648333521 0.9442880281138879 52.26288252480581 0.3495489511715072 1.536404406799104 -2.017673094195587 2.5008021130853315 -0.06761038696594035 -0.9126951485596959 0.35430676782619047 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.513123539025417 -14.468796221442663
65.58299619937935 0.46440540764990473 50.50898845361849 0.4160410074100742 0.992469826123526 -4.955043548900246 2.4319162243038064 -0.41924786937283187 -1.6871767764925925 0.5047989406817067 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.509420086169623 -16.232677357022865
3602.0133735794143 0.4883696867378804 52.236186615565494 0.399116509967188 1.0382970471055466 -2.715579483773576 2.341265247147556 -0.13584175992911618 -2.055338104568569 0.34941464321595467 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.507431528785857 -14.992744441393226
291.6686316184162 1.0277804534536148 52.39854972107169 0.41259536539287023 1.291747939846923 -0.9460034414565932 2.9143793374436413 -1.0061332032018626 -2.2678757859184455 0.23431672953350868 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.494895741278885 -13.975108752225161
6240.538441921289 0.6349031516938147 51.97928279080078 0.36804288772986565 1.4049005106695325 -0.9564969615049179 2.6077366263026556 -0.08374736344127376 -1.1828842649996776 0.2895457320080728 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.4764246525350195 -14.52055743908756
4298.832917892342 0.5610462157209859 52.96232700758799 0.363256756442801 1.0435923873240873 -2.5259701955916984 2.605605892920609 -0.4411257095296519 -2.076629017261826 0.2635938453339826 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.449858301306716 -14.54135832989173
4370.616622979795 0.5637842086282818 52.88897074924574 0.44046415868874833 1.0176759913572222 -0.6773186996427896 2.675805789179457 -1.4698155066715328 -2.096124180281258 0.2743933112626751 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.4319130945687215 -14.57261231786686
2572.512299483407 0.5428584554897004 51.84350249024712 0.32497070781299764 0.972245942299411 -1.1182470777878448 2.4482889417109 -0.6328609972873371 -0.7007261112376053 0.32982489537561893 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.418783133529108 -14.812299098991893
4919.117465793424 0.28432764321779025 52.11761140585847 0.4628594872622608 1.0202900193525604 -1.1555972911340504 2.945283737139965 -0.6429346378926137 -1.9947232412470073 0.46811184559745733 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.4172111293749845 -16.26707666359241
164.43508863449097 1.0516369037085205 51.83929085731506 0.457817864435501 1.2010295275863576 -0.9667161107063293 2.7120924592018127 -1.654618263244629 -1.5325552225112915 0.4320470547437668 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.39647539204338 -14.84022702061272
1147.1599340438843 1.0190296919333297 52.32842516899109 0.2655347833171758 1.0725514273406405 -0.5994886159896851 2.6844818592071533 -0.45202624797821045 -0.02461642026901245 0.13251539340019228 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.395794989631955 -13.717222369475202
6176.547372568005 0.4072295591596154 51.47215674192786 0.4949856823845981 1.166012928419894 -3.0951013802950436 2.634422605552581 -0.7610280947700998 -0.3786330353067511 0.08371033042437306 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.389205812246714 -14.37754051124827
2416.4563288537825 0.882259542939443 52.513038805020024 0.3358043556027475 1.1626156912479502 -3.489432147867126 2.8573318737809448 -0.5990065504460045 -0.8328068611659454 0.08337932520927471 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.369292119827168 -13.709233472763813
4091.8926685635975 0.5229207141538843 51.78516944991643 0.49886536007539317 0.7268968914853332 -3.3408782125071057 2.511586236045409 -1.1011602723023737 -0.08487549917147819 0.16021732336039274 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.3641740727844125 -14.315952113925317
2296.7656205137228 0.6344571344563606 52.7694874449357 0.5191846156042026 0.8210599093931861 -1.3642673099865057 2.0261482765617544 -0.6991268080846482 -1.822482579827455 0.24179937470012347 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.335029438016238 -14.365183921861837
5323.978770442551 0.7174055479034376 52.28025319641754 0.4038876732359437 0.9061916119975831 -2.790640731733373 2.4384809234702067 -0.5309243191422222 -0.33852461339922213 0.4142407878718706 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.31887798048267 -14.998908067155497
4127.09942665543 0.6648200926084527 52.6746374961812 0.3241756225523586 1.2580499313005082 -0.9511634292956233 2.225624382089803 -0.749659163274305 -0.3286912954353691 0.23529208090341988 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.294142747206296 -14.305712996933838
2166.9385471297232 0.38237380074389754 52.71818627447821 0.36067197684872954 0.9381516924701847 -4.590965263322923 2.5851503860468745 -0.6745645810533043 -2.4800770109849695 0.0070274178032727445 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.278915273075689 -14.291456043403354
201.678703973346 1.252974276450797 52.80782373698365 0.3206147354616693 1.1986421962986271 -1.6889436289039113 2.8569800553873295 -0.3777834431637599 -1.2683501505419235 0.2127783947977694 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.227042897623135 -13.809423158211988
3561.1200081001657 1.0776765724445656 52.1429302323307 0.49206933253782825 1.3246936864934997 -1.3284983736053464 2.416922026694361 -0.34780185237544403 -0.36460523370994746 0.3045297986265362 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.160204250265148 -14.179449878613088
2597.27411287237 0.5968065963765655 51.80688894014638 0.4432246906791939 0.7373573542636912 -2.4362806097795993 2.3132818735714045 -0.1339920682119793 -1.326582279454834 0.22021691264026186 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.150869932038013 -14.355191409010931
2931.210378427062 0.7665139117810835 52.18006944730294 0.38152071800870174 0.8709275062605921 -2.3094878846463365 2.7950684360463276 -0.24287235546812758 -2.145376427609647 0.16389608416542145 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.144704867467606 -13.996413749957107
3086.9492853399665 0.9256858462852091 52.50328471513813 0.3923871079866933 1.0861318250210845 -2.2163830584730033 2.6287864300009476 -0.46132159329991484 -0.9470140372137665 0.4788028888862842 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.144229240321523 -15.328449303613429
1884.7755389248287 1.1431417168634896 52.76037498089227 0.44620137774351115 1.0911998055640595 -0.3575135054364429 2.2910906156410373 -0.9877631821068205 -1.5274280755196186 0.18811521442664356 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.126487200669104 -13.786087856404595
2064.7384114908546 0.5835153065851937 52.887937662522994 0.44926225513669255 0.7515174220744806 -1.2823777349773335 2.3786092177183566 -1.382423476979558 -1.6178681117932787 0.47100635184159306 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.1033841584519255 -15.620177081490265
2064.7384114908546 0.5835153065851937 52.887937662522994 0.44926225513669255 0.7515174220744806 -1.2823777349773335 2.3786092177183566 -1.382423476979558 -1.6178681117932787 0.47100635184159306 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.1033841584519255 -15.620177081490265
1313.424025423486 0.08693437773451745 52.81198681813186 0.3721962454656668 0.8045458671316185 -2.0735544361956517 2.256652434970124 -1.7899703406524319 -2.355573152013913 0.322067739577604 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.100201918377999 -16.564168779057486
2746.6891829059737 0.4511713993445499 52.376959846012085 0.4841913441248434 0.5242177000010143 -2.47409017280267 2.3272376681642175 -0.5483576603018303 -2.239110085190889 0.35435031888379614 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.08874711585594 -15.088440407855511
5906.64108844669 0.7506616459100515 52.80529820671652 0.5095672193192546 0.7826954716448337 -1.865374777755095 2.789522144665984 -1.2104876735499253 -0.8234554109966705 0.2268652572787538 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.08437040464198 -14.180548702973066
5906.64108844669 0.7506616459100515 52.80529820671652 0.5095672193192546 0.7826954716448337 -1.865374777755095 2.789522144665984 -1.2104876735499253 -0.8234554109966705 0.2268652572787538 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.08437040464198 -14.180548702973066
6263.552556911212 0.8141278817701606 52.435229823933106 0.506709678462571 1.5313462482268536 -4.023187601403934 2.6131873244592816 -0.1291369559572515 -0.8776774387627042 0.1520235570773841 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.047604119299654 -13.920599515908165
6263.552556911212 0.8141278817701606 52.435229823933106 0.506709678462571 1.5313462482268536 -4.023187601403934 2.6131873244592816 -0.1291369559572515 -0.8776774387627042 0.1520235570773841 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.047604119299654 -13.920599515908165
20.920074405982707 0.8854733211585472 52.52427592488675 0.4852127301058501 0.8549725391061754 -2.259706022793071 2.939093738639535 -2.102422538805188 -2.148511743284365 0.4896985405163454 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.04466039654837 -15.483765086002741
3167.8328630282854 0.3867867231913724 52.77221863777924 0.3050337728344476 0.6248068661947356 -0.5256021166278559 2.9179997015288848 -1.323035980672016 -0.46696433158619577 0.571845482730281 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.0233034254707585 -21.207694916137466
4341.648853733186 0.04499725077718736 51.72252487853393 0.32519070115184556 0.6031385248822084 -0.5873881644308767 2.8212897011940616 -1.4019349945374397 -1.141873530836484 0.03519328549434213 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -5.001454178208376 -16.4582046200301
2522.5757644630803 0.5960501735645516 52.347357342148854 0.4323977338378443 0.7916344313559794 -3.3065781331265724 2.1828983867460447 -1.268677356027911 -0.7130620484271328 0.11030267440452 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.990315356021246 -14.084681232284591
6892.2123097206695 0.514369928209489 52.269277087734714 0.3250906657460108 0.9525135642210814 -3.8677730317855135 2.5794841770719845 -0.15613917108652853 -0.5997277359576549 0.12205509723731338 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.978418824249062 -14.242386673625072
1529.140266086341 0.9350030474228344 52.524312513213374 0.45162181704045684 1.2563557838739738 -1.0653835073030082 2.072181586397713 -1.4565446299290852 -1.2981914787779203 0.15795608300072128 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.957305141030549 -13.833567470731992
862.9124328818211 1.0364442023927882 51.51186008263922 0.47995603920780444 1.2019200925292552 -2.0020667030993926 2.491121950203675 -0.33594803292056596 -1.2589101780027752 0.1382614097872845 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.951573740587975 -13.71985929860025
862.9124328818211 1.0364442023927882 51.51186008263922 0.47995603920780444 1.2019200925292552 -2.0020667030993926 2.491121950203675 -0.33594803292056596 -1.2589101780027752 0.1382614097872845 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.951573740587975 -13.71985929860025
6212.894356679211 0.7932993600899733 52.419415248698606 0.4324667496422592 1.0828308100276722 -2.4255190046777644 2.588551725287666 -0.1843455239754177 -0.4979561934175889 0.4832490396976513 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.94696601719468 -15.49149959744285
6212.894356679211 0.7932993600899733 52.419415248698606 0.4324667496422592 1.0828308100276722 -2.4255190046777644 2.588551725287666 -0.1843455239754177 -0.4979561934175889 0.4832490396976513 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.94696601719468 -15.49149959744285
3496.4959219740067 0.578130473118545 52.88199685232163 0.3807237836249206 0.8743548219767361 -0.6208245965200003 2.586364337137539 -1.1249197921190857 -2.2378665272634466 0.45818806886507074 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.931937307014417 -15.509336097955966
4653.715971370076 0.30777400554787104 52.34146241641681 0.4255903585876372 1.3360359363678491 -3.8947716665461174 2.5462016114853316 -0.7092319627351258 -0.871588359288527 0.10127117145049236 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.892535554686868 -14.682191776717074
4653.715971370076 0.30777400554787104 52.34146241641681 0.4255903585876372 1.3360359363678491 -3.8947716665461174 2.5462016114853316 -0.7092319627351258 -0.871588359288527 0.10127117145049236 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.892535554686868 -14.682191776717074
2131.3346077764495 1.1065973464755992 52.25237255656486 0.48111577978805414 1.3646693460919552 -2.406044306622352 2.7586853750602587 -0.8286384578277204 -0.5918572269855327 0.05539545677036424 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.866182090716627 -13.50689220643063
6105.090947444647 0.19418551737236112 52.17070043357798 0.27530192876436016 0.9412861072621072 -1.8869882846442882 2.4763375930170017 -1.2354966320444254 -0.12738084118189752 0.07990940180408407 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.852184614056773 -15.088854736064167
5268.724466591339 0.5686616622673015 51.41774050113552 0.3132560946796483 1.2939778220363567 -2.048164694869112 2.8175844793242506 -0.017595802046569187 -0.9277989254619139 0.1545656830736588 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.817959262938008 -14.226970069709061
2745.2324863536896 0.7474235275533888 52.222104456067505 0.476209956164948 1.3198919021256652 -2.6298788822103543 2.5655783488404205 -1.2784668568199766 -0.25764116591778574 0.07965585150327792 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.817844292465687 -13.829134394932577
2745.2324863536896 0.7474235275533888 52.222104456067505 0.476209956164948 1.3198919021256652 -2.6298788822103543 2.5655783488404205 -1.2784668568199766 -0.25764116591778574 0.07965585150327792 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.817844292465687 -13.829134394932577
5889.737745454838 0.7621281323566368 52.461124027844974 0.4743305109749924 0.7793250116713168 -0.7133521882322382 2.390552194710994 -0.1143466471598007 -2.755927507027208 0.2655980453326864 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.817592985482705 -14.287287492803943
4205.404974713301 0.20526079224063512 52.13815287686916 0.2127202891869845 0.17376815469936402 -0.6440604193015638 2.477003250108138 -0.41632449029359986 -2.237180799201102 0.2990029087162256 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.817545121914783 -15.622676770079066
4205.404974713301 0.20526079224063512 52.13815287686916 0.2127202891869845 0.17376815469936402 -0.6440604193015638 2.477003250108138 -0.41632449029359986 -2.237180799201102 0.2990029087162256 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.817545121914783 -15.622676770079066
2321.9259717952064 0.9352176468450182 52.61679562323467 0.4184636528303976 1.2868038188939797 -2.829204974604386 2.2561451832905863 -0.9741231117260623 -1.1316557464062913 0.02953360151879018 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.815643599542617 -13.563483542747715
6730.688929333815 0.31837241536058586 52.875254445974 0.47768812329163807 1.1176591085168637 -1.9501740576243431 2.7873589653420203 -1.9505119625471976 -0.7659205213853078 0.06359741369922559 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.809562711742185 -14.572520533363226
2311.778351668042 0.3661601331087172 52.24032365884997 0.3945241150443601 1.2444295789715314 -2.5465015114244136 2.202403234988062 -0.6035586449158883 -1.3657917682801362 0.33827541744994166 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.797625059056619 -15.214373622488106
2311.778351668042 0.3661601331087172 52.24032365884997 0.3945241150443601 1.2444295789715314 -2.5465015114244136 2.202403234988062 -0.6035586449158883 -1.3657917682801362 0.33827541744994166 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.797625059056619 -15.214373622488106
2816.302714874352 0.6132515614390965 51.80970245008771 0.4716253200224916 1.1446244683724127 -0.5147766868754431 2.0362903417631166 -0.7647566361571738 -1.1705106152138844 0.14426517137019282 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.777080998136179 -14.136122734099303
2714.7820307270895 0.5009985686530275 52.07262866108681 0.3202109937340352 1.2168879819469163 -0.17899360808825548 2.9053804334933098 -0.9313308683271124 -1.129407479486674 0.39994736354139576 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.733209558298849 -15.226314574912719
3079.5368960814253 0.41022634282675235 52.964592194297346 0.3538776230268971 1.170501951963653 -0.75166522701819 2.7223285766237577 -1.6878929666271882 -1.1861228517877458 0.4525755150334836 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.726317480344026 -15.776321031319345
3079.5368960814253 0.41022634282675235 52.964592194297346 0.3538776230268971 1.170501951963653 -0.75166522701819 2.7223285766237577 -1.6878929666271882 -1.1861228517877458 0.4525755150334836 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.726317480344026 -15.776321031319345
2328.7996722762095 0.4113100178150038 52.764599299078654 0.3998430351817723 1.1832022331639256 -2.6424135031178317 2.0414807450047086 -1.5515682484955071 -0.5636566307449273 0.12600055588813586 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.720154081782549 -14.458646820082565
6254.798407103608 0.0996138376147945 52.22673816703856 0.5082260397024155 1.0369041518492796 -3.018369425245548 2.1178463163043078 -0.8760722090701369 -0.6675680668025596 0.14110555546048265 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.720152886896124 -15.884413753359508
4706.660086517293 0.6453002599606055 52.83274971351836 0.32226212502390966 0.9422971351376146 -1.0488859195699547 2.4295878230674837 -0.08525517948305694 -2.5155151681899683 0.3026782385601909 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.716743235152587 -14.554136546877453
5158.6630592864685 0.7440879752532293 52.84270466060714 0.41330927195252326 1.004790979477111 -3.6107405475807 2.7014934911930792 -0.2956842058422775 -1.0622125538824023 0.40447595094655603 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.712829713240424 -14.909223762577252
1431.0647803395232 0.6088288687464625 52.773085092909795 0.28580389806371226 1.1884102161275716 -1.6739560353358058 2.689248376972157 -1.622812288568535 -1.4911364627231216 0.05090742271719107 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.7079960574499395 -13.945179798645617
2410.0097619204257 0.7876214371353868 51.47695592720673 0.39284232071668224 0.9530935194226222 -1.4433110359399564 2.697054395673074 -0.206435943736472 -0.6196940225566845 0.3600701431369989 0.0 1.0 0.0 3.09e+19 6.0 0.0 0.0 -4.701508429765313 -14.629310475330668
