luminosity_distance KNtimeshift inclination_EM supernova_mag_boost Ebv log_likelihood log_prior
6093.7705636024475 -0.9930178821086884 0.7595589274702143 3.931073546409607 0.37454627952575686 -7.396217872549823 -12.439200772071855
6215.687155723572 -0.07241007685661316 0.22932724563359608 -1.6874003410339355 0.1879713243484497 -5.917209052838711 -12.883264029407346
6005.211293697357 -1.4952051937580109 0.26238069007283343 1.431143879890442 0.318887894153595 -5.115036404818465 -13.167684066785533
2323.543667793274 -0.4561629295349121 0.21303967351930528 4.708430171012878 0.04855535345077515 -4.848588108011473 -12.646293945123295
5938.855469226837 -0.6580767631530762 0.6171668581214478 1.7131561040878296 0.006037911486625672 -4.727027330041889 -11.561327257135673
2597.8907346725464 -0.6098134517669678 0.7862395287404836 4.639580845832825 0.011880157971382142 -4.688828958371314 -11.370504735486037
6321.609139442444 -0.5905003845691681 0.7070387401062608 -0.5052226781845093 0.3459076785564423 -4.660897929244566 -12.362346660778469
1997.7605938911438 -0.9418833553791046 0.37217582331556515 4.230706691741943 0.39457374393939976 -4.584173169669167 -13.18441169992617
4460.591293661081 -0.3137950344817453 0.15336046743064766 0.18019849163671786 0.31013831855295393 -4.343531682564919 -13.663180771607847
519.1882848739624 -1.2719038724899292 0.24133935700493303 -3.6821919679641724 0.45451874520778657 -4.320282813202285 -14.015236223113373
2885.230839252472 -0.30143558979034424 0.5066822747632617 2.2227799892425537 0.21975492889881135 -4.26852861006515 -12.211205574131407
2737.8059029579163 -0.4310755133628845 0.4472142507404508 2.082350254058838 0.34306164836883546 -4.147620435575028 -12.75671402489366
4349.45285320282 -0.647484540939331 0.652401656423094 1.7425858974456787 0.05962071254253388 -4.0647111112916825 -11.61285832476699
5233.083724975586 -1.2162533104419708 0.05019184102453194 -0.7468283176422119 0.5626172275543213 -4.0377167188170375 -18.06533622079565
2735.0809574127197 -0.710940420627594 0.6928997887644106 2.268170714378357 0.3338466285467148 -3.9116504907809753 -12.327252714842983
2895.3875303268433 -0.6441382169723511 0.3796663270709414 2.2639673948287964 0.2374719086408615 -3.842611310451048 -12.53232401062664
3530.675768852234 -1.3043588697910309 0.505197391438507 1.910589337348938 0.310996982216835 -3.800701464362405 -12.51328441734106
4268.602403696228 -1.3042079748655218 0.44516849653314533 2.2639671275194555 0.02016484233752588 -3.7702960297773775 -11.882215041283738
2271.8748450279236 -0.6515652537345886 0.7787742856917248 2.0411407947540283 0.43783559997081756 -3.73332432512186 -12.804835089232826
4131.159722805023 -0.48164159059524536 0.19973036614847073 -0.07347047328948975 0.33717081828117373 -3.721035445939244 -13.510520723254324
5832.338094711304 -0.1876571774482727 0.5134723154685517 -2.9264527559280396 0.3819442930698395 -3.708821359903457 -12.81511103566734
3844.4191813468933 -1.0385722517967224 0.25179938956293113 1.6172951459884644 0.17909174973964692 -3.6602606255588346 -12.768754949675023
6506.347976563665 -0.2989708763404666 0.7349037262287684 -3.4592059725362843 0.46148544161650235 -3.6463339469985816 -13.044584395841694
2241.6768074035645 -1.4800067245960236 0.14129577400240584 4.260022044181824 0.025100800323486328 -3.6423103466879927 -13.008870340513557
4637.351632118225 -1.0453925728797913 0.3019094321384075 0.012571215629577637 0.30838138296604156 -3.57614670559455 -12.990483002432507
5286.245822906494 -0.32826000452041626 0.6584179105047273 -2.6465588808059692 0.525437056016922 -3.554001559187786 -13.995519152066283
3032.5289368629456 -0.6803045868873596 0.6501364135985135 2.419555187225342 0.06236988258361817 -3.5423408770767897 -11.621206009627006
6790.339410305023 -0.15374386310577393 0.5897453193610372 -4.419774413108826 0.4433289929866791 -3.5330170772858946 -13.079992101723482
1624.0412592887878 -0.8030461370944977 0.6867724725876487 3.4127771854400635 0.29665222992897033 -3.455119823275329 -12.18978576982218
