luminosity_distance KNtimeshift inclination_EM supernova_mag_boost Ebv log_likelihood log_prior
6424.371004104614 -0.3401032090187073 0.21879984485805054 -2.1204644441604614 0.5464834113836289 -6.970938129020802 -15.626342778962178
4327.612817287445 -0.8914444148540497 0.6395631982170404 0.17335474491119385 0.446069121837616 -6.628369121712532 -13.030829748006557
3844.4191813468933 -1.0385722517967224 0.25179938956293113 1.6172951459884644 0.17909174973964692 -6.2182784393361805 -12.768754949675023
2480.7384106877985 -1.2759748836438827 0.4838459266805082 2.4662633334866193 0.27180363124464746 -6.09161501577671 -12.413183702663657
4176.644325256348 -0.4514024555683136 0.6362163281873402 1.41815185546875 0.015568724727630616 -5.718956358888785 -11.551987020014696
2217.7627086639404 -0.7526438534259796 0.23621184061646638 1.5093863010406494 0.5042590404510499 -5.612530420655195 -14.584400894232274
2277.1010994911194 -1.1831302642822266 0.709902063453618 1.4146298170089722 0.4563542773962021 -5.352146052057491 -13.027731827122011
2022.5084442121079 -0.03705001945066022 0.7207308933237548 2.5450075787242827 0.17728776564752355 -5.28605239902311 -11.79008205418063
1886.3432315282505 -0.1492523441290028 0.7506848561552363 2.825846014312596 0.11902916539970249 -5.073060371879175 -11.619446836329956
3371.5489072545524 -0.48531645784423794 0.19777449129108618 -0.03332494317074364 0.40717360661416696 -4.94569331682825 -13.87347530704624
1578.3530473709106 -0.05080273747444153 0.17155264696110223 2.2732704877853394 0.43290873134136204 -4.941001386713636 -14.183409389297712
1765.6879425048828 -1.361251562833786 0.5102965643666517 -4.733791351318359 0.02798841998577118 -4.917916411645401 -11.770477630158558
2439.2781257629395 -1.4654114842414856 0.7545913634350169 0.8961087465286255 0.4464206023693085 -4.907307494570198 -12.895867623222417
4043.543815612793 -1.3256591856479645 0.22949855793768892 -0.0472569465637207 0.23309020671844483 -4.772705867560769 -13.00737517196325
4185.823023319244 -0.09481930732727051 0.6698317806096574 -1.912306547164917 0.5574531044483185 -4.685796778079946 -15.125791951890116
3543.104073326761 -1.2444850332583643 0.7370462027494757 0.2974823112918159 0.25479026719638104 -4.660641025008215 -11.990155726224057
4976.885920237521 -1.4661533666589575 0.6402400613458317 -2.528544795040874 0.44782616234994543 -4.455189858703126 -13.043926331973596
1064.0805959701538 -0.9246260225772858 0.22643595902921 -4.292849898338318 0.2905452301025391 -4.441120891354848 -13.206097816809956
6435.453125404131 -1.2441095744293835 0.7853798737035304 -3.4111659598561204 0.4045738549661826 -4.429876222780868 -12.577299733244429
5832.338094711304 -0.1876571774482727 0.5134723154685517 -2.9264527559280396 0.3819442930698395 -4.387858540291193 -12.81511103566734
6617.493748664856 -0.764980673789978 0.6905928165769695 -2.4168628454208374 0.16912143230438234 -4.375175135445542 -11.805003493937349
1374.9584455649715 -1.1252997053605207 0.5856290960396652 2.6542968145313983 0.2984104994003116 -4.305571522666524 -12.333443594574325
3005.0875544548035 -1.2911138534545898 0.7674087163348295 0.843881368637085 0.14823931953907013 -4.246136559739987 -11.668414708541931
3512.0525023980636 -0.4495053102488855 0.7968140817117403 -0.6200918620272011 0.3668806574407221 -4.231994330083297 -12.36338330615162
479.165256023407 -0.079659104347229 0.6529106784771074 4.369399547576904 0.34486415462493897 -4.21468342125607 -12.42473014334684
3845.2728390693665 -1.1055856347084045 0.727761088347476 -1.3821321725845337 0.4807617719650269 -4.210926204348487 -13.243456079318634
4826.080033096254 -0.5459553941355177 0.3688217035380842 -2.3921659436455793 0.43103320816882945 -4.201790583019905 -13.422495784195336
4774.387588946781 -0.012086675095966726 0.22382005114427164 -1.4710199662489676 0.19310630557877784 -4.094865940027505 -12.920601736645688
2714.6681430737567 -1.1323443376749112 0.6291711678890531 -0.0021203182300517653 0.389966491646217 -4.0600099812761785 -12.677471788556137
2809.166431427002 -1.190398782491684 0.6646927430341188 0.8395516872406006 0.1397888432264328 -4.040884614980343 -11.766979522341147
757.863225022975 -0.02822926029572792 0.41229668133883873 3.075800654360071 0.4008431796479381 -4.027144141159293 -13.123227722762575
2717.571461509126 -0.6409532284669224 0.5588478986333694 0.37896222196318075 0.2559802416745975 -4.000605877218431 -12.231049413411194
6790.339410305023 -0.15374386310577393 0.5897453193610372 -4.419774413108826 0.4433289929866791 -3.9851033873151924 -13.079992101723482
1365.1221990585327 -1.4033995270729065 0.4914489546778132 2.694467306137085 0.20974268081188202 -3.9836484221933994 -12.211158094672106
6183.846473693848 -0.9127765595912933 0.6406782910129352 -2.3852604627609253 0.14361592783927918 -3.9536957645191886 -11.807283457355709
2659.2695286609737 -0.4165864271697277 0.29829960950672596 -0.44502364903124736 0.4622327409772092 -3.941309123239781 -13.8761682759658
4745.272994041443 -1.4102164506912231 0.15157433236508439 -2.250162363052368 0.374391658115387 -3.9225229816008667 -13.955838483106508
5427.226353430114 -1.3629467233263604 0.53716500819753 -1.3813257025310879 0.08988172227869473 -3.8625356297721987 -11.844629850524672
5470.735192298889 -0.18766146898269653 0.5495210262220209 -3.0607086420059204 0.3754411867618561 -3.8414760313473537 -12.72019548110346
708.6510208244589 -0.2914685036176492 0.1796728191845659 2.98310944702357 0.4233310098148366 -3.8001869590745874 -14.071231167219604
6086.174428462982 -0.9411124885082245 0.7486521413911263 -4.421349763870239 0.5365086586475373 -3.7933047816547645 -14.15784458950329
