luminosity_distance KNtimeshift log10_Menv log10_Renv log10_Ee Ebv log_likelihood log_prior
24.131005313081612 -0.5744689977029112 -0.13184628394972542 14.04458833589699 49.002792957578684 0.1193961553477106 -29.76762782493864 -11.412089220128724
121.26132460883224 -0.16355404152675934 -1.18966995593401 14.784768045652129 49.01558099340981 0.10541132554304694 -26.986342252034007 -11.381684826990243
673.7322550721174 -1.665091580792692 -0.3381956461081739 13.872204778873922 51.997071870656995 0.1756195651796938 -24.593293549860935 -11.544606765880326
162.27828560203642 -0.42093013667857004 -0.6378518559118387 13.414666485224734 50.789597867657584 0.3924609937810002 -24.58636026755646 -12.335371893539675
662.5685235471069 -0.8481313522328735 -0.5152153208803112 14.843095506376397 51.389739258093776 0.27073229742041205 -24.371017315130047 -11.818663743675485
159.67388788123833 -0.6265262954788231 -0.1666294311433596 14.308285656547113 50.624093160137306 0.4699090447518328 -24.219511371591167 -12.898215279463232
55.57983699891911 -1.0026703787197013 -0.11089959004248762 13.067437131909402 50.40329666692488 0.11971349777196184 -24.073807304423795 -11.412789994821381
223.13965237776333 -1.0166268377297478 -0.315340165203283 13.854281856383313 51.74551854377145 0.32923738566997895 -23.657727498557236 -12.034259418363572
113.91679039622083 -0.8138948619791537 -0.3923209348219707 12.368880728326289 50.939347978104436 0.09769508679694654 -23.657032477802638 -11.365296457040886
70.21032675384592 -0.38724407425037133 -1.4018648641980964 14.332140771069565 48.683582962283054 0.14455696314773445 -23.545533696369425 -11.469233440675788
206.12759004879663 -0.7506252826515663 -0.7291779860576995 14.161896438855045 50.317899782890976 0.20784288144952795 -23.417895275025543 -11.629306589652769
193.24390155736128 -1.1518693420919672 -0.2369761237051673 14.77183753680857 50.8952538978126 0.348751988456412 -23.407592452311473 -12.117916393757188
231.44104873094707 -1.3021883095386046 -0.18244472960556735 14.899247473066517 50.83915435063578 0.24127642825495374 -23.381463224771135 -11.725498198424702
659.538167771522 -0.7186084766898146 -0.2448400850973984 14.281588597944125 51.525444108929214 0.0011161369222439457 -23.364548094384336 -11.180103613304668
71.88220429145804 -0.7691906131643185 -1.000999529236477 13.305677915643628 49.56716299613365 0.21215029840489125 -23.350207254069574 -11.64119242611485
181.2692529031063 -1.7676940463538402 -0.8858297394699228 14.47063882014924 50.023039972361794 0.2687917357040208 -23.203430657502548 -11.812251566514652
8.209192634561434 -1.2254378515013928 -0.9981523225228486 13.122002084190516 48.17162050743829 0.3752745851259346 -23.090154206649927 -12.244149682761602
71.53143883136698 -0.3517542522157342 -0.3760392649171802 13.10316955846815 50.27210293154689 0.40312881926350574 -23.075268108922195 -12.396487784027968
355.3439256893296 -0.9245855246395691 -0.16285569085254714 14.282205314028559 51.524128153176626 0.4609341885506056 -23.065550674132204 -12.814271912557645
114.24908408847644 -1.8349031437118664 -0.6371785796560916 14.305638631589488 50.42762422555727 0.29165389094295735 -23.061096325940998 -11.890539098246629
168.4391605451461 -0.2380049748007722 -0.39138943129974635 14.275504037531183 50.5067459319025 0.18739569094983402 -23.020001350303957 -11.574735306103646
267.78846598312185 -1.3367454505261875 -0.27804192690763596 13.994756437681442 51.490655735124726 0.17675552527513952 -22.903783794388588 -11.547473815767054
361.1257110404914 -1.6104338832462324 -0.37099792269452436 14.8460434168908 50.6928289261247 0.15500462514869073 -22.84794670352338 -11.493955918939736
776.8997394947863 -0.8388349786833043 -0.29223623884029415 14.089945717772267 51.84726529000973 0.09360469995693657 -22.8307430016822 -11.356716675148494
175.2088608873779 -0.4639420222151065 -0.8116156498459492 13.29439540644768 50.644860781894664 0.021711244427303288 -22.765916339917315 -11.216820055033104
155.02914726020018 -0.0626574008992058 -0.762163228800361 13.835381080894638 50.444199493731894 0.3146740963401145 -22.757961862715515 -11.976093201395564
287.7769470214844 -1.6950746774673462 -0.07905036211013794 14.694807231426239 50.8700670003891 0.30906974165439605 -22.75565880078904 -11.954580853110704
656.3679934952779 -1.019470700764249 -0.11825954752073997 14.88367082915358 51.422478028859686 0.007694084801546524 -22.74872697467353 -11.191684741103252
163.4188417785929 -0.20990005127098388 -0.07032903324450768 14.26824568096374 51.258194552790194 0.5488382480907044 -22.727281258066487 -14.368365117170292
89.76215827788026 -0.6252973762180927 -0.3437228107928716 13.528215057896894 50.22713848041885 0.3666382066043733 -22.725130038525656 -12.201270675697092
564.9229627860607 -1.3186666131099867 -0.1296047853543092 14.802465331447236 51.57418525359006 0.31353829869648736 -22.72217066812273 -11.971695885382175
172.48737616266956 -0.7693910656553495 -0.40174428059098766 13.662460984002369 51.21258401548647 0.19771337809758152 -22.655170454615394 -11.60189983099431
163.9425929744432 -1.155813964425401 -0.8327718133456123 14.683816657764396 50.30234782063628 0.5641150381325635 -22.621754579358374 -15.413547784401665
365.00626301883335 -0.9419995333191036 -0.04019119391500858 13.346865804322901 51.85885225995403 0.2554057901997204 -22.549556208272616 -11.769106324570688
245.98072395475367 -0.2951586797754282 -0.46624779399512395 14.71607353615817 50.68849434859315 0.23667333915016098 -22.529326383516675 -11.711692513157486
311.99073363853125 -0.01730367005223865 -0.65443860303089 14.391647936030463 50.85205293133633 0.06959645059394964 -22.459635884311943 -11.307790296695583
372.61743358045004 -0.5492692959906633 -0.6380822575155323 14.960998590782356 50.70597795644746 0.15692622608136356 -22.380971325876736 -11.498570339692892
192.33981294477982 -1.5769748835975659 -0.7571891048900161 14.491002824658308 51.05220616738636 0.3741753268817679 -22.365912961876056 -12.238588732553893
39.70424829109475 -0.4028269591372884 -0.5255860570555972 13.321256575426606 49.41170962186301 0.366387624328225 -22.362884856196494 -12.200053589605227
96.26802850500202 -0.7746579289032092 -0.6282177016453314 14.882123568065253 50.07997142771436 0.4634534975082843 -22.326862098851386 -12.837132873749175
30.18025565665562 -1.781315142138702 -1.1821193407733563 13.978746076074714 47.82193773204562 0.12075079829174801 -22.306363807044765 -11.415084056573425
