    0.639071494340896606E+04   -0.160181409120559692E+01    0.402659524068747332E+00    0.248037096261978149E+02    0.130629053274687323E+01    0.738395939691882774E+00    0.127688723802566528E+02    0.182922691106796265E+01   -0.773580729961395264E+01   -0.556774646043777466E+01    0.168473707795143146E+00    0.467668044922922098-309
    0.120282334089279175E+04   -0.107071703672409058E+01    0.124564275731063234E+01    0.886745397448539734E+02    0.680500710934647590E+00    0.746979266273316123E+00    0.433730006217956543E+01    0.147042191028594971E+01   -0.131951567530632019E+02   -0.293398439884185791E+01    0.363097232794761693E+00    0.467668049032322988-309
    0.242606312036514282E+04   -0.783883392810821533E+00    0.123164858192274740E+01    0.937113248705863953E+02    0.658474360945901727E+00    0.933110101975448969E+00    0.103388285636901855E+02    0.150068742036819458E+01   -0.149993017315864563E+02   -0.478301078081130981E+01    0.551995500898361247E+00    0.467668044922922098-309
    0.192570954561233521E+04   -0.112680166959762573E+01    0.133115266765205775E+01    0.810102433562278748E+02    0.530431156986789221E+00    0.112779477183053722E+01    0.144904017448425293E+02    0.163634550571441650E+01   -0.148450648784637451E+02   -0.351692587137222290E+01    0.545815250372886696E+00    0.467668049034062099-309
    0.556770294904708862E+04   -0.132294231653213501E+01    0.121111390968203159E+01    0.945222269296646118E+02    0.101030246075274910E+01    0.140493175167529238E+01   -0.602712571620941162E+01    0.557147926092147827E+01   -0.654940903186798096E+01   -0.121956110000610352E+01    0.517486028695106515E+00    0.467668049032757766-309
    0.553398722410202026E+04   -0.142755687236785889E+01    0.614341881639621445E+00    0.941726894974708557E+02    0.825866456607153521E+00    0.149790527486429159E+01   -0.115109091997146606E+02    0.993954622745513916E+01   -0.692334741353988647E+01   -0.479503333568572998E+01    0.488833337116241495E+00    0.467668049031888211-309
    0.558548748493194580E+03   -0.877692401409149170E+00    0.691516492397138860E+00    0.925565974116325378E+02    0.102653069292947219E+01    0.139944278941512490E+01   -0.123560267686843872E+02    0.808504116535186768E+01   -0.972571581602096558E+01   -0.620342105627059937E+01    0.249535824537277240E+00    0.467668044922922098-309
    0.530795150995254517E+04   -0.245491623878479004E+00    0.120393274788528615E+01    0.979612657427787781E+02    0.693073005501180228E+00    0.143500213812473043E+01   -0.263741433620452881E+01    0.741982918977737427E+01   -0.878077089786529541E+01   -0.848909318447113037E+00    0.138908504247665404E+00    0.467668049034062099-309
    0.115117371082305908E+03   -0.119578719139099121E+00    0.742032053205681774E+00    0.640602359175682068E+02    0.480458343532808363E+00    0.128708113099818555E+01   -0.130904656648635864E+02    0.142156976461410522E+01   -0.784268349409103394E+01   -0.607986599206924438E+01    0.382132827472686787E+00    0.467668044922922098-309
    0.882111728191375732E+03   -0.720069169998168945E+00    0.107730854472294735E+01    0.979027882218360901E+02    0.126355591025545655E+01    0.855367966880615560E+00   -0.885073542594909668E+00    0.196639776229858398E+01   -0.863139152526855469E+01   -0.140590131282806396E+01    0.221246384096145637E+00    0.467668044922922098-309
    0.161403977870941162E+04   -0.647472143173217773E+00    0.833035378032818574E+00    0.924746993780136108E+02    0.615994590487238036E+00    0.120892432299627539E+01   -0.743086874485015869E+01    0.126603007316589355E+01   -0.986582815647125244E+01   -0.540526717901229858E+01    0.353277749705314670E+00    0.467668049031453433-309
    0.804476975894208522E+03    0.772158292013422010E+00    0.957657703828125428E+00    0.393701505830204539E+02    0.903510609811624898E+00    0.140668938336240013E+01    0.139774772436236461E+02    0.146120670723087009E+01   -0.921907968384019938E+01   -0.795828924031272322E+01    0.141682663600110559E+00    0.467668072847275249-309
    0.709251880645751953E+03    0.198700606822967529E+00    0.499482338203439236E+00    0.347475848793983459E+02    0.313751782986845751E+00    0.137609545951083478E+01   -0.118269431591033936E+02    0.960764914751052856E+01   -0.110955503582954407E+02   -0.435977160930633545E+01    0.180012006425857546E+00    0.467668044922922098-309
    0.364244693517684937E+04    0.423755288124084473E+00    0.395772011406219593E+00    0.801817803382873535E+02    0.403401743553264136E+00    0.113162635323699678E+01   -0.663557589054107666E+01    0.149681538343429565E+01   -0.560715615749359131E+01   -0.624449193477630615E+01    0.331372549510002168E+00    0.467668049031888211-309
    0.360881716012954712E+04    0.623583972454071045E+00    0.629582349824727161E+00    0.531923686265945435E+02    0.315835727345778805E+00    0.470191420605686583E+00   -0.785858631134033203E+01    0.172591841220855713E+01   -0.787348151206970215E+00   -0.410036534070968628E+01    0.391389675593376174E+00    0.467668049033192544-309
    0.528154653310775757E+04    0.743663430213928223E+00    0.991985513114706952E+00    0.926939340233802795E+02    0.495019270419573665E+00    0.112714884083348998E+01   -0.809766054153442383E+01    0.224476009607315063E+01   -0.159046053886413574E+00   -0.153605103492736816E+01    0.141796942734718323E+00    0.467668049033192544-309
    0.180776709318161011E+04   -0.402456283569335938E+00    0.925523081094001054E+00    0.978654888868331909E+02    0.118438680975607191E+01    0.151118772838322379E+01   -0.132982170581817627E+02    0.714445698261260986E+01   -0.317032635211944580E+00   -0.367706894874572754E+01    0.315698571681976348E+00    0.467668049034062099-309
    0.228510487079620361E+04    0.246540129184722900E+00    0.136322318952631627E+01    0.919624339342117310E+02    0.131912985082457834E+01    0.154623905830895070E+01   -0.141748702526092529E+02    0.714509212970733643E+01   -0.126865062117576599E+02   -0.610218286514282227E+01    0.411860499501228328E+00    0.467668044922922098-309
    0.190208500623703003E+04    0.284016132354736328E+00    0.752108074308170838E+00    0.945753759741783142E+02    0.104365680570652630E+01    0.145351149261078261E+01   -0.146991384029388428E+02    0.867131412029266357E+01   -0.143362766504287720E+02   -0.665797054767608643E+01    0.561099672317504905E-01    0.467668044922922098-309
    0.153741919994354248E+04   -0.164441168308258057E+00    0.815998872699511879E+00    0.988652892708778381E+02    0.608088934373499757E+00    0.114742792828173767E+01   -0.106050789356231689E+01    0.913149964809417725E+01   -0.146445330977439880E+02   -0.450924932956695557E+00    0.436901082086563142E+00    0.467668049034062099-309
    0.388181489706039429E+04    0.817036867141723633E+00    0.301089172647916792E+00    0.686722004413604736E+02    0.205956676019389745E+00    0.889421890963242867E+00    0.131631338596343994E+02    0.598468965291976929E+01   -0.116505977511405945E+02   -0.300372362136840820E+01    0.320383682298660266E+00   -0.112399679069334590E+01
    0.644059258699417114E+04   -0.441526234149932861E+00    0.629021930336348123E+00    0.957581148147583008E+02    0.102861201573920713E+01    0.784661508072797109E+00   -0.144677335023880005E+02    0.706109607219696045E+01   -0.118854466080665588E+02   -0.344532161951065063E+01    0.394976673960685754E+00    0.467668044922922098-309
    0.644059258699417114E+04   -0.441526234149932861E+00    0.629021930336348123E+00    0.957581148147583008E+02    0.102861201573920713E+01    0.784661508072797109E+00   -0.144677335023880005E+02    0.706109607219696045E+01   -0.118854466080665588E+02   -0.344532161951065063E+01    0.394976673960685754E+00    0.467668044922922098-309
    0.458042401075363159E+04   -0.198866963386535645E+00    0.352621952419024831E+00    0.940393595695495605E+02    0.916268240032868886E+00    0.968464033580036299E+00   -0.115376365184783936E+02    0.650757664442062378E+01   -0.136909702420234680E+02   -0.478483825922012329E+01    0.519360318589210501E+00    0.467668044922922098-309
    0.578653514385223389E+04    0.945023119449615479E+00    0.264761700807520428E+00    0.970238610506057739E+02    0.169273431717878647E+00    0.666323185618096558E+00   -0.820132613182067871E+01    0.459700644016265869E+01   -0.345828205347061157E+01   -0.336220175027847290E+01    0.321531333446502671E-01    0.467668049034931655-309
    0.387954974174499512E+04   -0.626127123832702637E-01    0.135707599456013028E+01    0.369662373661994934E+02    0.937513555614110983E+00    0.145468014179256899E+01   -0.116785132884979248E+02    0.934473580121994019E+01   -0.142176729440689087E+02   -0.138076391816139221E+02    0.283785968112945541E+00    0.467668049034062099-309
    0.282593333721160889E+04   -0.798654317855834961E+00    0.105931288385728073E+01    0.391412883996963501E+02    0.103353060379528539E+01    0.102162549349965559E+01   -0.122411262989044189E+02    0.990269589424133301E+01   -0.134168136119842529E+02   -0.980690091848373413E+01    0.450207359862327572E+00    0.467668049034931655-309
    0.160456025600433350E+04   -0.171554458141326904E+01    0.119120750400075059E+01    0.869119706153869629E+02    0.893354495640584223E+00    0.141836634867446820E+01   -0.131086760759353638E+02    0.666167438030242920E+01   -0.121895116567611694E+02   -0.128247615694999695E+02    0.492915963292121895E+00    0.467668049034062099-309
    0.533237880468368530E+04   -0.172052097320556641E+01    0.619060297315977115E+00    0.942698530554771423E+02    0.111125916301034322E+01    0.761678854387306647E+00   -0.899338245391845703E+01    0.749474865198135376E+01   -0.104855257272720337E+02   -0.111037462949752808E+02    0.495435452985763580E+00    0.467668049033627322-309
    0.474160134792327881E+03   -0.135919773578643799E+01    0.985359034112401111E+00    0.806866756081581116E+02    0.491886612754664887E+00    0.152490404829443249E+01   -0.352092862129211426E+01    0.780834931135177612E+01   -0.941018611192703247E+01   -0.979888737201690674E+01    0.193141008639335643E+00   -0.186272250364713132E+01
    0.159293365478515625E+04   -0.141212773323059082E+01    0.542748910723331313E+00    0.986380353569984436E+02    0.132853746737528322E+01    0.627191788872638156E+00   -0.702892541885375977E+01    0.799216163158416748E+01   -0.149280399084091187E+02   -0.849841922521591187E+01    0.156042924284934992E+00    0.467668049032757766-309
    0.110845953226089478E+04    0.508464455604553223E+00    0.606817661120770402E+00    0.936744149923324585E+02    0.143853898249992396E+01    0.781821995784284240E+00   -0.989151477813720703E+01    0.935793709754943848E+01   -0.149694460630416870E+02   -0.126840957999229431E+02    0.569334115362167381E+00    0.467668049034062099-309
    0.218341529369354248E+03   -0.859196424484252930E+00    0.562478545567686394E+00    0.748981563448905945E+02    0.509042124333439872E+00    0.134828718913903955E+01   -0.164767205715179443E+01    0.592659837007522583E+01   -0.873136371374130249E+01   -0.103331843018531799E+02    0.427998000383377097E+00   -0.213192002222380816E+01
    0.553146171569824219E+04    0.488597512245178223E+00    0.119802241158134648E+01    0.567914918661117554E+02    0.154817778756766344E+01    0.151394232120307137E+01    0.109585064649581909E+02    0.946295630931854248E+01   -0.405037790536880493E+01   -0.920296758413314819E+01    0.494507690405845635E+00   -0.820184328040941768E+00
    0.333564877510070801E+02    0.318510770797729492E+00    0.648539751628654515E+00    0.867759380936622620E+02    0.961162457302933593E+00    0.944273501101545731E+00   -0.142582422494888306E+02    0.565748912096023560E+01   -0.112263643741607666E+02   -0.140198546648025513E+02    0.565437123584747292E+00    0.467668049033192544-309
    0.306723392009735107E+04    0.439616441726684570E-01    0.887039156056992351E+00    0.935431503653526306E+02    0.987228801859383664E+00    0.104373695021058088E+01   -0.135991108417510986E+02    0.751798301935195923E+01   -0.569742053747177124E+01   -0.102918174862861633E+02    0.106640803670883189E+00    0.467668049033192544-309
    0.273852729797363281E+04    0.486502349376678467E+00    0.546289702970029434E+00    0.936641533970832825E+02    0.133856526756484029E+01    0.123982976649204857E+01   -0.115049403905868530E+02    0.736887741088867188E+01   -0.337044775485992432E+01   -0.104258099198341370E+02    0.253675154328346253E+00    0.467668049031018655-309
    0.165005946159362793E+04    0.634243428707122803E+00    0.104064036324072268E+00    0.978707524538040161E+02    0.870724533948988078E+00    0.463915712705833871E+00   -0.214717447757720947E+01    0.600480461120605469E+01   -0.850821644067764282E+01   -0.138309574127197266E+02    0.130246157026290887E+00    0.467668044922922098-309
    0.245476788282394409E+04   -0.149601221084594727E+00    0.701320887777790336E+00    0.926243569850921631E+02    0.842682852071809818E+00    0.100833386455853025E+01   -0.146335977315902710E+02    0.896911656856536865E+01   -0.141284617781639099E+02   -0.988238275051116943E+01    0.438231842923164361E+00    0.467668049034496877-309
    0.626846581697463989E+04   -0.895290195941925049E+00    0.410021254258222501E+00    0.428557970523834229E+02    0.155320582530275986E+01    0.118195485474109829E+01   -0.656893908977508545E+01    0.979361099004745483E+01   -0.126225453615188599E+02   -0.126876524090766907E+02    0.295155964136123661E+00    0.467668044922922098-309
    0.446369361877441406E+04   -0.855391800403594971E+00    0.257691260211540207E+00    0.976994445919990540E+02    0.618478040218601977E+00    0.423230767180261480E+00   -0.937382876873016357E+01    0.636832064390182495E+01   -0.762796193361282349E+01   -0.113616728782653809E+02    0.208956950211524967E+00    0.467668044922922098-309
    0.188710093498229980E+04   -0.130292963981628418E+01    0.476478037702601276E+00    0.984292452335357666E+02    0.322095050563143692E+00    0.131844000887846380E+01   -0.822503685951232910E+01    0.831455671787261963E+01   -0.716285973787307739E+01   -0.775793641805648804E+01    0.219053980779647828E+00    0.467668049031888211-309
    0.162836587429046631E+04   -0.154361659288406372E+01    0.822469771406015626E+00    0.923143140077590942E+02    0.528210330309015319E+00    0.111857721759669082E+01   -0.130874633789062500E+02    0.684036475419998169E+01   -0.777093619108200073E+01   -0.739835947751998901E+01    0.293441208600997948E-01    0.467668049034931655-309
    0.713058710098266602E+03   -0.112720900774002075E+01    0.822769449376824280E+00    0.681063138842582703E+02    0.215346409859493687E+00    0.885556135790451671E+00   -0.401453375816345215E+01    0.116368770599365234E+01   -0.698928594589233398E+01   -0.129087370634078979E+02    0.251643957138061522E-01    0.467668049033627322-309
    0.165338855981826782E+04   -0.180949181318283081E+01    0.518858882894686957E+00    0.154234490990638733E+02    0.495565957054123485E+00    0.754524927506108334E+00   -0.613424241542816162E+01    0.104310846328735352E+01   -0.284471601247787476E+01   -0.914361745119094849E+01    0.524124957561492924E-01    0.467668049033192544-309
    0.204214078187942505E+04   -0.147667205333709717E+01    0.102447746279794938E+01    0.951130859255790710E+02    0.677611201957857623E+00    0.144063697087241782E+01   -0.126123887300491333E+02    0.582380700111389160E+01   -0.253876894712448120E+01   -0.723205536603927612E+01    0.332943498945236227E+00    0.467668044922922098-309
    0.211193335056304932E+04   -0.160474950075149536E+01    0.285622998674980089E+00    0.989273250102996826E+02    0.128480272386481165E+01    0.140180087291876787E+01   -0.920475661754608154E+01    0.907864242792129517E+01   -0.919425487518310547E+01   -0.123374748229980469E+02    0.530630349755287223E+00    0.467668049033627322-309
    0.163973620824195518E+04   -0.108958966647397326E+01    0.100824386265698052E+01    0.973157373341461778E+02    0.877600845698934484E+00    0.155614765291422019E+01   -0.393972901423972743E+01    0.878802046530199732E+01   -0.875815499389488394E+01   -0.639480567461214910E+01    0.552776246858479592E+00    0.467668048930071162-309
    0.103467780351638794E+04   -0.140501075983047485E+01    0.881776102716561150E+00    0.971677122116088867E+02    0.122653083466387147E+01    0.111730969855943507E+01   -0.865864813327789307E+01    0.960997462272644043E+01   -0.353507190942764282E+01   -0.122433605790138245E+02    0.212894405579566959E+00    0.467668049031018655-309
    0.492406797409057617E+04   -0.564190447330474854E+00    0.844607553169036018E+00    0.961232305169105530E+02    0.857124311216549750E+00    0.136978070925328255E+01   -0.108819901943206787E+02    0.931561130285263062E+01   -0.464918106794357300E+01   -0.135970714688301086E+02    0.112302192234992979E+00    0.467668049031453433-309
    0.522355997562408447E+04    0.797587811946868896E+00    0.596792570393854804E+00    0.978552154898643494E+02    0.591067870817881702E+00    0.119883341837245094E+01   -0.141423439979553223E+02    0.534856837987899780E+01   -0.641263872385025024E+01   -0.812697261571884155E+01    0.242418906712532051E+00    0.467668044922922098-309
    0.518829882144927979E+04   -0.265451014041900635E+00    0.943013764170901658E+00    0.879797312021255493E+02    0.109545337476153404E+01    0.144603174461496975E+01   -0.147607737779617310E+02    0.679520440101623535E+01   -0.107064226269721985E+02   -0.127982407808303833E+02    0.139442377996444711E+00    0.467668049031888211-309
    0.518829882144927979E+04   -0.265451014041900635E+00    0.943013764170901658E+00    0.879797312021255493E+02    0.109545337476153404E+01    0.144603174461496975E+01   -0.147607737779617310E+02    0.679520440101623535E+01   -0.107064226269721985E+02   -0.127982407808303833E+02    0.139442377996444711E+00    0.467668049031888211-309
    0.488479346036911011E+04    0.419579625129699707E+00    0.133071988608605918E+01    0.975694604516029358E+02    0.796260927006583241E+00    0.156624709629547176E+01   -0.143630129098892212E+02    0.893859463930130005E+01   -0.114395231008529663E+01   -0.866719901561737061E+01    0.545862810444831870E+00    0.467668049032757766-309
    0.643738573789596558E+04   -0.538735747337341309E+00    0.624063441284262277E+00    0.938370426893234253E+02    0.759102339659412095E-01    0.213770390657682247E+00    0.260174274444580078E+01    0.148348265886306763E+01   -0.567469596862792969E+00   -0.134364098310470581E+01    0.396961061668396009E+00    0.467668049032322988-309
    0.551939493417739868E+04   -0.777306079864501953E+00    0.967722477415976279E+00    0.748502531647682190E+02    0.995690507283379045E+00    0.318987578495887547E+00   -0.770026445388793945E-01    0.167396080493927002E+01   -0.650643110275268555E+01   -0.337235480546951294E+01    0.517139836406707798E+00    0.467668044922922098-309
    0.561971098184585571E+04    0.984146356582641602E+00    0.102968918679917798E+01    0.655699236989021301E+02    0.196530146863756083E+00    0.733704302894949811E+00    0.134329158067703247E+02    0.117039269208908081E+01   -0.354753613471984863E+01   -0.958755880594253540E+01    0.547008926296234099E+00    0.467668049034062099-309
    0.561971098184585571E+04    0.984146356582641602E+00    0.102968918679917798E+01    0.655699236989021301E+02    0.196530146863756083E+00    0.733704302894949811E+00    0.134329158067703247E+02    0.117039269208908081E+01   -0.354753613471984863E+01   -0.958755880594253540E+01    0.547008926296234099E+00    0.467668049034062099-309
    0.678972023725509644E+04    0.871679544448852539E+00    0.941028658419658881E+00    0.963356909751892090E+02    0.751865646724961034E+00    0.858752106015022720E-01    0.113022172451019287E+02    0.123182117938995361E+01   -0.507198303937911987E+01   -0.940668582916259766E+01    0.467909532523155203E+00    0.467668049034931655-309
    0.610285741044454062E+04    0.771436719212410082E+00    0.736432509241603861E+00    0.828111724665898805E+02    0.410819027489586652E+00    0.282460310414217819E+00    0.825611990827948006E+01    0.145490477031379428E+01   -0.253302185616912112E+01   -0.809763832995536603E+01    0.434071672988772750E+00    0.467667990097998864-309
    0.575022006034851074E+04   -0.114656758308410645E+01    0.742905173594273993E+00    0.605723025798797607E+02    0.107628020656783363E+01    0.133851573901034859E+01    0.147118288278579712E+02    0.967846590280532837E+01   -0.649651587009429932E+00   -0.149669873714447021E+02    0.419382735586166400E+00   -0.147814592031529601E+01
    0.506445910198971433E+04   -0.129404504723980973E+01    0.144143455995700975E+01    0.870070885362401611E+02    0.733455391449042482E+00    0.395361671270866299E+00    0.130903360386858374E+02    0.184901735561730352E+01   -0.558942733237110545E+01   -0.147664934663136371E+02    0.198066373104036964E+00    0.467668060485752790-309
    0.141524350643157959E+04    0.905952095985412598E+00    0.999045751746370114E+00    0.498040890097618103E+02    0.614283842381998402E+00    0.127394941655814109E+01    0.125195413827896118E+02    0.597714942693710327E+01   -0.500479012727737427E+01   -0.127951678633689880E+02    0.308498577260971074E+00   -0.105036119100258984E+01
    0.184339332580566406E+04    0.154341340065002441E+00    0.513981578363502112E+00    0.959903254508972168E+02    0.113900442257462808E+01    0.838142047980521609E+00    0.110160291194915771E+01    0.108200639486312866E+01   -0.192169010639190674E+01   -0.149124723672866821E+02    0.317228750467300424E+00    0.467668044922922098-309
    0.317647373676300049E+04   -0.199636757373809814E+00    0.682436609328625043E+00    0.746784201264381409E+02    0.824204581669106040E+00    0.981902001142466840E+00    0.965691804885864258E+00    0.170110046863555908E+01   -0.359928309917449951E+00   -0.134089940786361694E+02    0.295576737713813820E+00    0.467668049034931655-309
    0.120866125822067261E+04   -0.785155117511749268E+00    0.101651694529494074E+01    0.782309501767158508E+02    0.954397830477645148E+00    0.909664463976232018E+00   -0.307910978794097900E+01    0.140358394384384155E+01   -0.119179487228393555E+00   -0.128923174738883972E+02    0.256248959398269638E+00    0.467668049033627322-309
    0.686753451824188232E+03    0.204684615135192871E+00    0.770055513526897051E+00    0.201213596463203430E+02    0.118273411024021757E+01    0.980763593403215062E+00    0.134885412454605103E+02    0.176070290803909302E+01   -0.725548267364501953E+00   -0.121926149725914001E+02    0.248096876478195200E+00    0.467668044922922098-309
    0.253257340192794800E+04    0.373797357082366943E+00    0.504183966765406999E+00    0.596255037188529968E+02    0.150959738428758006E+01    0.274266008965865615E+00    0.791640937328338623E+01    0.162019217014312744E+01   -0.373252719640731812E+01   -0.116810309886932373E+02    0.482914428162574794E+00    0.467668049034931655-309
    0.164847105741500854E+04   -0.958664178848266602E+00    0.103920898035920661E+01    0.695664226412773132E+02    0.105607976559552741E+01    0.121900736297250556E+01    0.312809050083160400E+01    0.580702388286590576E+01   -0.673082023859024048E+01   -0.733706653118133545E+01    0.570389341664314320E+00   -0.634368722456333689E+00
    0.449914085865020752E+04    0.942283332347869873E+00    0.731029322726278519E+00    0.432207062244415283E+02    0.610509373297353442E+00    0.947792650019652294E+00    0.938704133033752441E+01    0.767606973648071289E+01   -0.473624467849731445E-01   -0.124359056353569031E+02    0.155035189819335950E+00   -0.570018270083226142E+00
