    0.622174745798110962E+04    0.736282706260681152E+00    0.583295990880883575E+00    0.966060860753059387E+02    0.868387610092443474E+00    0.146572491581745412E+01    0.136489033699035645E+02    0.837734508514404297E+01   -0.127073746919631958E+02   -0.681297451257705688E+01    0.395544631290435822E+00   -0.739411003602369692E+04   -0.854090971167595825E+01    1
    0.112832313776016235E+04    0.703393280506134033E+00    0.532942184947147291E+00    0.924257517457008362E+02    0.830299402674293474E+00    0.872373113887531138E+00    0.252620458602905273E+01    0.615988779067993164E+01   -0.936183571815490723E+01   -0.133815157413482666E+02    0.541155557441711399E+00   -0.682877184047933224E+04   -0.854110502417560724E+01    1
    0.512943732738494873E+04    0.796872556209564209E+00    0.121982113016438976E+01    0.866590774655342102E+02    0.860100331316875244E+00    0.142543788400944238E+01    0.111742025613784790E+02    0.855444973707199097E+01   -0.893078863620758057E+01   -0.808993130922317505E+01    0.460263926839828530E+00   -0.659775480015644553E+04   -0.854130033667568789E+01    1
    0.731017649173736572E+03    0.566971659660339355E+00    0.985119086226964868E+00    0.906999331712722778E+02    0.303240775104034410E+00    0.125549211854902176E+01    0.209206938743591309E+01    0.937678229808807373E+01   -0.982271432876586914E+01   -0.625192165374755859E+01    0.193671163558959969E-01   -0.628013551141494281E+04   -0.854149564917585735E+01    1
    0.115158301591873169E+04    0.953332781791687012E+00    0.500500328601733435E+00    0.925413495898246765E+02    0.151169780695575784E+01    0.141900684931960530E+01    0.108630841970443726E+02    0.868581789731979370E+01   -0.117185738682746887E+02   -0.125078558921813965E+02    0.235670767092704792E+00   -0.608659559465450820E+04   -0.854169096167577280E+01    1
    0.744599819183349609E+03    0.839698493480682373E+00    0.124724440201240183E+01    0.928385050892829895E+02    0.592708586108830704E+00    0.124993817931944551E+01    0.927226603031158447E+01    0.975706642866134644E+01   -0.104162505269050598E+02   -0.483344435691833496E+01    0.435713410878181495E+00   -0.600476551149572879E+04   -0.854188627417566337E+01    1
    0.282935756444931030E+04    0.641086459159851074E+00    0.141472965712027765E+01    0.891992737054824829E+02    0.638441418241999181E+00    0.153735444082325601E+01    0.190161466598510742E+01    0.769069528579711914E+01   -0.979579925537109375E+01   -0.592147171497344971E+01    0.239001985073089597E-01   -0.577005978136681915E+04   -0.854208158667576001E+01    1
    0.532883942127227783E+03    0.918638944625854492E+00    0.508660723367884482E+00    0.933228712677955627E+02    0.610697001318527999E+00    0.110975252123552282E+01    0.563992202281951904E+01    0.348553228378295898E+01   -0.119306838512420654E+02   -0.574514955282211304E+01    0.369102050113677971E+00   -0.534115440757831584E+04   -0.854227689917572341E+01    1
    0.757118880748748779E+03    0.883888781070709229E+00    0.393709548439811652E+00    0.973624523878097534E+02    0.149849128473681215E+01    0.727440860100273645E+00    0.248164057731628418E+01    0.954137068986892700E+01   -0.525529414415359497E+01   -0.789836704730987549E+01    0.779504461526870779E-01   -0.519672510012419298E+04   -0.854247221167550386E+01    1
    0.502032560110092163E+04    0.497615814208984375E+00    0.748754080728847748E+00    0.957241612672805786E+02    0.622684315906868013E+00    0.110855437962525838E+01    0.984613537788391113E+01    0.552298921346664429E+01   -0.113348606228828430E+02   -0.540137708187103271E+01    0.310029677224159250E+00   -0.519088983751568048E+04   -0.854266752417561825E+01    1
