luminosity_distance KNphi inclination_EM log10_mej_dyn log10_mej_wind Ebv KNtimeshift log_likelihood log_prior
169.4392292455745 33.05320646692428 1.227343238698186 -2.842077013538141 -2.5569244738059713 0.27247777347354407 0.0 -15.038280586857107 -11.150674853462707
155.01451374562515 38.51385350039344 1.1613287601672195 -2.857088298012864 -1.8153428943003662 0.1075029223733556 0.0 -15.001137166763282 -10.738489427878465
104.4826114247988 48.35130291591109 0.42891394561501595 -2.270061519568526 -2.422253618329103 0.5545897338560166 0.0 -14.849302851459928 -14.791596034208432
199.47739839553833 27.31885313987732 0.8182741332570604 -2.7345874309539795 -2.2489928007125854 0.5501189933538437 0.0 -14.76587827171741 -14.005041576939583
82.48819179793337 47.0099441380116 0.7818128214587428 -2.435852299231462 -2.5135501210543305 0.001985660243731447 0.0 -14.727991581656504 -10.797829466709112
119.96777443188034 64.90591780073551 0.9958936896317183 -2.7723220946697755 -2.2640329411459343 0.14027064985668097 0.0 -14.707237165240029 -10.900547998177283
83.10811566130599 39.70205621679725 1.3115091729291841 -2.5654730655529026 -1.642025658244815 0.10950540502499236 0.0 -14.67221107324605 -10.690519747815818
111.41175031661987 19.9118971824646 0.42567323163439164 -2.8484565019607544 -2.7464412450790405 0.22797091426849367 0.0 -14.65490700879435 -11.836599871682667
76.68627204446852 68.50988188886457 0.4820123228747917 -2.7119383691355994 -2.5792337548546866 0.5635666094090632 0.0 -14.591453721038746 -15.384294368022369
106.51150027089696 41.00335604097739 1.3024211466154636 -2.8177833164561155 -1.4755639122562227 0.19318079172026162 0.0 -14.553147442533763 -10.892359644327907
72.40285051288137 51.09433205136701 1.3066371828677612 -2.717189505056332 -1.4847836243704906 0.24861629942445432 0.0 -14.55068887786191 -11.049248467779003
93.35990939792073 60.21638788524357 0.625844412115129 -2.9088256587892456 -2.743478685855312 0.4023849247446163 0.0 -14.419264004116162 -12.192941372537309
87.1588140949578 64.97216931864999 0.9696041992106701 -2.710620864141273 -1.5807397498172127 0.517289829967827 0.0 -14.334812485604001 -12.977468175888852
141.80691907736508 34.22803702300405 1.2101709888952115 -2.357745676549423 -2.1305875340145426 0.24922358285789062 0.0 -14.19751390541767 -11.082307942288093
73.60465729927508 48.39654071626436 0.5654650238671236 -2.5816085881346127 -2.393742432795424 0.47243830435493245 0.0 -14.196271978455382 -12.813212024069815
42.04157714953188 42.31413105146598 1.3696171746345425 -2.9014041735180385 -1.7766172644708538 0.5409474315759627 0.0 -14.179579909969334 -13.365914533784617
155.27305278362928 38.07111883393917 0.8977401265055 -2.6199869233621182 -2.3799820821348585 0.052311485197826725 0.0 -14.144031036898182 -10.786024292457794
99.36420150310687 65.26283221113235 0.4873224119326052 -2.6162304775845255 -2.5385211516898365 0.3758630076858207 0.0 -14.107077101437461 -12.271897981992536
118.84190864209425 49.59561688734606 1.4168670761531135 -2.7516396756785464 -2.213301503361766 0.2054022732167972 0.0 -14.104548990226572 -10.900559193102513
127.68078801985672 21.096892500115437 1.2955066000685773 -2.3800698907315656 -2.430303512681581 0.18021545223346408 0.0 -14.059290877849318 -10.860668867361385
120.28923513080119 59.68085980854789 0.99999543574925 -2.9542813424767638 -1.8215561117762598 0.4132086723413051 0.0 -14.0425993054001 -11.89652053712139
105.81473986635825 54.954315588021565 0.8956517976231257 -2.4697881442806855 -2.1863877585999574 0.015311420710856463 0.0 -14.019516809268783 -10.71896752512777
86.1755835680295 21.415309592727734 0.9863447946158028 -2.7956225132118466 -2.5191038677356605 0.2607967459373831 0.0 -14.00577355293128 -11.233794002689569
67.03292048376584 72.1958942993037 1.3492065504868906 -2.6553780770667004 -2.450652002898965 0.5451123314648465 0.0 -13.966400489605476 -13.51234036200926
92.32631921768188 46.71190023422241 0.7612124207769487 -2.8884496688842773 -1.0850990116596222 0.5535756621122361 0.0 -13.94912598475228 -14.230224004940712
100.57401670357405 44.007989721756125 1.4043301184977754 -2.4565682973412777 -2.3452304599207467 0.2397094685933391 0.0 -13.778282046335839 -11.000727902579696
145.7215906195307 48.943645400450016 1.0084996037686633 -2.96602077790359 -1.3273117968929555 0.4424141913877804 0.0 -13.776090745767647 -12.093792420784998
97.17548467500171 61.29430040735893 1.0866881974436962 -2.7681067985943595 -1.9156735877188262 0.4755592057951921 0.0 -13.764952494082097 -12.343017822567834
88.88197295063306 57.52785586145245 1.2409121320806151 -2.998134363438202 -1.4759546831181976 0.11178345489518025 0.0 -13.685132078789325 -10.71688304171218
108.89434237902549 30.606495946108353 1.2169352043068098 -2.8687738659415243 -2.692569355361547 0.1324104040994272 0.0 -13.671344020122714 -10.771230404934565
96.80521179764825 21.98279406135209 1.1311309044550317 -2.747874150395595 -1.579076676078134 0.17604099322829128 0.0 -13.6568951455463 -10.911637608215143
153.91257918377678 19.19042627392488 1.3958963341544004 -2.4849854648147285 -2.2491496286824817 0.4077645645336591 0.0 -13.638943406949782 -11.70566073504151
127.68824725819563 49.9125207487362 0.5108119092356314 -2.3925701393358176 -2.152949136067368 0.3510916229679518 0.0 -13.613906693944518 -12.110090167338186
43.28036483692128 63.883765809777245 1.18674617149351 -2.911393467539087 -1.647889305578128 0.3257525787266843 0.0 -13.567995693358586 -11.361695589557065
166.44845008850098 31.664714813232422 1.082765300604235 -2.9183223247528076 -2.20867919921875 0.2753113364696503 0.0 -13.556265195078048 -11.224128197271327
80.38010636960216 63.319688415852085 1.508254094531572 -2.6050374337042808 -2.1963122438105374 0.21371074068119386 0.0 -13.547282318639443 -10.913521258596944
114.70006812162711 22.967217652530525 1.1596229774324578 -2.962983875129445 -2.6898403106788433 0.20120913161044338 0.0 -13.497178564251222 -10.964331106765837
120.12380316248988 47.35757206331904 0.1453244811090839 -2.53849156892285 -2.403428446635928 0.3662186203457945 0.0 -13.444760657424098 -13.397572977082998
137.86814558100448 36.20685896736017 1.1551103051823095 -2.7113266464185686 -1.9146060735680126 0.024077238680424447 0.0 -13.429426562645034 -10.576163193506057
73.74039164129836 41.57867741970562 1.253903952497344 -2.8274290209159254 -1.4659651474679987 0.33764002236198903 0.0 -13.422178648829295 -11.386530999700941
88.09742440377836 70.5617425058675 1.290689493953052 -2.7140197536224977 -2.416627084249573 0.4669706934242164 0.0 -13.409025761697894 -12.175733919076409
112.0822615734081 42.49292427838236 1.441618633333625 -2.6342873988994358 -2.1644626474833606 0.4168685071637318 0.0 -13.392570738846302 -11.755539166540665
89.8912787437439 51.32379770278931 0.9234878607518489 -2.6152055263519287 -1.7455350160598755 0.40176865482330326 0.0 -13.379179046972485 -11.880525720350517
71.64999639774351 42.03367181703749 1.476274896541717 -2.791284424885783 -2.4611898458267087 0.25017805780980645 0.0 -13.326268345237857 -11.023253906103971
92.24503173541501 16.38091473908109 1.3260283792253937 -2.540876243274392 -2.3412356922991044 0.032654935716935604 0.0 -13.31778035279281 -10.53318338828978
132.32691440645056 42.87126372026937 1.3092499595187708 -2.8861890505263563 -2.2198755846855365 0.06852908680088048 0.0 -13.306835905011699 -10.606301016684812
141.06779642739463 30.10654969563769 1.2262126243259204 -2.748785638843276 -2.47914136895328 0.15012071634831217 0.0 -13.262027369142645 -10.808936203962622
123.47682644961981 48.01559489470784 0.7124759868965985 -2.4785326973417 -1.963195008479908 0.29156130396739144 0.0 -13.198692098381045 -11.581332457688788
67.98484206445401 29.51029928086345 1.4629906269909105 -2.9432495292543015 -2.375622067781556 0.29189830605085926 0.0 -13.183410357192406 -11.163263219111872
86.63997259988194 66.12635176606022 1.1465405197389327 -2.6792606753210104 -2.426908064713853 0.38051137204282326 0.0 -13.182305154792084 -11.629938906613896
91.9077795491623 26.23660403123364 1.3619432841256736 -2.604017105503836 -2.4408814640333416 0.20953270005882219 0.0 -13.13788318038048 -10.921953676593048
59.13119261275253 54.43097990473548 1.4828644372893864 -2.8667655147059175 -1.1990885358231118 0.241715282440427 0.0 -13.102525708225784 -10.996726251965928
89.82267379760742 16.609725952148438 0.9945326613655021 -2.5634100437164307 -2.237111359834671 0.07345240287780762 0.0 -13.102451662587036 -10.757655024641679
84.14998866964466 35.26649175692605 0.5864240424869499 -2.730893437859855 -2.379230033472193 0.23906281372240426 0.0 -13.086329251612224 -11.576565503937914
135.83949774093597 34.088430158122954 0.7608955096666551 -2.745464440540583 -2.54495733734214 0.4792888025319728 0.0 -13.082431235407963 -12.631912884650777
149.06901934280978 16.21990385757434 0.7641588991250783 -2.7014484902318756 -2.520613792914269 0.4107475982367675 0.0 -13.07984640990734 -12.076842782683128
114.38730314043504 35.19090511125873 0.716882218115839 -2.74085430064824 -1.6203267972303743 0.009770412453097205 0.0 -13.060073191044621 -10.88141334953744
80.58573740339527 55.152193153197736 0.464109387271284 -2.5327202628663064 -1.927680401636488 0.18216834177633548 0.0 -13.050396711422763 -11.631076031809211
174.61427499850143 22.973171386899057 0.9543529068710083 -2.6919754451269675 -1.9798340730400308 0.08766053025531763 0.0 -13.045893919601092 -10.813823784451756
93.02548813215941 31.99442473291785 0.7792046507971712 -2.3970710206184576 -2.0781377639311414 0.06939531904178058 0.0 -13.022358409991 -10.926226803303068
111.74226950549769 31.834410122428423 0.6256098411852298 -2.6676154027264625 -2.524276623820031 0.016813410994248202 0.0 -13.007405848774027 -11.009128635821572
91.177507510696 74.33413626483451 0.8990824231058836 -2.7565942035801 -2.2916056318469398 0.4353070677190941 0.0 -13.00345122674974 -12.118295615531602
73.64208234592624 29.737113883253954 0.9017843855098353 -2.6648840939489964 -2.0212717136969034 0.01249258870001946 0.0 -12.981241268216422 -10.709040976443374
152.62418893107687 29.56494497418765 1.2129031432177653 -2.3537082968150997 -2.030763129957996 0.22262141050825177 0.0 -12.966988542538337 -11.00217986515104
111.18090736079922 45.20179335441826 1.220211695138732 -2.9244167780657944 -2.600967578464386 0.19547325852968067 0.0 -12.926697203033871 -10.924726362875836
96.46401455186736 50.40410613408111 1.290189047333039 -2.9230629343350882 -1.6338164627759557 0.14356539584934652 0.0 -12.906061287366914 -10.772847360135854
106.90069107009398 52.4547346073046 0.5356441062201924 -2.486821504172889 -1.9399357255854992 0.23983169533248683 0.0 -12.842840927838097 -11.659745659790675
114.61224322691766 61.80539003310949 1.2324678547562518 -2.920980129354595 -1.20039656222145 0.47512654034238705 0.0 -12.826657479883673 -12.274853957881286
122.23504806742112 44.57455954670287 1.2379928593163612 -2.897229581027137 -2.504705556400332 0.2461653432227831 0.0 -12.818933621646964 -11.062836330329548
104.4541975174551 44.22598825969317 0.5376806686487994 -2.661562121528244 -2.4716339860306755 0.39149501096867617 0.0 -12.816089695309687 -12.265195591844309
87.4792080890204 49.1231823309193 0.860220780751218 -2.942428361685957 -1.0903234100842958 0.5217834537182993 0.0 -12.811262108959998 -13.146831717844282
113.12700943107072 44.150370954244394 0.9868615754314631 -2.517502782941624 -1.989211075009634 0.5369190217015565 0.0 -12.808580373807658 -13.406186345280814
93.67350528668904 22.332269399373857 0.9177219043747944 -2.5430561959925 -2.279212239150929 0.36651999329863605 0.0 -12.771375535537015 -11.697122632735882
78.99056445039467 54.57828193421178 1.0683040378980297 -2.6023828139834486 -2.3875215343425364 0.4556730895067286 0.0 -12.768025861143519 -12.1661333697851
147.71563425795824 33.48573974927025 0.2789936646370488 -2.472360820193919 -2.2354515213710426 0.01574883119365144 0.0 -12.739424875563223 -11.761654823936308
147.71563425795824 33.48573974927025 0.2789936646370488 -2.472360820193919 -2.2354515213710426 0.01574883119365144 0.0 -12.739424875563223 -11.761654823936308
140.43714864129305 27.876610588190402 0.8169260247312136 -2.498887873934225 -2.31514674927634 0.5500673207771123 0.0 -12.731102978481845 -14.00398909682346
97.11522791339009 64.51282749597178 1.504493931279886 -2.8734757255825722 -2.1425510482891896 0.3597529030618399 0.0 -12.724924391805462 -11.436586303933936
140.52095421541773 23.256989165789864 0.39937188632958115 -2.501001801599816 -1.8417189707141073 0.36844554950906844 0.0 -12.718603166429233 -12.42071198434075
142.39816079224562 15.718622655002761 0.28012734105430365 -2.757533589071089 -2.4609559300611523 0.5648073072205902 0.0 -12.71787214460911 -16.05245827462632
95.92496408631592 16.985667252240678 0.7391902910563031 -2.9503023803254766 -2.4345821412356394 0.5117556081452924 0.0 -12.716092770817419 -13.083979085303774
135.7450715600964 16.03678401491688 1.1921769559507465 -2.648751902577514 -2.4307702741930344 0.24300226501722277 0.0 -12.680597487113463 -11.070211980331672
145.02746082220375 21.10736630416452 0.7940351657107579 -2.3259773706552402 -1.9867082292507792 0.1893179583231571 0.0 -12.66959473200863 -11.18378224323124
123.89087677001953 39.820475578308105 0.524426717692432 -2.411680817604065 -2.189610332250595 0.3657719921350479 0.0 -12.667559793111732 -12.154815056885584
102.18582662132935 72.79942095684095 1.0471291207108444 -2.966242277799476 -1.4312023105481837 0.47782169537372343 0.0 -12.667552672302168 -12.388473093526622
77.32537203697949 74.0934635781403 0.803823598961193 -2.765391755493347 -0.5727090217742674 0.506288891930216 0.0 -12.662270640053487 -12.931167431973233
137.69290590528442 23.334511829311822 0.8112617670165106 -2.757111745011017 -2.507502237010024 0.32463103909614927 0.0 -12.655607132719567 -11.602891624459607
96.13508111280802 23.143644992839953 0.9594476674298669 -2.6733445756510177 -2.405694629972711 0.10496811194048235 0.0 -12.643403596007584 -10.846591248881463
92.10251368518081 16.009570623699446 0.9699687412958165 -2.6555671798273286 -1.9100523334690105 0.002231787546371546 0.0 -12.627902527692495 -10.640621084767632
103.03049809332403 33.445054207795096 1.0350567556104613 -2.930566109414699 -1.54079827298043 0.12739016887381727 0.0 -12.56113308127322 -10.846873541082132
136.11477388976226 36.2500678498247 1.0859062244672884 -2.701629674573379 -2.221011478504817 0.16791176560432863 0.0 -12.556707727333386 -10.913875092427524
115.69128280564611 46.90967769577277 0.7843617045638973 -2.545885618393811 -2.2159784056980216 0.03523303469189355 0.0 -12.540109078410296 -10.855322813146186
115.69128280564611 46.90967769577277 0.7843617045638973 -2.545885618393811 -2.2159784056980216 0.03523303469189355 0.0 -12.540109078410296 -10.855322813146186
136.35954181367546 41.836963695297726 0.877147649863168 -2.775312314233182 -2.297213874780785 0.16842158095234933 0.0 -12.52074213040489 -11.055429667958814
103.80360788636041 73.75869534188575 0.9464040980804527 -2.93632575018547 -1.4767624896376303 0.4886555473159677 0.0 -12.494384871132418 -12.575345210141986
115.3312959344067 21.042280358520724 1.2248739176870196 -2.349610029695636 -2.1687458502957013 0.265910318163938 0.0 -12.490362059995487 -11.129900495415566
115.3312959344067 21.042280358520724 1.2248739176870196 -2.349610029695636 -2.1687458502957013 0.265910318163938 0.0 -12.490362059995487 -11.129900495415566
120.8064668690454 32.25878917820425 0.9310099818406611 -2.7593975741286934 -2.5065457247383485 0.11713423568919112 0.0 -12.486598886115832 -10.893507551081292
139.26698441543343 41.19350808334732 0.6516835427801456 -2.598607010105941 -1.9061634542246924 0.439081356488893 0.0 -12.468696100196269 -12.401286610039282
63.067902155371016 70.18975839562884 1.4915715694803204 -2.8758413859897463 -2.36634317162446 0.4190386937754636 0.0 -12.463641148364678 -11.764365611038327
109.81647255630011 24.79095389100926 1.3466222848468186 -2.8299250482775977 -1.6057242066170363 0.2603597593714219 0.0 -12.445806876652316 -11.076228821713151
140.88507936176717 40.0553397787888 0.540605070872853 -2.6470011976521395 -1.8222991751044033 0.5674464507934763 0.0 -12.44283426709967 -15.858175080853119
86.62475583924363 54.79430120523066 0.5007471106008597 -2.58712391334236 -2.2594647190436046 0.22559858123401574 0.0 -12.42046143116857 -11.67906864438611
69.31133070628744 65.80963950932882 0.5127170970429858 -2.6332577708305407 -1.920089501285919 0.4406148306182623 0.0 -12.416648312321271 -12.625082211265937
69.31133070628744 65.80963950932882 0.5127170970429858 -2.6332577708305407 -1.920089501285919 0.4406148306182623 0.0 -12.416648312321271 -12.625082211265937
58.91766383171737 47.87901493168479 1.3864680608374258 -2.5810600486185122 -1.9173143090010762 0.23497591103139578 0.0 -12.408061126558266 -10.989765632229657
118.97668551396355 37.58575070225043 0.6142334510566289 -2.5276783068979194 -2.3144438242868786 0.05205444330486788 0.0 -12.389218185761205 -11.090598485841216
118.97668551396355 37.58575070225043 0.6142334510566289 -2.5276783068979194 -2.3144438242868786 0.05205444330486788 0.0 -12.389218185761205 -11.090598485841216
97.70100826395826 61.878822608189225 0.3670446935341461 -2.641841147835655 -2.2182163626292364 0.08314254030658942 0.0 -12.377635177165976 -11.625958800783316
113.48129935827123 34.80786205742608 0.8476707508646552 -2.363123052691736 -2.1156903071949436 0.028051527474317536 0.0 -12.370969565434159 -10.782458368880167
113.48129935827123 34.80786205742608 0.8476707508646552 -2.363123052691736 -2.1156903071949436 0.028051527474317536 0.0 -12.370969565434159 -10.782458368880167
90.1629725927507 34.79180244516532 0.907082251810447 -2.5260737520361896 -2.27168823721904 0.34636394502632323 0.0 -12.353049478811805 -11.611951887639114
104.2148805980373 38.167270210580256 0.17313077283678718 -2.621060037880727 -2.2483522729127747 0.08812045102823488 0.0 -12.337222949310174 -12.370067106472565
104.2148805980373 38.167270210580256 0.17313077283678718 -2.621060037880727 -2.2483522729127747 0.08812045102823488 0.0 -12.337222949310174 -12.370067106472565
91.80694025983217 52.81391956492556 1.1950180581415228 -2.907291028272584 -1.6872098913179134 0.29492147199422675 0.0 -12.323061071782337 -11.240608812754331
143.00870758184004 40.95668990938456 0.9757771771638234 -2.89601627335985 -2.06799263599095 0.1722308760724082 0.0 -12.307962095774261 -10.990709145421938
143.00870758184004 40.95668990938456 0.9757771771638234 -2.89601627335985 -2.06799263599095 0.1722308760724082 0.0 -12.307962095774261 -10.990709145421938
69.91183757781982 57.71114230155945 0.9771274109973368 -2.681286931037903 -2.322603791952133 0.2895963486671448 0.0 -12.276418369658447 -11.336930990994249
69.91183757781982 57.71114230155945 0.9771274109973368 -2.681286931037903 -2.322603791952133 0.2895963486671448 0.0 -12.276418369658447 -11.336930990994249
77.5622788756352 40.87435144452793 0.900258850850189 -2.5696596780161425 -2.1915370756723114 0.16987692253375528 0.0 -12.276125049992114 -11.040268031275074
50.28474266954933 68.18035780876008 1.5224891879463895 -2.7786618312759477 -2.1889756073422557 0.32936438138554275 0.0 -12.27084911686006 -11.30197989024139
135.3377956376458 27.915918519193767 1.237761217413642 -2.7041707584953505 -1.9975924727212546 0.06618655059543999 0.0 -12.26552668021763 -10.623574941155805
135.3377956376458 27.915918519193767 1.237761217413642 -2.7041707584953505 -1.9975924727212546 0.06618655059543999 0.0 -12.26552668021763 -10.623574941155805
126.23630098548584 29.603046276981843 0.0865822453978966 -2.4987390833403307 -2.063226859346848 0.45917916516676893 0.0 -12.265399087316977 -14.512590684948076
126.23630098548584 29.603046276981843 0.0865822453978966 -2.4987390833403307 -2.063226859346848 0.45917916516676893 0.0 -12.265399087316977 -14.512590684948076
130.66686538844783 24.36959586977637 1.215681661724259 -2.595392072170209 -2.299339112644658 0.22511992608590015 0.0 -12.252562121428632 -11.008313866769415
130.66686538844783 24.36959586977637 1.215681661724259 -2.595392072170209 -2.299339112644658 0.22511992608590015 0.0 -12.252562121428632 -11.008313866769415
67.06686901660832 65.30579882639475 1.1243090542012293 -2.680118736628115 -2.032474049670397 0.37838168443231684 0.0 -12.240416670651753 -11.629242711369711
99.69169094574141 41.59192850729085 0.23058320266006174 -2.7457189937161046 -1.8037448233780045 0.15739410859557235 0.0 -12.240043944728079 -12.241748650787486
110.54313425281251 50.308688011497814 0.9735602078691934 -2.8268349465972995 -1.9674670687769966 0.25313404123815925 0.0 -12.235257897707456 -11.218076072443234
126.26857300657916 27.553652204521246 1.0669200363574551 -2.7585429061811944 -1.7142914272686844 0.37447517716193096 0.0 -12.229536456018764 -11.638845017991045
126.26857300657916 27.553652204521246 1.0669200363574551 -2.7585429061811944 -1.7142914272686844 0.37447517716193096 0.0 -12.229536456018764 -11.638845017991045
69.4468892765059 72.27015293015644 1.1463734178956515 -2.7273738599767574 -2.271884464924331 0.3526176567233576 0.0 -12.22306971197472 -11.494291834248033
69.4468892765059 72.27015293015644 1.1463734178956515 -2.7273738599767574 -2.271884464924331 0.3526176567233576 0.0 -12.22306971197472 -11.494291834248033
136.3723495686895 43.86503442341018 0.6584925791685591 -2.6649495737975735 -1.9858041161873186 0.2856228263934573 0.0 -12.21761804379408 -11.626460196405423
56.537978602573844 63.229392470491995 0.9222355513521509 -2.675491081123978 -1.9906759531260634 0.15521167280230083 0.0 -12.211092936655476 -10.987441266069755
56.537978602573844 63.229392470491995 0.9222355513521509 -2.675491081123978 -1.9906759531260634 0.15521167280230083 0.0 -12.211092936655476 -10.987441266069755
62.74567458947501 43.91516037855382 1.2569055524202088 -2.9358056602083757 -1.5590287935943443 0.4754466763989429 0.0 -12.196046285819293 -12.269885586645463
152.87864336095183 18.41973235087936 1.2081298410194303 -2.7207754264223563 -2.127751600737109 0.16043333606015706 0.0 -12.189977167982665 -10.840335998297085
73.49314876678525 41.74101684089655 1.5569082126514517 -2.881034920953504 -0.9979254396482773 0.41800014516145184 0.0 -12.184873862289757 -11.754571403118906
159.8782990404671 18.813054369195623 1.014104345936861 -2.746265820727386 -2.1667921220390993 0.5177369011449576 0.0 -12.181306909535888 -12.956518872027704
113.03344942422923 43.954570386505985 0.789547047726146 -2.957539897062193 -2.519226600489871 0.19746931428822562 0.0 -12.173907995350707 -11.209721358581547
100.01296248670322 18.692397209656328 0.967058865159152 -2.571089078820571 -1.9476366706469597 0.3620051193404571 0.0 -12.169794199880638 -11.639566883783163
103.27012564521607 56.337016134303205 1.2963943367682198 -2.9991360131867766 -2.1432063672300936 0.41957478156388855 0.0 -12.156919182594626 -11.80285615027606
122.27672139036989 37.750523317339635 0.39998182564264484 -2.7707681269439024 -1.710475792372248 0.02548303251909047 0.0 -12.098256369997543 -11.432867733494302
111.64052231367614 23.15542731024523 1.3756620408913054 -2.9090656501054752 -1.5660575657987268 0.26540239861308795 0.0 -12.095666056528714 -11.086341483037332
64.67604374434785 50.91025698106114 1.0386224767704297 -2.7787211087351005 -2.299733283978479 0.43604860601731465 0.0 -12.068205453279113 -12.02762636681284
64.67604374434785 50.91025698106114 1.0386224767704297 -2.7787211087351005 -2.299733283978479 0.43604860601731465 0.0 -12.068205453279113 -12.02762636681284
51.17032305455178 69.10595898689283 0.6775674307659107 -2.8088086784675186 -1.8785085694382166 0.21628279581859458 0.0 -12.059722923171744 -11.385729529164735
58.772271169605986 59.15767920643241 1.1539640488809157 -2.943950141730349 -1.2385687137425778 0.5403794176206177 0.0 -12.05220554760925 -13.417155144296162
58.772271169605986 59.15767920643241 1.1539640488809157 -2.943950141730349 -1.2385687137425778 0.5403794176206177 0.0 -12.05220554760925 -13.417155144296162
147.0908302647433 23.7876875976798 0.5466826264112881 -2.756318046138364 -1.721647208512247 0.1535640353832696 0.0 -12.039941199011444 -11.41074432077262
76.87276746173482 41.64074853937112 1.5251038616674946 -2.61392190378461 -2.266690241843304 0.5298534199417829 0.0 -12.033096305196523 -13.044465444587473
76.87276746173482 41.64074853937112 1.5251038616674946 -2.61392190378461 -2.266690241843304 0.5298534199417829 0.0 -12.033096305196523 -13.044465444587473
96.97648282505554 32.266945210268055 1.3174751330746275 -2.781013199151596 -1.702591892332649 0.16129757410930676 0.0 -12.024610709563548 -10.807613232042383
107.3121207725608 33.9208157541307 1.0032169931179122 -2.6177334534704153 -2.3575703676305992 0.2544407625621704 0.0 -11.99835920042888 -11.20264290377737
165.3784482337486 16.366513267895535 0.13153115986560768 -2.8735898514695566 -2.2663382810913717 0.5322487318114401 0.0 -11.99834498493092 -15.132763202014669
71.11748658490633 33.60839101903615 0.9606153775165757 -2.7727486441384808 -1.97473702201537 0.054769805384873124 0.0 -11.990678255320026 -10.743766350932418
100.14134446153125 30.969919210286065 1.521475142084728 -2.5494083994691064 -2.178270050028762 0.3074778985377105 0.0 -11.984391747227273 -11.21580161463118
115.47347100432881 37.65855814444072 1.158572430428422 -2.984209615741935 -1.5961211993390274 0.5211451861633705 0.0 -11.924258159651316 -12.944696688713801
90.36190461137963 42.95415249554564 1.5268946881941874 -2.7679450470555422 -1.9332935741312924 0.2112367409608586 0.0 -11.916429194431103 -10.905654547031196
90.36190461137963 42.95415249554564 1.5268946881941874 -2.7679450470555422 -1.9332935741312924 0.2112367409608586 0.0 -11.916429194431103 -10.905654547031196
121.33536526995867 44.66157471979682 1.154301026458281 -2.9222412553375556 -2.122111383333401 0.5699037543630149 0.0 -11.910771040157266 -15.968597043261202
123.81220888898173 25.585550762415686 1.3172933584683564 -2.4559202380177436 -1.9818702140718274 0.5468540614092816 0.0 -11.908337532830814 -13.586024358080879
79.93420302862656 67.67623433830735 0.5975417368698126 -2.8828918080952866 -1.4553851973857241 0.33552763802150243 0.0 -11.906816513356222 -11.901664490380721
115.66872321969424 33.74091416634859 1.486487579627682 -2.7951242632038467 -2.2669732726325367 0.47873662026457353 0.0 -11.902306855559651 -12.257871570015167
115.66872321969424 33.74091416634859 1.486487579627682 -2.7951242632038467 -2.2669732726325367 0.47873662026457353 0.0 -11.902306855559651 -12.257871570015167
109.18531580941466 33.43107221711628 0.5958073381126735 -2.7890517192863986 -2.4098424156084506 0.37057252924270684 0.0 -11.893473283074513 -12.064326046838486
