Nested Sampling Global Log-Evidence           :   -0.412880237421371277E+02  +/-    0.106366489110292853E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.412880237421371277E+02 +/-    0.106366489110292853E+00
Local Log-Evidence   -0.412880237421371277E+02 +/-    0.106366489110292853E+00

Dim No.       Mean        Sigma
   1    0.198117572099367223E+02    0.628121933234578567E+01
   2    0.342588689106592312E+02    0.134064653168523993E+02
   3    0.799156226985355822E+00    0.349171952765248261E+00
   4   -0.122739925904519254E+01    0.419929855108911676E+00
   5   -0.251680550551074589E+01    0.338952171524937951E+00
   6   -0.963112294266556201E+00    0.230452180426766656E+00
   7    0.276790086696948157E+00    0.155493066958861420E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.191961845920966638E+02
   2    0.234408065398387251E+02
   3    0.716989579834788726E+00
   4   -0.117078191316210756E+01
   5   -0.298649872853044984E+01
   6   -0.112631497368128808E+01
   7    0.365417366359156226E+00

MAP Parameters
Dim No.        Parameter
   1    0.191961845920966638E+02
   2    0.234408065398387251E+02
   3    0.716989579834788726E+00
   4   -0.117078191316210756E+01
   5   -0.298649872853044984E+01
   6   -0.112631497368128808E+01
   7    0.365417366359156226E+00
