Nested Sampling Global Log-Evidence           :   -0.448959759285692144E+02  +/-    0.249615516078509597E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.448959759285692144E+02 +/-    0.249615516078509597E+00
Local Log-Evidence   -0.448959759285692144E+02 +/-    0.249615516078509597E+00

Dim No.       Mean        Sigma
   1    0.387390810076885464E+04    0.175177668730607252E+04
   2   -0.134182082700063954E+01    0.372066415116572347E+00
   3    0.816967068430542342E+00    0.307834952868705436E+00
   4    0.620599148667494021E+02    0.591183014922832761E+01
   5    0.956356702544113535E+00    0.354835767217090370E+00
   6    0.107324887859086870E+01    0.284282304941008146E+00
   7    0.759699499104512643E+01    0.357355676418416524E+01
   8    0.377411950473348057E+01    0.640353349572596042E+00
   9   -0.408628836867979306E+01    0.279517531641338612E+01
  10   -0.539424345164119057E+01    0.332795167581537266E+01
  11    0.349671559875090743E+00    0.135862838251887247E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.528342889950439712E+04
   2   -0.175325952111993688E+01
   3    0.100635893877520388E+01
   4    0.590776431942094860E+02
   5    0.420177039685873888E+00
   6    0.173396477313898872E+00
   7    0.120626990783776566E+02
   8    0.445434173232834496E+01
   9   -0.200622746007207020E+01
  10   -0.431914584899361742E+01
  11    0.846034849884225171E-01

MAP Parameters
Dim No.        Parameter
   1    0.528342889950439712E+04
   2   -0.175325952111993688E+01
   3    0.100635893877520388E+01
   4    0.590776431942094860E+02
   5    0.420177039685873888E+00
   6    0.173396477313898872E+00
   7    0.120626990783776566E+02
   8    0.445434173232834496E+01
   9   -0.200622746007207020E+01
  10   -0.431914584899361742E+01
  11    0.846034849884225171E-01
