2023-01-07T10:19:38.784 r 99.0 99.0
2023-01-07T11:15:44.928 g 99.0 99.0
2023-01-13T11:19:28.704 r 99.0 99.0
2023-01-13T11:49:18.912 g 99.0 99.0
2023-01-22T08:46:19.200 r 99.0 99.0
2023-01-24T06:42:08.928 r 99.0 99.0
2023-01-24T10:21:58.752 g 99.0 99.0
2023-01-26T05:40:43.968 r 99.0 99.0
2023-01-28T05:55:31.296 g 99.0 99.0
2023-01-28T06:14:05.856 r 17.42 0.04
2023-01-28T08:43:54.048 g 19.2 0.11
2023-01-28T10:25:53.760 g 19.60020108 0.156525999
2023-01-28T10:25:53.760 g 19.60019516 0.156525508
2023-01-28T11:16:47.136 r 99.0 99.0
2023-01-28T12:26:41.856 r 19.72 0.2
