    0.232844114303588867E+03    0.422964394092559814E+00    0.495601709059173001E+00    0.323352779746055603E+02    0.129233303030944402E+01    0.698532007199084370E+00    0.165275394916534424E+01    0.927072334289550781E+01   -0.149327060580253601E+02   -0.101741668581962585E+02   -0.153252519989622310E+08   -0.623832398925672837E+01    1
    0.240269851684570312E+04   -0.135167539119720459E+00    0.375923787024543432E+00    0.315838624835014343E+02    0.709529406084890457E+00    0.274962779292003634E+00    0.441301971673965454E+01    0.945141887664794922E+01   -0.129251065850257874E+02   -0.867604225873947144E+01   -0.151683960297287330E+08   -0.624027711425674614E+01    1
    0.281432759761810303E+04   -0.265332460403442383E+00    0.994399443294374907E+00    0.284344496726989746E+02    0.130966624547314359E+01    0.333554497495105573E+00    0.459645777940750122E+01    0.800696849822998047E+01   -0.136512976884841919E+02   -0.137225818634033203E+02   -0.139354770008003879E+08   -0.624223023925675147E+01    1
    0.321722984313964844E+04   -0.117827129364013672E+01    0.127987643537994344E+01    0.337440138459205627E+02    0.106145337969098086E+01    0.540363926017917051E+00    0.905662357807159424E+01    0.850902462005615234E+01   -0.115470251441001892E+02   -0.140037390589714050E+02   -0.112968864353679009E+08   -0.624418336425673370E+01    1
    0.538445067405700684E+04    0.125471651554107666E+00    0.120991659097228332E+01    0.376379912495613098E+02    0.960423929443141033E+00    0.919240608689668504E+00    0.703657954931259155E+01    0.956776142120361328E+01   -0.119581148028373718E+02   -0.115834128856658936E+02   -0.109573201385529954E+08   -0.624613648925673814E+01    1
    0.332226562500000000E+04   -0.187955200672149658E+00    0.150209222256097719E+01    0.267011075019836426E+02    0.683613145220028584E+00    0.583102480833130765E+00    0.273681700229644775E+01    0.718192577362060547E+01   -0.127797237038612366E+02   -0.147541880607604980E+02   -0.108017605755226836E+08   -0.624808961425675236E+01    1
    0.215862542390823364E+04   -0.113468825817108154E+00    0.153127680390191490E+01    0.363897646665573120E+02    0.126103706960991890E+01    0.118863783903421893E+01    0.130468475818634033E+02    0.758485794067382812E+01   -0.144826474785804749E+02   -0.100657358765602112E+02   -0.835672416756123677E+07   -0.625004273925673637E+01    1
    0.293523281812667847E+04   -0.405221641063690186E+00    0.152730299417615401E+01    0.260305750966072083E+02    0.577370182631330331E+00    0.544847336907119506E+00    0.159017086029052734E+01    0.668552541732788086E+01   -0.141359290480613708E+02   -0.677037298679351807E+01   -0.828778019564750418E+07   -0.625199586425673903E+01    1
    0.453392344713211060E+04    0.123014569282531738E+00    0.140746962418731481E+01    0.378786637187004089E+02    0.850966479403852172E+00    0.645894857119074350E+00    0.914476543664932251E+01    0.903977680206298828E+01   -0.100135517120361328E+02   -0.112679940462112427E+02   -0.763669190488794819E+07   -0.625394898925674969E+01    1
    0.127164793014526367E+04   -0.393431007862091064E+00    0.151838826087409751E+01    0.325207892060279846E+02    0.659225715671413304E+00    0.108305297892098751E+01    0.817576915025711060E+01    0.804814338684082031E+01   -0.904950141906738281E+01   -0.119707864522933960E+02   -0.748489818426349945E+07   -0.625590211425673193E+01    1
    0.243783366680145264E+04    0.598614394664764404E+00    0.115650021547636928E+01    0.412111034989356995E+02    0.377516754025264689E+00    0.735552026945787363E+00    0.108577197790145874E+02    0.845746850967407227E+01   -0.127058109641075134E+02   -0.133642888069152832E+02   -0.740705285680317506E+07   -0.625785523925673726E+01    1
    0.511471611261367798E+04   -0.242538154125213623E+00    0.130107857296663476E+01    0.335702984333038330E+02    0.146838709902807052E+01    0.719448131102457422E+00    0.106087160110473633E+02    0.915169191360473633E+01   -0.537282675504684448E+01   -0.135095259547233582E+02   -0.691934568102455512E+07   -0.625980836425676213E+01    1
