Nested Sampling Global Log-Evidence           :   -0.393124076603062008E+03  +/-    0.140747318330632754E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.393124076603062008E+03 +/-    0.140747318330632754E+00
Local Log-Evidence   -0.393124076603062008E+03 +/-    0.140747318330632754E+00

Dim No.       Mean        Sigma
   1    0.452743646212835210E+04    0.000000000000000000E+00
   2   -0.428601394734164920E-01    0.000000000000000000E+00
   3    0.511377306286163069E+00    0.000000000000000000E+00
   4    0.488006346348959710E+02    0.000000000000000000E+00
   5    0.575198897555419530E+00    0.000000000000000000E+00
   6    0.649942577060210747E+00    0.000000000000000000E+00
   7    0.517639641413959595E+01    0.000000000000000000E+00
   8    0.729762518287784534E+01    0.000000000000000000E+00
   9   -0.504191527394623584E+01    0.000000000000000000E+00
  10   -0.199999567874048445E+01    0.000000000000000000E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.452743646212835210E+04
   2   -0.428601394734164920E-01
   3    0.511377306286163069E+00
   4    0.488006346348959710E+02
   5    0.575198897555419530E+00
   6    0.649942577060210747E+00
   7    0.517639641413959595E+01
   8    0.729762518287784534E+01
   9   -0.504191527394623584E+01
  10   -0.199999567874048445E+01

MAP Parameters
Dim No.        Parameter
   1    0.452743646212835210E+04
   2   -0.428601394734164920E-01
   3    0.511377306286163069E+00
   4    0.488006346348959710E+02
   5    0.575198897555419530E+00
   6    0.649942577060210747E+00
   7    0.517639641413959595E+01
   8    0.729762518287784534E+01
   9   -0.504191527394623584E+01
  10   -0.199999567874048445E+01
