Nested Sampling Global Log-Evidence           :   -0.155260698331345526E+01  +/-    0.346780009444362589E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.155260698331345526E+01 +/-    0.346780009444362589E-01
Local Log-Evidence   -0.155260698331345526E+01 +/-    0.346780009444362589E-01

Dim No.       Mean        Sigma
   1    0.128081683857521853E+03    0.457604578209386261E+02
   2    0.458011443592694789E+02    0.168822717118458456E+02
   3    0.101527698116763632E+01    0.355031216157033758E+00
   4   -0.933990525558427542E+00    0.641990840237208649E+00
   5   -0.208837505798817302E+01    0.561745166240101512E+00
   6   -0.188377557945322427E+01    0.679628830095994951E+00
   7    0.285998604056638406E+00    0.162462069737801640E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.183965835208161224E+03
   2    0.524788754940444733E+02
   3    0.584232721397692889E+00
   4   -0.118557595589636788E+01
   5   -0.226008404018801912E+01
   6   -0.254291037097667960E+01
   7    0.446416421253651996E-01

MAP Parameters
Dim No.        Parameter
   1    0.544384121894836426E+02
   2    0.746632468700408936E+02
   3    0.789298524091453513E+00
   4   -0.195700955390930176E+01
   5   -0.213291311264038086E+01
   6   -0.282981175184249878E+01
   7    0.115907307100296023E+00
