Nested Sampling Global Log-Evidence           :   -0.184286510962860284E+01  +/-    0.847879820736960610E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.184286510962860284E+01 +/-    0.847879820736960749E-01
Local Log-Evidence   -0.184286510962860284E+01 +/-    0.847879820736960610E-01

Dim No.       Mean        Sigma
   1    0.338751793025478355E+04    0.186758163063412121E+04
   2   -0.548639547241937420E+00    0.874369744583437414E+00
   3    0.108087062432727743E+01    0.326192902026154308E+00
   4    0.485912411150245731E+02    0.271438185408948343E+02
   5    0.885857126526846006E+00    0.402563503322831140E+00
   6    0.799965703486059554E+00    0.425741866876322206E+00
   7   -0.535343686167899735E+00    0.796155223097532261E+01
   8    0.152626007571083422E+01    0.357901204486946178E+00
   9   -0.825580433533577462E+01    0.398765770071741610E+01
  10   -0.781288139413528882E+01    0.409535198454599492E+01
  11    0.250176517121440734E+00    0.162894313338427327E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.386856683436825460E+04
   2   -0.516721234411181785E+00
   3    0.115975085079133189E+01
   4    0.719619875927853627E+02
   5    0.115873676614869026E+01
   6    0.641081671158437283E+00
   7   -0.706173223255166782E+01
   8    0.199602224577355547E+01
   9   -0.144156395686265562E+02
  10   -0.109998338141134333E+02
  11    0.171659008463396628E+00

MAP Parameters
Dim No.        Parameter
   1    0.583542311191558838E+04
   2   -0.238818466663360596E+00
   3    0.130761370042012182E+01
   4    0.819875496625900269E+02
   5    0.788962534039221119E+00
   6    0.147776250797434217E+01
   7   -0.106634616851806641E+01
   8    0.185269623994827271E+01
   9   -0.748508602380752563E+01
  10   -0.139773130416870117E+02
  11    0.556742535138130212E+00
