    0.583542311191558838E+04   -0.238818466663360596E+00    0.130761370042012182E+01    0.819875496625900269E+02    0.788962534039221119E+00    0.147776250797434217E+01   -0.106634616851806641E+01    0.185269623994827271E+01   -0.748508602380752563E+01   -0.139773130416870117E+02    0.556742535138130212E+00    0.465104730776669653-309
    0.432870074390759783E+04   -0.935018578299144920E-01    0.131198222418136345E+01    0.215983833283545295E+02    0.110446733312210243E+01    0.661239668621808052E+00   -0.970690689178775656E+00    0.138548988118332850E+01   -0.111122537992151962E+02   -0.132704966018478494E+02    0.311763165924788921E+00    0.465104783353475623-309
    0.550349086523056030E+04   -0.111350542306900024E+01    0.141411357649933489E+01    0.469321287274360657E+02    0.760957460224058413E+00    0.145454625552995442E+01    0.361409246921539307E+01    0.151930731534957886E+01   -0.128422227501869202E+02   -0.954207837581634521E+01    0.433300470757484457E+00    0.465104764796607116-309
    0.386856683436825460E+04   -0.516721234411181785E+00    0.115975085079133189E+01    0.719619875927853627E+02    0.115873676614869026E+01    0.641081671158437283E+00   -0.706173223255166782E+01    0.199602224577355547E+01   -0.144156395686265562E+02   -0.109998338141134333E+02    0.171659008463396628E+00    0.465104813230929560-309
    0.593966114521026611E+04    0.365421175956726074E-01    0.134106262066533133E+01    0.834093500375747681E+02    0.119388730404979326E+01    0.971862403981518463E+00   -0.774843871593475342E+01    0.108527922630310059E+01   -0.611120671033859253E+01   -0.148652413487434387E+02    0.126852367186546328E+00    0.465104730776669653-309
    0.589717663630573225E+04    0.559370278035823620E+00    0.144404085163609697E+01    0.305454589467717277E+02    0.724439130018680544E+00    0.137884850798246172E+01   -0.702241728990106928E+01    0.163104521676706238E+01   -0.102198710538870969E+02   -0.146504858921675680E+02    0.355118526434575865E+00    0.465104785342544388-309
    0.426287835836410522E+04   -0.884182274341583252E+00    0.119962421785946116E+01    0.489280591607093811E+02    0.680401653825664199E+00    0.134925257463122028E+01   -0.983703553676605225E+01    0.179655921459197998E+01   -0.113912209868431091E+02   -0.117830023169517517E+02    0.305174899291992208E+00    0.465104730776669653-309
    0.493223828549835434E+04    0.184625199174447641E+00    0.116018780413519651E+01    0.725593854773850495E+02    0.116453349365924841E+01    0.101139110255386488E+01   -0.951743385469200831E+01    0.195794071848411111E+01   -0.114027565594701628E+02   -0.136773462285631808E+02    0.162124564977944946E+00    0.465104771342384045-309
    0.345537382539947748E+04   -0.119381140041356715E+01    0.110524573077357946E+01    0.437845183068681223E+02    0.732167288504320668E+00    0.143622223816277583E+01   -0.320828507418343278E+01    0.131828990453762929E+01   -0.707890479692657149E+01   -0.146057453902255450E+02    0.298747752008198864E+00    0.465104796760282887-309
    0.671454703807830811E+04   -0.294518649578094482E+00    0.147952377946869040E+01    0.203153445124626160E+02    0.452298317434689678E+00    0.367385309015627659E+00    0.176924586296081543E+01    0.156208157539367676E+01   -0.124504154920578003E+02   -0.613140732049942017E+01    0.425620030903816227E+00    0.465104730776669653-309
    0.679613882536332403E+04    0.940343074154639247E-01    0.105496828915400709E+01    0.161590920080968452E+02    0.133132629308608164E+01    0.114718341620734710E+01    0.703516568811177834E+01    0.117546755393724967E+01   -0.145336358128112160E+02   -0.497456954521724981E+01    0.428871897760165821E+00    0.465104813230929560-309
    0.698630809783935547E+04    0.501141667366027832E+00    0.155730989025325273E+01    0.152341318130493164E+01    0.100570033113557811E+01    0.111189095636707247E+01    0.707998752593994141E+01    0.182470631599426270E+01   -0.133325868844985962E+02   -0.114659294486045837E+02    0.492888566780090354E+00    0.465104730776669653-309
    0.624378472526753649E+04   -0.975798504538022193E+00    0.152562288757353781E+01    0.445774345105543475E+02    0.155091451775188416E+01    0.126094162139056731E+01    0.795376730232553086E+01    0.162009111346618240E+01   -0.523276942826452363E+01   -0.601154097365140849E+01    0.287779452804904523E+00    0.465104756730530908-309
    0.457082766294479370E+04    0.567878067493438721E+00    0.148522549033652651E+01    0.597913473844528198E+01    0.105139018858725009E+01    0.990832589365884253E+00    0.112198770046234131E+01    0.178767359256744385E+01   -0.991246104240417480E+01   -0.143203577399253845E+02    0.527120423269271887E+00    0.465104730776669653-309
    0.331417412775048570E+04    0.589055371130209338E+00    0.112663857033330350E+01    0.474873372909323592E+02    0.152329809622960721E+01    0.111737188992076453E+01   -0.233215370276013800E+00    0.173011206445837140E+01   -0.900644159913064968E+01   -0.144952774224153593E+02    0.397421734290220929E+00    0.465104790008026044-309
    0.452088618278503418E+04    0.419448018074035645E-01    0.128416556541292137E+01    0.909442936778068542E+02    0.120675021607028099E+01    0.979167350821875809E-01    0.133224427700042725E+02    0.194121932983398438E+01   -0.113493928313255310E+02   -0.839673936367034912E+01    0.481020179414749172E+00    0.465104730776669653-309
    0.386762732267379761E+04    0.985444366931915283E+00    0.151130960937706615E+01    0.673724298477172852E+02    0.136337308125271384E+01    0.108089244787476879E+01    0.920608878135681152E+01    0.126396048069000244E+01   -0.620874702930450439E+01   -0.738236457109451294E+01    0.500036327004432679E+00    0.465104764798346228-309
    0.527862921527230355E+04    0.675695991101221693E-02    0.130795631001845547E+01    0.271072244364444330E+02    0.131520456672592179E+01    0.415650004827686159E+00    0.359144456154447411E+01    0.168794085059895682E+01   -0.806363577652130559E+01   -0.998049614274681929E+01    0.417897319954170454E+00    0.465104783353475623-309
    0.238855263152287580E+04    0.970833249035284673E+00    0.120439372092123986E+01    0.823655494559353656E+02    0.145201732225763225E+01    0.126514523762285364E+00    0.253301284675114147E+00    0.186690285862641492E+01   -0.141076732151970834E+02   -0.133587501742852819E+02    0.423382301822506413E+00    0.465104678350296791-309
    0.563803273956269732E+04   -0.897512833234567431E+00    0.101347602619141508E+01    0.614242044069032431E+02    0.153735370553121142E+01    0.433379303690070161E-01    0.144692870166796759E+02    0.157255609253114037E+01   -0.144718320725192502E+02   -0.104836682435590980E+02    0.500066626021217764E+00    0.465104790067630123-309
    0.471659765937391967E+04    0.709213382449256358E-01    0.118412824890499024E+01    0.294636364103348996E+02    0.714518503684210438E+00    0.133394124094621036E+00    0.473867462350582969E+00    0.126442222107943714E+01   -0.145250461997074360E+02   -0.144819142080105721E+02    0.527663299999545532E+00    0.465104796760282887-309
    0.138904975363898120E+04    0.170106033514287436E+00    0.143312325332921486E+01    0.751342505458596861E+02    0.125550520234827179E+01    0.713639307900504338E+00    0.932269795664966594E+00    0.131869141880959417E+01   -0.742135147415192797E+01   -0.123414670262205988E+02    0.515569949793548976E+00    0.465104790953707215-309
