Nested Sampling Global Log-Evidence           :   -0.846690991780188718E+01  +/-    0.730241862776310896E-01

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.846690991780188718E+01 +/-    0.730241862776310896E-01
Local Log-Evidence   -0.846690991780188718E+01 +/-    0.730241862776310896E-01

Dim No.       Mean        Sigma
   1    0.706640606025415394E+02    0.268499207402792734E+02
   2    0.433083363701276056E+02    0.161020957748036615E+02
   3    0.974881905531565396E+00    0.360398152748662826E+00
   4   -0.541471362994529692E+00    0.785899740094852195E+00
   5   -0.258458650045879201E+01    0.356398577476417067E+00
   6   -0.819976428742613117E+00    0.269763536630957479E+00
   7    0.280124359873526685E+00    0.158318826671065532E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.565497273943544556E+02
   2    0.489902072457130657E+02
   3    0.132111685469884033E+01
   4    0.428868811477860490E+00
   5   -0.297110077706061837E+01
   6   -0.680839424387884584E+00
   7    0.507455223241961795E+00

MAP Parameters
Dim No.        Parameter
   1    0.565497273943544556E+02
   2    0.489902072457130657E+02
   3    0.132111685469884033E+01
   4    0.428868811477860490E+00
   5   -0.297110077706061837E+01
   6   -0.680839424387884584E+00
   7    0.507455223241961795E+00
