,day,dayPath,cand,candPath,model,fitPath,json,fitBool,sampling_time,sampler,log_evidence,log_evidence_err,log_noise_evidence,log_bayes_factor
52,2459779-2459786,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/lc_ZTF22aatuvld_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aatuvld/TrPi2018_result.json,True,4343.845227,pymultinest,-23.767424351567968,0.25783085168236963,0.0,-23.767424351567968
53,2459779-2459786,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/lc_ZTF22aatuvld_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aatuvld/nugent-hyper_result.json,True,0.0,0,0.0,0.0,0.0,0.0
59,2459779-2459786,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/,ZTF22aaujrib,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/lc_ZTF22aaujrib_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/Bu2019lm_result.json,True,5056.063222,pymultinest,-8.466909917801887,0.07302418627763109,0.0,-8.466909917801887
58,2459779-2459786,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/,ZTF22aaujrib,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/lc_ZTF22aaujrib_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/,False,False,0.0,0,0.0,0.0,0.0,0.0
56,2459779-2459786,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/,ZTF22aaujrib,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/lc_ZTF22aaujrib_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/TrPi2018_result.json,True,2908.477845,pymultinest,-11.924299461870826,0.22696671861390671,0.0,-11.924299461870826
57,2459779-2459786,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/,ZTF22aaujrib,./candidate_data/pipelineStructureExample/candidates/partnership/2459779-2459786/lc_ZTF22aaujrib_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/,./candidate_data/pipelineStructureExample/candidate_fits/2459779-2459786/ZTF22aaujrib/nugent-hyper_result.json,True,23.127779,pymultinest,-6.525253715032008,0.06529946979364834,0.0,-6.525253715032008
39,2459780-2459787,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/lc_ZTF22aatuvld_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/Bu2019lm_result.json,True,5630.800258,pymultinest,-29.218240025888193,0.09487016047203584,0.0,-29.218240025888193
38,2459780-2459787,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/lc_ZTF22aatuvld_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/,False,False,0.0,0,0.0,0.0,0.0,0.0
36,2459780-2459787,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/lc_ZTF22aatuvld_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/TrPi2018_result.json,True,0.0,0,0.0,0.0,0.0,0.0
37,2459780-2459787,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459780-2459787/lc_ZTF22aatuvld_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459780-2459787/ZTF22aatuvld/nugent-hyper_result.json,True,51.215089,pymultinest,-17.231945325437042,0.0828695552494185,0.0,-17.231945325437042
63,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aatuvld_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/Bu2019lm_result.json,True,6034.151712,pymultinest,-29.218240025888193,0.09487016047203584,0.0,-29.218240025888193
62,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aatuvld_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/,False,False,0.0,0,0.0,0.0,0.0,0.0
60,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aatuvld_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/TrPi2018_result.json,True,6636.623502,pymultinest,-23.767424351567968,0.25783085168236963,0.0,-23.767424351567968
61,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aatuvld_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aatuvld/nugent-hyper_result.json,True,59.038308,pymultinest,-17.231945325437042,0.0828695552494185,0.0,-17.231945325437042
67,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aauqgqd_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/Bu2019lm_result.json,True,5555.968703,pymultinest,-13.825792169675193,0.09158276377794568,0.0,-13.825792169675193
66,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aauqgqd_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/,False,False,0.0,0,0.0,0.0,0.0,0.0
64,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aauqgqd_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/TrPi2018_result.json,True,2744.253305,pymultinest,-15.812313756934058,0.23228015909822805,0.0,-15.812313756934058
65,2459781-2459788,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459781-2459788/lc_ZTF22aauqgqd_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459781-2459788/ZTF22aauqgqd/nugent-hyper_result.json,True,33.184166,pymultinest,-10.970607868740966,0.07474795033031076,0.0,-10.970607868740966
3,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aatuvld_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/Bu2019lm_result.json,True,5239.368515,pymultinest,-29.218240025888193,0.09487016047203584,0.0,-29.218240025888193
2,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aatuvld_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/,False,False,0.0,0,0.0,0.0,0.0,0.0
0,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aatuvld_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/TrPi2018_result.json,True,4209.77553,pymultinest,-23.347424347692304,0.2559223949819126,0.0,-23.347424347692304
1,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aatuvld_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aatuvld/nugent-hyper_result.json,True,31.765106,pymultinest,-17.231945325437042,0.0828695552494185,0.0,-17.231945325437042
11,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aauqgqd_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/Bu2019lm_result.json,True,4129.199634,pymultinest,-13.825792169675193,0.09158276377794568,0.0,-13.825792169675193
10,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aauqgqd_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/,False,False,0.0,0,0.0,0.0,0.0,0.0
8,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aauqgqd_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/TrPi2018_result.json,True,2101.322987,pymultinest,-15.812313756934058,0.23228015909822805,0.0,-15.812313756934058
9,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aauqgqd_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aauqgqd/nugent-hyper_result.json,True,30.959652,pymultinest,-10.970607868740966,0.07474795033031076,0.0,-10.970607868740966
7,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aawacjw_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/Bu2019lm_result.json,True,5059.497633,pymultinest,-31.846337943107773,0.10711405842636015,0.0,-31.846337943107773
6,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aawacjw_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/,False,False,0.0,0,0.0,0.0,0.0,0.0
4,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aawacjw_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/TrPi2018_result.json,True,5936.867402,pymultinest,-33.156170938132625,0.24598125236998353,0.0,-33.156170938132625
5,2459782-2459789,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459782-2459789/lc_ZTF22aawacjw_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459782-2459789/ZTF22aawacjw/nugent-hyper_result.json,True,42.169446,pymultinest,-41.10413448758316,0.10200615822495304,0.0,-41.10413448758316
43,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aatuvld_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/Bu2019lm_result.json,True,7373.798604,pymultinest,-29.218240025888193,0.09487016047203584,0.0,-29.218240025888193
42,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aatuvld_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/,False,False,0.0,0,0.0,0.0,0.0,0.0
40,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aatuvld_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/TrPi2018_result.json,True,5621.565859,pymultinest,-23.767424351567968,0.25783085168236963,0.0,-23.767424351567968
41,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aatuvld,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aatuvld_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aatuvld/nugent-hyper_result.json,True,36.751112,pymultinest,-17.231945325437042,0.0828695552494185,0.0,-17.231945325437042
51,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aauqgqd_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/Bu2019lm_result.json,True,6682.008017,pymultinest,-13.825792169675193,0.09158276377794568,0.0,-13.825792169675193
50,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aauqgqd_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/,False,False,0.0,0,0.0,0.0,0.0,0.0
48,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aauqgqd_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/TrPi2018_result.json,True,0.0,0,0.0,0.0,0.0,0.0
49,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aauqgqd_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aauqgqd/nugent-hyper_result.json,True,33.337892,pymultinest,-10.970607868740966,0.07474795033031076,0.0,-10.970607868740966
47,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aawacjw_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/Bu2019lm_result.json,True,6817.424228,pymultinest,-41.28802374213713,0.10636648911029285,0.0,-41.28802374213713
46,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aawacjw_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/,False,False,0.0,0,0.0,0.0,0.0,0.0
44,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aawacjw_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/TrPi2018_result.json,True,6249.645901,pymultinest,-44.895975928569214,0.2496155160785096,0.0,-44.895975928569214
45,2459783-2459790,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/,ZTF22aawacjw,./candidate_data/pipelineStructureExample/candidates/partnership/2459783-2459790/lc_ZTF22aawacjw_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/,./candidate_data/pipelineStructureExample/candidate_fits/2459783-2459790/ZTF22aawacjw/nugent-hyper_result.json,True,48.160941,pymultinest,-71.53226958633093,0.10190759637319163,0.0,-71.53226958633093
35,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqgqd_forced1_stacked0.csv,Bu2019lm,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/Bu2019lm_result.json,True,5090.718348,pymultinest,-13.825792169675193,0.09158276377794568,0.0,-13.825792169675193
34,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqgqd_forced1_stacked0.csv,Piro2021,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/,False,False,0.0,0,0.0,0.0,0.0,0.0
32,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqgqd_forced1_stacked0.csv,TrPi2018,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/TrPi2018_result.json,True,2528.481672,pymultinest,-15.812313756934058,0.23228015909822805,0.0,-15.812313756934058
33,2459784-2459791,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/,ZTF22aauqgqd,./candidate_data/pipelineStructureExample/candidates/partnership/2459784-2459791/lc_ZTF22aauqgqd_forced1_stacked0.csv,nugent-hyper,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/,./candidate_data/pipelineStructureExample/candidate_fits/2459784-2459791/ZTF22aauqgqd/nugent-hyper_result.json,True,0.0,0,0.0,0.0,0.0,0.0
