luminosity_distance KNtimeshift inclination_EM supernova_mag_boost Ebv log_likelihood log_prior
467.5026641263055 -0.14547201461724435 0.767925837952023 -2.2625568589055005 0.44858356537816807 -14.024941084532664 -12.899191159806659
2959.6092104911804 -0.020340532064437866 0.6454826957892063 -2.560698390007019 0.07953726031780244 -13.757473639138246 -11.66159468065927
1942.8162152597708 -1.0018103295191358 0.0973599856039107 -0.8311781305366539 0.03422464408433787 -13.591060773922052 -13.396372303542336
1210.5406117580308 -0.14804039185018447 0.2702010370303436 0.009862995400540697 0.20122416989531008 -13.076824306699715 -12.757747425672338
312.3076611877086 -1.4288283683781797 0.3740987874542483 2.9015349053821025 0.3661943868154446 -13.025000212088912 -13.031432803034528
2034.9639654159546 -1.4901399314403534 0.6635823548254712 -3.753267526626587 0.555761958360672 -12.937524280058263 -15.026545649690132
1469.76140872643 -1.123884717938375 0.6450863160702032 -4.309540701912637 0.45211541507039804 -12.647481471876652 -13.072491468594368
2939.5114445459453 -0.5186156766197099 0.488108708736018 -2.803256235643027 0.08203245134217525 -12.553768347199153 -11.91572693022059
2005.2441610609449 -0.867167888391106 0.03304295629715396 -0.9893803345559853 0.02039203809429628 -12.48865013155416 -14.450202813082926
1179.893113990336 -1.3930768592710572 0.32843846197851234 0.08924799573515863 0.20517620335515355 -12.37211733884702 -12.579114502031834
3796.366399340718 -0.509116819080563 0.23124120598363554 -3.3084667400814496 0.0159894900035837 -12.337593687422224 -12.505352049609717
491.44819291527557 -0.9803751067598312 0.6552619043536342 2.1154279788869177 0.23477966605717637 -12.309714767804632 -12.027049142111368
4800.43309224183 -1.1304910849655172 0.16582250196691767 -4.086178013554791 0.03975318522728539 -12.290760076131097 -12.877202263614677
966.0031046134579 -0.02738142908394825 0.3804889646321713 0.2853518148847156 0.24450552276479062 -12.277222718914286 -12.551488871378783
1594.0952140408583 -0.4716193489253935 0.6097869423211661 -1.2224172953762062 0.21267705310812016 -12.26457834420867 -12.025708108180664
810.1797816134138 -0.08480878513970613 0.5359976766860806 0.3738768872048981 0.3328125546811968 -12.101773457226194 -12.546692773900636
1933.2878684515126 -0.7814693241948513 0.41907113046247707 -4.433344501236296 0.5606388031742083 -12.078284510051287 -15.78798873434074
2203.704609933365 -1.291292230581881 0.7445192373165955 -4.5074141857756835 0.1620688411678071 -11.963257423859616 -11.725842993078704
5144.072592258453 -0.02786386013031006 0.6193108204835763 -4.982377886772156 0.10778743128776551 -11.96088329135359 -11.756342643820059
1360.9115989164736 -0.4751889294923315 0.6485661397963475 -2.171399437494834 0.5194660677852398 -11.851870235134928 -13.888699592497684
2374.5158788276144 -1.2172634964329792 0.4092370140610729 -3.54769907659158 0.3782814616579318 -11.825582628659616 -13.006698233327707
3047.8138485952627 -0.23255256078369868 0.3866483759939733 -3.9825940584865833 0.20771205310360774 -11.777795425689902 -12.429875501793482
3066.8584129381243 -0.8712331763797926 0.5026903946578436 -4.443724357741518 0.2810096551871582 -11.757093863430407 -12.409230332229921
3631.140980578207 -0.7372617265367216 0.6702438879476533 -4.320653220405953 0.1664105031207876 -11.730648492163576 -11.823448155046862
716.8414316981409 -0.16251430783258924 0.4638142844759014 1.5042223537794168 0.10219776025659981 -11.712622671802018 -12.004859220746185
1923.905957781931 -1.419201041072892 0.7250435293904512 -3.7392601599524156 0.3936639999945948 -11.71191182683543 -12.578453480067225
