Nested Sampling Global Log-Evidence           :   -0.842641928455734046E-15  +/-    0.128288152863586958E-08

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.842641928455734046E-15 +/-    0.128288152863586958E-08
Local Log-Evidence   -0.842641928455734046E-15 +/-    0.128288152863586958E-08

Dim No.       Mean        Sigma
   1    0.350971587433014111E+04    0.203467936752036280E+04
   2   -0.497198785771615859E+00    0.865910450159456446E+00
   3    0.994167575532607928E+00    0.360559369874301650E+00
   4    0.634882880710065436E+02    0.194948492390267170E+02
   5    0.789797278021088678E+00    0.406793661672893214E+00
   6    0.834298777310015227E+00    0.419076581616155741E+00
   7    0.726785217819269835E+01    0.427004955692590826E+01
   8    0.595038819592446178E+01    0.228506111242204302E+01
   9   -0.749179674836341380E+01    0.428610514858432445E+01
  10   -0.746016673394478946E+01    0.432219996105279236E+01
  11    0.296826570636173792E+00    0.169067177367249050E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.172903949022293091E+04
   2    0.878816366195678711E+00
   3    0.881919416734536665E+00
   4    0.593428525328636169E+02
   5    0.115844686132167052E+01
   6    0.124640292659912255E+01
   7    0.109777343273162842E+02
   8    0.848313188552856445E+01
   9   -0.215618044137954712E+01
  10   -0.113020697236061096E+02
  11    0.390963716125488303E+00

MAP Parameters
Dim No.        Parameter
   1    0.172903949022293091E+04
   2    0.878816366195678711E+00
   3    0.881919416734536665E+00
   4    0.593428525328636169E+02
   5    0.115844686132167052E+01
   6    0.124640292659912255E+01
   7    0.109777343273162842E+02
   8    0.848313188552856445E+01
   9   -0.215618044137954712E+01
  10   -0.113020697236061096E+02
  11    0.390963716125488303E+00
