2022-11-30T08:54:44.001 i 19.6 inf
2022-12-19T09:54:23.000 i 20.1 inf
2022-12-22T09:51:32.999 i 20.66 0.21
2022-12-21T10:28:13.002 r 20.2 inf
2022-12-22T06:42:00.003 r 20.64 0.21
2022-12-22T10:23:40.004 r 20.7 inf
2022-12-23T05:52:02.001 r 20.5 inf
2022-12-23T07:15:26.004 r 20.6 inf
2022-12-23T09:17:23.997 r 21.65 0.10
2022-12-21T05:21:23.003 g 20.4 inf
2022-12-21T09:48:37.002 g 20.4 inf
2022-12-22T05:38:09.001 g 19.8 inf
2022-12-22T07:55:57.999 g 20.5 inf
2022-12-23T07:51:54.999 g 20.7 inf
2022-12-23T10:52:15.001 g 20.5 inf
