

    0.749514543547558125E-04    0.122861344396463181E+02    0.237674124240875272E-02
    0.761434951428946276E-04    0.122506701389073296E+02    0.391080944538116457E-02
    0.760081888134705227E-04    0.122503210329776007E+02    0.392592358589172359E-02
    0.765494592598599342E-04    0.122322228306387366E+02    0.470981183052063008E-02
    0.773208887554424352E-04    0.122082623994666140E+02    0.574866163730621341E-02
    0.774271859541252424E-04    0.122016085297472259E+02    0.603736560344696107E-02
    0.773194069410225964E-04    0.122004882287885614E+02    0.608598332405090384E-02
    0.785518590498563427E-04    0.121649538840113873E+02    0.762943389415741014E-02
    0.801264759001331828E-04    0.121213530269495990E+02    0.952688970565795934E-02
    0.802600420358808329E-04    0.121141156698629953E+02    0.984223959445953457E-02
    0.829651067711791539E-04    0.120439129589202061E+02    0.129069301128387458E-01
    0.828559221491383997E-04    0.120426405036452451E+02    0.129625760793685915E-01
    0.835320859109131211E-04    0.120224790561267714E+02    0.138447232961654669E-01
    0.848201878665783910E-04    0.119879672891741933E+02    0.153567855834960947E-01
    0.848594870806798754E-04    0.119831346061216379E+02    0.155687247276306163E-01
    0.878506228523658690E-04    0.119099461379110867E+02    0.187846248865127553E-01
    0.877024848713642182E-04    0.119094152315454416E+02    0.188079955101013198E-01
    0.902706274866002924E-04    0.118477851860217243E+02    0.215251631498336801E-01
    0.901491852786821335E-04    0.118465713726094410E+02    0.215787620544433609E-01
    0.905508050990265007E-04    0.118337747960339765E+02    0.221440240859985364E-01
    0.906654888097648681E-04    0.118273371240834670E+02    0.224285315752029424E-01
    0.906841984406707977E-04    0.118230181988534930E+02    0.226194542169570918E-01
    0.910956645355771546E-04    0.118100577711045638E+02    0.231926315546035766E-01
    0.909850755430422642E-04    0.118085809709428098E+02    0.232579669475555424E-01
    0.920260043044788547E-04    0.117819233118469349E+02    0.244381663799285893E-01
    0.925356377193056067E-04    0.117669717611107796E+02    0.251008003234863275E-01
    0.940239316029145529E-04    0.117311545142580673E+02    0.266902074337005621E-01
    0.961425728251623195E-04    0.116826825003468482E+02    0.288457636356353776E-01
    0.981480099339181319E-04    0.116374874075239418E+02    0.308603796243667600E-01
    0.991319755736344327E-04    0.116136303491010899E+02    0.319257047653198275E-01
    0.100994128576072860E-03    0.115725034325502811E+02    0.337652628421783452E-01
    0.101758437611170456E-03    0.115535184554126253E+02    0.346157488346099870E-01
    0.102425641884870122E-03    0.115365415164524361E+02    0.353769829273223868E-01
    0.104283941129232967E-03    0.114966746828885036E+02    0.371672068119049057E-01
    0.104236147563878783E-03    0.114936852475031834E+02    0.373015964269638109E-01
    0.104165191413861300E-03    0.114911409110706710E+02    0.374159930706024213E-01
    0.105547588824034423E-03    0.114608668368100730E+02    0.387783127784728995E-01
    0.107345544049419485E-03    0.114231784173505435E+02    0.404772718191146880E-01
    0.109265113916211213E-03    0.113838238632534186E+02    0.422549062728881861E-01
    0.109070100024550855E-03    0.113834903570174486E+02    0.422699862957000780E-01
    0.109333739663219215E-03    0.113747556247508719E+02    0.426650351285934454E-01
    0.110650071067523644E-03    0.113469140294929094E+02    0.439254452705383283E-01
    0.110484120096873115E-03    0.113460095948328608E+02    0.439664206266403221E-01
    0.111137465662968014E-03    0.113303112180583216E+02    0.446779452323913598E-01
    0.111365581769634652E-03    0.113223040590734918E+02    0.450410940170288127E-01
    0.111607905104716020E-03    0.113140506836124519E+02    0.454155698776245106E-01
    0.111615895242415974E-03    0.113100012564478014E+02    0.455993619203567541E-01
    0.114095284249743736E-03    0.112621540949569354E+02    0.477739899158477824E-01
    0.114349032518240581E-03    0.112538047775794183E+02    0.481540269613266042E-01
    0.114154908775261347E-03    0.112532966972316650E+02    0.481771587610244773E-01
    0.115483961168846058E-03    0.112262398850722835E+02    0.494098994493484545E-01
    0.115351591654491568E-03    0.112246273810268367E+02    0.494834230899810837E-01
    0.115507692398860879E-03    0.112180164398328053E+02    0.497849211931228677E-01
    0.118131752997634160E-03    0.111691833422052778E+02    0.520152975082397509E-01
    0.119730047612383891E-03    0.111383989862463277E+02    0.534243243455886849E-01
    0.119785007404243403E-03    0.111335748850854674E+02    0.536453387975692753E-01
    0.119758227009662168E-03    0.111301158260864010E+02    0.538038496255874646E-01
    0.124381309970693251E-03    0.110504555917837557E+02    0.574624610424041768E-01
    0.124545655539670609E-03    0.110439084773436029E+02    0.577638567924499552E-01
    0.126393191690735504E-03    0.110105517129211687E+02    0.593010979413986228E-01
    0.126321204753822769E-03    0.110077848825960434E+02    0.594287322521209749E-01
    0.126590799683884506E-03    0.109996147775406623E+02    0.598057328224182172E-01
    0.128076296902716793E-03    0.109723758852465458E+02    0.610638570785522472E-01
    0.129050395536108525E-03    0.109533159647463059E+02    0.619453219413757319E-01
    0.130371109366717887E-03    0.109290455550136620E+02    0.630690907001495438E-01
    0.131324279369593423E-03    0.109105700881464447E+02    0.639255472898483251E-01
    0.131777572697208310E-03    0.108997723051137161E+02    0.644264974594116191E-01
    0.133213101051639333E-03    0.108741967280065861E+02    0.656142369031906120E-01
    0.134266630705565023E-03    0.108545354883472740E+02    0.665284547567367573E-01
    0.137058544105513210E-03    0.108094681194602948E+02    0.686277849912643456E-01
    0.137146146128578169E-03    0.108042839624198379E+02    0.688696112394332899E-01
    0.138042154439861891E-03    0.107873537360985861E+02    0.696598453760147174E-01
    0.139036642544785623E-03    0.107690906693922557E+02    0.705131290197372473E-01
    0.140474237193807886E-03    0.107446112334495236E+02    0.716582213401794482E-01
    0.140583906206888967E-03    0.107391441815837965E+02    0.719141723155975326E-01
    0.142631137236689972E-03    0.107063232713569576E+02    0.734524028778076182E-01
    0.143001317240214453E-03    0.106972330136578950E+02    0.738789423465728845E-01
    0.145605363955396162E-03    0.106572344961589494E+02    0.757583840131759723E-01
    0.145634640236242530E-03    0.106529261546808076E+02    0.759610772609710660E-01
    0.145884158909201703E-03    0.106455961977415310E+02    0.763060413122177150E-01
    0.146196624502287171E-03    0.106374107793739334E+02    0.766914348363876425E-01
    0.146272325191064911E-03    0.106324691963507778E+02    0.769241857767105075E-01
    0.147040348950881647E-03    0.106180891334842666E+02    0.776018656253814748E-01
    0.156352451046023512E-03    0.104913714261480191E+02    0.835977441072464078E-01
    0.158664427438861714E-03    0.104581077916660714E+02    0.851789288520812954E-01
    0.158485068721662270E-03    0.104564636765708290E+02    0.852571607351303162E-01
    0.160946419745971461E-03    0.104217351710599715E+02    0.869113914728164710E-01
    0.160800898142639178E-03    0.104196380626460510E+02    0.870113904476165767E-01
    0.165682186120762876E-03    0.103559228733563078E+02    0.900554397583007843E-01
    0.167211725204719066E-03    0.103336377970042825E+02    0.911228119611740134E-01
    0.169350771866347608E-03    0.103043089228916607E+02    0.925296893835067802E-01
    0.170097861193509810E-03    0.102915990960239778E+02    0.931401232481002816E-01
    0.170105007636097685E-03    0.102876088203646958E+02    0.933318647146225006E-01
    0.171148798685896345E-03    0.102714677552730009E+02    0.941079400062561078E-01
    0.172942336305704786E-03    0.102467117514657140E+02    0.952996712207794250E-01
    0.176048786083027087E-03    0.102071996464716808E+02    0.972053835153579709E-01
    0.177149055606620824E-03    0.101908326965143718E+02    0.979960952997207674E-01
    0.177809222223014043E-03    0.101794870665217765E+02    0.985446737766265957E-01
    0.180461840195655839E-03    0.101459645095050544E+02    0.100167720937728882E+00
    0.181202132054403373E-03    0.101338706273442600E+02    0.100754067707061773E+00
    0.183568945741798272E-03    0.101040100509517217E+02    0.102203626370429998E+00
    0.184825983892299590E-03    0.100864549374301777E+02    0.103057046484947207E+00
    0.184948143298818224E-03    0.100812272384484416E+02    0.103311359810829173E+00
    0.185698816102966791E-03    0.100692197609974237E+02    0.103895795989036560E+00
    0.185396548887907915E-03    0.100685716199411139E+02    0.103927354860305785E+00
    0.187964648832922765E-03    0.100371516329813470E+02    0.105458727765083318E+00
    0.187599200614686773E-03    0.100371376461383548E+02    0.105459410119056698E+00
    0.187638273362924861E-03    0.100328148839177782E+02    0.105670325732231146E+00
    0.188013270188208155E-03    0.100249156041402117E+02    0.106055889844894419E+00
    0.191959134984292796E-03    0.997946942553107874E+01    0.108277736735343938E+00
    0.194385971725720061E-03    0.995043674199730965E+01    0.109700376534461977E+00
    0.194127233180293183E-03    0.994919437657481431E+01    0.109761310744285592E+00
    0.197279728186984093E-03    0.991307037380920875E+01    0.111535124015808104E+00
    0.197836588211011346E-03    0.990352669129009833E+01    0.112004412961006175E+00
    0.197975860805662456E-03    0.989821298075423250E+01    0.112265822768211371E+00
    0.200014403528263199E-03    0.987381818384053922E+01    0.113467038702964790E+00
    0.200012694959925553E-03    0.986992901836646652E+01    0.113658711934089662E+00
    0.200185218465069977E-03    0.986429838640399836E+01    0.113936293530464181E+00
    0.200021034965402198E-03    0.986203312534380672E+01    0.114047994875907902E+00
    0.202869703758433987E-03    0.982984410791502583E+01    0.115636958456039426E+00
    0.206143008601905424E-03    0.979392540813921997E+01    0.117413808202743539E+00
    0.205965325201061403E-03    0.979174378632337650E+01    0.117521858954429625E+00
    0.208238253482304422E-03    0.976588744981532209E+01    0.118803592658042911E+00
    0.210263857155855845E-03    0.974262053768140390E+01    0.119958749699592596E+00
    0.211886869378035813E-03    0.972333570257511504E+01    0.120917491149902342E+00
    0.211652621304175587E-03    0.972164174307358486E+01    0.121001761865615842E+00
    0.212174724689874738E-03    0.971280798044621996E+01    0.121441368412971498E+00
    0.212344669723670806E-03    0.970730043688831756E+01    0.121715572357177740E+00
    0.213301664016883277E-03    0.969440084354303799E+01    0.122358179211616513E+00
    0.212911117358540564E-03    0.969415986858601464E+01    0.122370188641548167E+00
    0.214422313595847127E-03    0.967610820025539375E+01    0.123270350003242490E+00
