luminosity_distance log10_Menv log10_Renv log10_Ee Ebv KNtimeshift log_likelihood log_prior
145.34568505317586 -2.1814340883491785 12.650754685160122 49.55341264504095 0.28870862209935766 0.0 -7.4187385417511615 -11.186955702362566
376.1508684808056 -1.1864665642333523 11.865883758405655 51.733448623445646 0.18245968368058677 0.0 -7.415027524454596 -10.868848959772743
69.24246363940023 -1.9484671616657034 12.512559755295834 49.6913730589746 0.4217002903760144 0.0 -7.379605997790678 -11.81955347332449
36.344826221466064 -1.0973629355430603 11.297164857387543 49.5012269616127 0.1413115502357483 0.0 -7.276645857482187 -10.76852936318726
219.99841092527697 -1.6248251691260975 11.625347703302621 51.1049841000472 0.3986194714300351 0.0 -7.26932149479051 -11.677049479096386
60.80117654453269 -1.200736302101678 10.866835563747152 50.62539029575381 0.5001984912045874 0.0 -7.263754924589318 -12.555381708983123
51.57320625747362 -0.6604320988417332 11.018876246812528 50.327498599262604 0.2011752927632311 0.0 -7.256821145729585 -10.918035092966067
13.07332035718136 -2.947947990234129 13.73117102936924 47.71841903189299 0.4801588314774722 0.0 -7.2152459955716415 -12.310436107942257
504.6450356696357 -1.4056034055867075 12.009186212065766 51.3953054848731 0.029829674180335126 0.0 -7.209785322145576 -10.538524942246633
42.826517224027064 -1.356513094595111 11.193753321771421 50.53515253702369 0.5555697415290249 0.0 -7.2009482003382885 -14.011664286269632
116.9158767001604 -1.1895758733289719 11.472025494596593 51.57675513524045 0.5503607109381743 0.0 -7.174707063679035 -13.742015925065461
409.6595579266518 -2.169581507217715 14.779360044641063 49.84230118352105 0.16445185874141416 0.0 -7.136577144681287 -10.823702590539646
585.5155206459394 -1.9852832472111048 14.78623064610855 50.537345512255 0.32688297492928065 0.0 -7.119238503415083 -11.331476358719968
577.2853543188033 -2.0372578136581794 14.884635767737848 50.66008120641244 0.4938026639021792 0.0 -7.085377008838083 -12.470504845131359
60.459399904075966 -2.447444097343219 12.218688001901516 49.11000020594589 0.1904149319429054 0.0 -7.074443455148003 -10.889461133120133
296.1075484927997 -2.1246117708415357 13.84671613826716 49.77518697386038 0.09228143415919121 0.0 -6.982062363190254 -10.66080956653914
238.60932317916271 -2.3149331626978453 14.586108735451642 49.29924525472885 0.17684199108967452 0.0 -6.98116091898644 -10.854545203314938
279.9490567757094 -2.1228249623869577 13.372589503084775 49.909703350468874 0.1975042236245749 0.0 -6.973555803113801 -10.908194594431674
828.1554851028749 -1.8965303208558182 13.386493131734392 51.19182223540465 0.05231877234551676 0.0 -6.9533702407163975 -10.580857645702666
613.0018317551742 -1.7650236545926679 14.071159597319825 51.213510174600124 0.06524273398150256 0.0 -6.840440184377654 -10.606021507228947
235.55004596710205 -2.3619502782821655 13.766447901725769 49.46554523706436 0.20693882009983064 0.0 -6.832183183311928 -10.933682589501343
55.51848832191196 -1.4142591582237873 10.669617221180124 50.0632666090535 0.17143758508307777 0.0 -6.819167886162215 -10.840974957579883
782.0601706834043 -1.826248305181513 14.691867650684177 51.036507430753595 0.2522452453479911 0.0 -6.775974381141701 -11.066038164926445
867.8664651492059 -1.6085231303743317 14.726012835318052 51.78814641598151 0.3894533391034029 0.0 -6.700553100974368 -11.625648012261708
854.0539264880213 -1.5645783824144255 12.234114751293465 51.77210980957793 0.046780360165414175 0.0 -6.677801275036114 -10.570264819130497
94.79285801994622 -1.9232078190857695 12.988586244698524 50.78716221069166 0.42522671154930464 0.0 -6.670044724096845 -11.843231926608327
814.117176711026 -1.5411761006262026 12.629301443936514 51.760323917778365 0.204020992854367 0.0 -6.658125103903533 -10.925730333210366
179.75284506967293 -1.7450416203995145 12.21737891605828 50.36522123319327 0.17112916510027418 0.0 -6.643093874312589 -10.840206054027034
570.0633392413622 -1.3624746251408233 11.93726094534643 51.895638343587706 0.23596106140118706 0.0 -6.596030379507632 -11.016425979818502
107.44594112521777 -2.202533514027008 12.721237746501412 49.25582875970257 0.22170790130867804 0.0 -6.532534507521908 -10.974934025322057
289.7440671830218 -1.8536193225716744 11.896170457453914 50.765427894769545 5.7975586962490276e-05 0.0 -6.4720122236755175 -10.485105894646857
92.71276076162744 -0.5907166667137069 10.528377446847353 51.2198502721521 0.09915756895142916 0.0 -6.44898496332468 -10.675234855703634
125.2034779859968 -2.196125350115774 12.06907870716353 49.74639247835678 0.09084925345943135 0.0 -6.43254500449582 -10.657831033814556
543.8030343752978 -1.7232899648446267 13.066339101063969 51.12037640610445 0.2211813031129918 0.0 -6.4147313861511455 -10.973433554613235
399.6263987956012 -2.2321630981646363 14.863175987675858 49.760282477618375 0.11469698350398144 0.0 -6.413561600858863 -10.708622113916261
256.1517021273267 -1.5412250581406353 12.738174501053578 51.30629559423841 0.46355295113815653 0.0 -6.411182068298967 -12.144898976765964
703.2004851616408 -1.948827812475078 14.874361450830202 50.75534590867592 0.2729676432444474 0.0 -6.398067262839259 -11.13295411396494
232.13674873039375 -1.7379558207512225 12.726806427856577 50.69934434080269 0.3489381902111726 0.0 -6.357724586824666 -11.425602126081914
289.58945451106143 -1.6841721578266933 13.393381697932334 51.229764057250236 0.3671534018989468 0.0 -6.328615649454474 -11.510630478328071
780.3010530382493 -1.5474148914985468 12.917554491020246 51.61457586760118 0.15577961721096392 0.0 -6.310301308095657 -10.802667197955007
641.7499402117033 -1.902104172371307 13.77463840871387 50.84484201182431 0.192761617607948 0.0 -6.307287353476857 -10.895623477753395
918.831454106658 -1.615973456096928 14.146540986115543 51.90354828397038 0.5458042244762822 0.0 -6.300542553053332 -13.55409026382954
589.6499904255658 -1.5473674409106613 12.865170065168396 51.460114612050965 0.09120641217375063 0.0 -6.299225549635972 -10.658572993477064
79.56775901168852 -0.9074543929442482 10.662005603751515 51.03128786564932 0.2642988448819464 0.0 -6.289828952222074 -11.10441449734532
595.3746408142907 -1.6851912919388479 13.029777512689467 51.17653777199383 0.13632139493919004 0.0 -6.274244440194928 -10.75702013817091
636.6189025255516 -1.6787173886484408 13.327675296969467 51.5122895799033 0.3942676553859825 0.0 -6.223996113827916 -11.652315869013284
669.4922060061929 -2.118802482474825 14.598876316447598 50.33451172815023 0.11513747364575491 0.0 -6.212014873870327 -10.709584970231992
780.1457679118099 -1.834827925232866 14.275189124551378 51.08021497821718 0.005116826948479628 0.0 -6.208736172663727 -10.49398404967825
403.45421014396305 -1.950082798004206 14.28362551018739 50.62211697774048 0.44309466182757146 0.0 -6.194238441945081 -11.972666082011749
594.7328883736238 -1.850674578821101 13.58704993991693 51.10894237603889 0.31391351652684113 0.0 -6.181419005585523 -11.279999247830537
327.41825843246954 -2.535829442705416 14.981642155136619 49.445943984474816 0.006380426696526004 0.0 -6.166288224545904 -10.496213992693441
885.5975568998654 -1.979164846363262 14.217586728840097 51.18790262610359 0.0006099736442755277 0.0 -6.162010754966769 -10.486070814910688
91.73887851543978 -1.7348972777560645 11.062432236375418 50.14454364014982 0.1608547204837811 0.0 -6.158705392276972 -10.814923602766905
412.8891618846499 -1.9531230168410136 14.131299783921982 51.11556168588251 0.39690903995092897 0.0 -6.15615384372218 -11.667255120219597
35.140290989083454 -1.4534177827621826 10.855860147443812 50.03544964243303 0.45979296479024007 0.0 -6.098445120116896 -12.110938458692738
471.36342497722325 -2.0608280955139566 14.71209155724626 50.838890104678235 0.4711489916802532 0.0 -6.082573882241985 -12.217239987456335
508.46324629784954 -1.6940280761081223 13.207823892391751 51.17584375126252 0.24905706686337517 0.0 -6.063033390024482 -11.056129179605096
387.90252169707765 -1.8357430174756684 14.112941276041727 50.99403259449075 0.2518150055491551 0.0 -6.05749011875861 -11.064695217609378
361.78712136889686 -1.686259814326907 13.002618761077592 51.05109668472495 0.296827590968763 0.0 -6.054764058199678 -11.215992230347535
544.2732894415676 -2.157396096108115 14.537245322027918 50.45163739563218 0.2523279006859239 0.0 -6.02914963227672 -11.066296371335252
836.7139297392769 -1.7494468027247683 14.946879690550912 51.43286195448051 0.40081554972353306 0.0 -6.000180928724348 -11.689767085263476
831.9964111062985 -1.795296586065085 14.546706908851291 51.23287359089097 0.24594216315247328 0.0 -5.9803535628181255 -11.04654184849035
689.5184420413319 -1.9310194042167836 14.939925717800799 50.84018389278743 0.24930128406383678 0.0 -5.974737936976264 -11.056884753483823
433.6888473775209 -1.3056880037450558 12.23540368769659 51.99634209154161 0.414509858297103 0.0 -5.956532204095244 -11.772943166594946
555.0957464989441 -1.6050074364268445 13.760407639677487 51.642756596686944 0.5665396313916451 0.0 -5.940359446459215 -15.066630148046663
136.77374644235752 -1.3647989377386582 10.9417696190505 51.31974155748868 0.419374522388128 0.0 -5.931107628938711 -11.80423822423845
93.07442231720935 -1.2958209299764718 11.161274498682822 51.33666479523196 0.4317112951419608 0.0 -5.915302459524686 -11.888292969403532
327.69590568388105 -2.1282469125319237 14.20491036985907 49.99793113619422 0.13054412878485966 0.0 -5.915118005779099 -10.743858906429606
306.485484055021 -1.4506632381592013 12.023052843691143 51.38667493348206 0.21905115234730202 0.0 -5.89736928412044 -10.967386846181858
63.092600658334106 -2.929858604655649 14.533633615307807 47.86688837273823 0.4357708207750091 0.0 -5.884947367482665 -11.9175721170571
744.5905156736537 -1.5896431641740927 13.18935080846475 51.574207680531636 0.02352799255716419 0.0 -5.86505669345005 -10.526977375405108
742.8514717753673 -1.8632782006601003 14.558139189684375 51.35855955553343 0.48493181974480143 0.0 -5.840483902919435 -12.363567579107912
295.2888546375062 -2.1717804790562676 14.481369585587505 49.92149197976122 0.2609445983409787 0.0 -5.8226134970549435 -11.09358649697388
295.2888546375062 -2.1717804790562676 14.481369585587505 49.92149197976122 0.2609445983409787 0.0 -5.8226134970549435 -11.09358649697388
35.764098167419434 -1.8803641200065613 11.111757755279541 49.21698701381683 0.14765109629631043 0.0 -5.816447736241626 -10.783344472597223
612.0142526056899 -1.6071398910184098 12.82056275012422 51.4934687980152 0.21803040608847027 0.0 -5.8031513911787975 -10.964502233017399
345.17751834473427 -1.5441764345764302 12.506147246885988 51.359878743994315 0.3258137856919213 0.0 -5.802487727094022 -11.327130965988488
840.9881178759806 -1.6561202945145812 13.079817169701395 51.81100254245668 0.19915308746995447 0.0 -5.793468914999987 -10.912602487577061
840.9881178759806 -1.6561202945145812 13.079817169701395 51.81100254245668 0.19915308746995447 0.0 -5.793468914999987 -10.912602487577061
998.2111090769923 -1.8789211702223056 14.72760408560289 51.37409528069091 0.3663804790873154 0.0 -5.782490545016348 -11.50687172609491
687.5698762814503 -1.6396804829128628 14.805700864277254 51.73676428102519 0.5663033757660723 0.0 -5.780356806507684 -15.02710743838648
980.3725468348124 -1.6101585184776592 13.82581419042169 51.742647840189036 0.11260239872750848 0.0 -5.777235420465058 -10.704056256684705
864.2929466452746 -1.674962694853046 14.265396264176237 51.61764397773932 0.38162017235692414 0.0 -5.776423916713735 -11.583722623823167
670.5985874641929 -1.6637304789462415 14.294376605210735 51.584280811172825 0.361288782465278 0.0 -5.767117327886213 -11.482457560176918
509.9855565254552 -1.915323300983145 13.624557523363343 50.65674068789469 0.09941685046381811 0.0 -5.749510790150341 -10.67578288890882
79.91194536894838 -1.9110235635093975 12.570058356959352 50.50605954860042 0.4549527953811561 0.0 -5.71201586914437 -12.068853741891104
156.20312063603708 -2.508908773348982 13.356746785562503 48.928263185371364 0.007829540803751606 0.0 -5.711731704384718 -10.498777459306668
217.3468064550753 -2.011169446661369 12.854979209796994 50.28356393958209 0.3216965464689934 0.0 -5.702874699440842 -11.3105718714851
217.3468064550753 -2.011169446661369 12.854979209796994 50.28356393958209 0.3216965464689934 0.0 -5.702874699440842 -11.3105718714851
906.4530882762765 -1.877676736820571 14.925119873057652 51.15311353199829 0.0980443587872964 0.0 -5.671753500650566 -10.67288531382754
676.091576011343 -2.0603471156986366 14.836949974124796 50.739856747287135 0.32709509660347297 0.0 -5.6711645238878985 -11.33234071165571
106.00976814645487 -2.4833725378648346 13.260899980547265 48.66983293283067 0.01489782628340956 0.0 -5.657138592134114 -10.511376249737062
649.8905406562444 -1.7005946882867473 13.36387230712484 51.2905720871196 0.16774996014142332 0.0 -5.651374636427844 -10.831820057663876
108.42395608229258 -1.4743354985765622 11.011119577360702 50.93770112989642 0.3810731670711229 0.0 -5.647004748182206 -11.580859519271943
108.42395608229258 -1.4743354985765622 11.011119577360702 50.93770112989642 0.3810731670711229 0.0 -5.647004748182206 -11.580859519271943
259.3512657440102 -1.6188303900022003 11.916956521948537 50.92340878449819 0.11943884465357855 0.0 -5.622895994601232 -10.719036280087783
259.3512657440102 -1.6188303900022003 11.916956521948537 50.92340878449819 0.11943884465357855 0.0 -5.622895994601232 -10.719036280087783
754.0708663507005 -1.9669332805489361 14.79963032078804 50.83279353681666 0.021822376658046143 0.0 -5.610008517557999 -10.523874700722008
788.0347510757132 -1.6794651278807091 13.06330253453179 51.786710213746254 0.11892929004492386 0.0 -5.595688631099333 -10.717911971285684
83.42015019760233 -2.776922438541143 13.83371867760011 48.455113740910924 0.05209322998724139 0.0 -5.574016066205513 -10.580424072146812
83.42015019760233 -2.776922438541143 13.83371867760011 48.455113740910924 0.05209322998724139 0.0 -5.574016066205513 -10.580424072146812
952.7068106148874 -2.042877878401239 14.992980020873523 50.84898778763098 0.21207264534209055 0.0 -5.57158163138237 -10.947829715342202
905.548085550104 -1.735815400205491 14.028934002874568 51.39690222970863 0.1424009701129216 0.0 -5.560977771720477 -10.771059699498444
649.1457821323144 -1.9705992088659467 13.955728675351917 50.900442240503715 0.19864604790280305 0.0 -5.541645790340395 -10.911244953284854
108.26706300772632 -2.77390744148395 13.84118267278469 48.18584642067789 0.00241146394270307 0.0 -5.534198040196398 -10.489226403660783
477.9367766733905 -2.071574383915518 14.609356499762201 50.44213010571049 0.0067211634997515245 0.0 -5.525525080395986 -10.49681616162921
149.79403142594566 -1.1055872808809761 11.139790841802084 51.99929799981303 0.46181685726973365 0.0 -5.512985804057674 -12.129074991178996
463.009221346235 -2.166858972945658 14.092473111427903 50.33873268299191 0.13788134720443349 0.0 -5.500185524622754 -10.760603778989065
76.16519872716873 -1.7395938688356019 11.511664498663428 50.3970664394223 0.19571800294625444 0.0 -5.496073446542318 -10.903441329754209
52.754190643169856 -2.4670455851313293 12.851569275962342 48.683263128019476 0.09042828841737721 0.0 -5.494576688532264 -10.65695722944126
407.89404946884537 -2.0942512459250437 14.195662130087019 50.205062992798844 0.020069540019862643 0.0 -5.494040188086196 -10.520696125570586
413.373195044684 -1.54663400848998 12.537214508297193 51.99288022325395 0.33476705642878546 0.0 -5.4878177151804275 -11.36411542283567
64.72703713775674 -2.608259992181744 13.74035388495304 48.402373521570425 0.3694772489485612 0.0 -5.486765708882785 -11.522017282180038
328.63598385634 -1.6749369654488602 12.361217748747883 51.32243424178785 0.3596373308582726 0.0 -5.452273735489422 -11.474665336994132
384.0947895598059 -1.66684244151047 13.661860022707435 51.415582325607666 0.42121038607720673 0.0 -5.444098517541234 -11.816307881707663
235.8885058417003 -1.8045101460138446 12.417161595215314 51.09524085972067 0.30831278490514213 0.0 -5.4037810439608736 -11.258563243309752
656.5762669145813 -1.6111339244475884 14.066228547113996 51.75649103258726 0.5321752850412808 0.0 -5.403480806786339 -13.140361045425905
400.38427548961005 -1.860633162823206 14.8110752202541 51.052291875015214 0.508851058638875 0.0 -5.379601497391761 -12.683032312971761
384.0394251745848 -1.799196291873657 14.125851181592298 51.16756579996145 0.35094102035745917 0.0 -5.3763472727543045 -11.434605273259587
224.94139712862722 -1.3169136659915948 11.090247904628182 51.75307483361318 0.3333923518702338 0.0 -5.371985984774944 -11.358347100144487
224.94139712862722 -1.3169136659915948 11.090247904628182 51.75307483361318 0.3333923518702338 0.0 -5.371985984774944 -11.358347100144487
19.20318603515625 -3.1377989053726196 14.022397994995117 47.387976467609406 0.3633162001848221 0.0 -5.366096505328134 -11.492107524450049
19.20318603515625 -3.1377989053726196 14.022397994995117 47.387976467609406 0.3633162001848221 0.0 -5.366096505328134 -11.492107524450049
967.2693658196938 -1.8144847187812285 13.59705547002795 51.20326563382359 0.006298109421205487 0.0 -5.36512490219865 -10.496068571414732
570.4125219634519 -1.8579494916049755 14.705333679684353 51.13793236430601 0.5161440311976724 0.0 -5.362891194405127 -12.80493050461052
338.11846824494245 -1.8468934233382983 13.315831266755694 50.74618168547199 0.2269887840851332 0.0 -5.346938943655443 -10.990107014672398
338.11846824494245 -1.8468934233382983 13.315831266755694 50.74618168547199 0.2269887840851332 0.0 -5.346938943655443 -10.990107014672398
92.40588330198173 -1.1533161978674271 10.781207353108064 51.43111172552736 0.35546881207206654 0.0 -5.334048673048632 -11.455262455178215
871.8740796565482 -2.0843836108412823 14.42428448485338 50.731556923485556 0.04232518451399134 0.0 -5.316042202314603 -10.56182449422874
116.73734903353566 -1.802333592330748 11.60841800870654 50.15807331020713 0.0884511051851284 0.0 -5.311964671578568 -10.65286334019072
206.28744048279955 -1.7071700235275564 12.341801909080992 50.85073194117495 0.3526665907946591 0.0 -5.289667329238655 -11.442427616888557
321.54035480814036 -1.4424816501602278 11.931022052262406 51.507508284241624 0.15949203168933745 0.0 -5.23070471227028 -10.811617920997957
162.97151688102952 -1.1357396027857658 11.068615096397442 51.88954805774784 0.3419731543645739 0.0 -5.226579271348071 -11.394909212557977
15.139420254268448 -3.219408275902709 14.159428996625726 47.077875221270986 0.2874761341182876 0.0 -5.224206137427237 -11.182620644782958
15.139420254268448 -3.219408275902709 14.159428996625726 47.077875221270986 0.2874761341182876 0.0 -5.224206137427237 -11.182620644782958
222.8678342153178 -1.9437676989946122 14.113794039633309 50.69662074958291 0.460718581345987 0.0 -5.206316170147388 -12.119192310326024
222.8678342153178 -1.9437676989946122 14.113794039633309 50.69662074958291 0.460718581345987 0.0 -5.206316170147388 -12.119192310326024
181.88825071707265 -1.395666222087332 11.224659466462766 51.25765524868351 0.19494936299451826 0.0 -5.183298390320003 -10.901402854867465
254.2654100700391 -1.8626751197375802 12.9153780558329 51.02930637934329 0.39715227666444697 0.0 -5.180588338949017 -11.66864211722925
254.2654100700391 -1.8626751197375802 12.9153780558329 51.02930637934329 0.39715227666444697 0.0 -5.180588338949017 -11.66864211722925
609.0257207431409 -2.082988695691217 14.634105175143961 50.57827363126209 0.22495856094799513 0.0 -5.179553528997897 -10.984246522016964
382.2893298892113 -1.7839041140058254 13.563372127545827 51.146108179982214 0.49991660133054583 0.0 -5.161312731604645 -12.551485100336723
382.2893298892113 -1.7839041140058254 13.563372127545827 51.146108179982214 0.49991660133054583 0.0 -5.161312731604645 -12.551485100336723
237.00618947350432 -1.4070047453418786 11.707661644019394 51.51207560941844 0.198044326481758 0.0 -5.158679575922346 -10.909636307893322
851.6483894054516 -2.004590525250063 14.684072704583155 51.1490567536466 0.07834682303248622 0.0 -5.146544005483293 -10.632199495029177
268.64248912785564 -1.3099454615460484 11.14441931954834 51.610984124543 0.11643573396289757 0.0 -5.141141615687051 -10.712428209616897
66.67156112237863 -2.147650025866301 12.472201818431055 49.62537641685478 0.2531959643010727 0.0 -5.140040388769374 -11.06901214344415
846.8222552011797 -1.6573447518870035 13.588531663250668 51.590049305101736 0.0718823871708849 0.0 -5.131423864079031 -10.619199863503077
114.13042223358855 -1.6000720965401416 11.438863594392892 51.00227253584338 0.5542712829614594 0.0 -5.125833495005463 -13.937345394403378
233.72045422870417 -1.9126209573736217 13.501257295180272 50.58293420284656 0.4208585940379372 0.0 -5.121497852411274 -11.813983757818706
755.1024171221651 -1.8846348494829495 13.80807650415668 51.3258265828149 0.04070238823284205 0.0 -5.111104287371999 -10.558767723299127
326.55299042929283 -1.9615775177874588 14.676948018666078 51.00560688242768 0.3033028737317636 0.0 -5.108595895523259 -11.239770273478909
326.55299042929283 -1.9615775177874588 14.676948018666078 51.00560688242768 0.3033028737317636 0.0 -5.108595895523259 -11.239770273478909
707.310119881214 -1.5058768032521384 12.942708532328734 51.88099786917208 0.2608082343278058 0.0 -5.105746524180943 -11.093148764415254
972.4617344366555 -1.7412181630834347 13.870424982272993 51.69647191164825 0.25319444645861117 0.0 -5.093583887628653 -11.069007388370018
397.27015659115284 -2.121561090763314 14.471108715438762 50.39025546591872 0.35139887997588803 0.0 -5.078604348421536 -11.436674882619627
249.81752427977128 -2.2468397872891757 14.807042038416691 49.838504438027904 0.283454151129468 0.0 -5.076841795531625 -11.16860335570165
320.41413068027117 -1.9993341743900714 13.456280800489516 50.66007398941949 0.32541742378260463 0.0 -5.069826980730404 -11.325524859597124
320.41413068027117 -1.9993341743900714 13.456280800489516 50.66007398941949 0.32541742378260463 0.0 -5.069826980730404 -11.325524859597124
258.3127119606576 -1.668232836119751 13.334666847828437 51.41795350602006 0.48315505825876426 0.0 -5.067438166781676 -12.343457908221522
357.02184133299426 -1.6359653049366782 13.01721526963101 51.357725542690815 0.33503548350511997 0.0 -5.060650928063059 -11.365245648268335
357.02184133299426 -1.6359653049366782 13.01721526963101 51.357725542690815 0.33503548350511997 0.0 -5.060650928063059 -11.365245648268335
848.2839397605765 -1.7764211555900609 13.515729389852389 51.38183750379552 0.12469360813435007 0.0 -5.054190206782565 -10.730705009844119
30.853904252115434 -2.93229577966512 14.158355452473732 47.545938415273206 0.350637602001477 0.0 -5.0507980828763035 -11.43323612267847
600.9249980949182 -1.9050145986320888 14.576966775732792 50.97094343155926 0.24790491770944445 0.0 -5.007544133176396 -11.052572270806277
782.2964808152611 -1.716262134700032 13.81156678844391 51.48791062986972 0.06348977172486471 0.0 -5.004912977655214 -10.602571019922358
895.5170473902074 -1.624001379673461 13.719041808215145 51.85897219578098 0.03473493631587478 0.0 -4.99729729574073 -10.547606844022935
379.130043110217 -2.109572652637625 14.05201102345604 50.60130265790702 0.06415365922794877 0.0 -4.996394964424346 -10.60387639928589
844.6779687565365 -1.4824385848615296 12.936939654900739 51.965638526062996 0.13546131851579937 0.0 -4.9871358373035 -10.755049783826495
268.39034773517795 -1.746915222482114 12.628995472131503 51.05267822168386 0.41603070815071413 0.0 -4.979695354045615 -11.78262218694832
389.8486534466857 -1.8710709812219446 14.012142727565397 50.916967318911546 0.4059947664855484 0.0 -4.9599069130587985 -11.720416672805458
122.52312620153111 -2.484085082286558 13.905668285396445 48.91804307450937 0.12453204944776865 0.0 -4.955421972503154 -10.730344216371858
122.52312620153111 -2.484085082286558 13.905668285396445 48.91804307450937 0.12453204944776865 0.0 -4.955421972503154 -10.730344216371858
169.1321691044987 -1.3679271976959462 11.747149421577504 51.70335229930792 0.4908762256070035 0.0 -4.955017978021447 -12.433947964055802
169.1321691044987 -1.3679271976959462 11.747149421577504 51.70335229930792 0.4908762256070035 0.0 -4.955017978021447 -12.433947964055802
747.3276405851697 -1.5981082197045406 12.632553704011553 51.697657610276195 0.08797515095871963 0.0 -4.9532377945381185 -10.65188034314489
417.4579969992882 -2.0559083018647426 13.838006716901212 50.33522875969087 0.009041035420262817 0.0 -4.951523159488369 -10.500925634639025
430.1077070451504 -2.373839885072094 14.947106941660657 49.68931984106813 0.05717164267568104 0.0 -4.941785820032831 -10.590232437441152
296.3954078538336 -2.1967080804376877 14.613397532128413 50.0313802577522 0.14865657232862758 0.0 -4.936861819745342 -10.78571450345263
56.64734081029453 -2.189094166286667 12.050105328394265 49.460822100957365 0.07231380115547593 0.0 -4.926450502305957 -10.620062170854478
97.10607183979155 -2.53744297422129 13.297231337572459 48.75605798621609 0.15312652246450648 0.0 -4.92347613728428 -10.796319254079453
