"obj_id","ra","dec","filter","mjd","snr","instrument_id","instrument_name","ra_unc","dec_unc","origin","id","altdata","created_at","annotations","mag","magerr","magsys","limiting_mag","Delete"
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58198.37421299983","","1","ZTF","","","fp","423186830","","2023-04-12T18:33:15.704055","","","","ab","20.4412",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58198.38280089991","","1","ZTF","","","fp","423186831","","2023-04-12T18:33:15.704164","","","","ab","20.3267",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58198.4077198999","","1","ZTF","","","fp","423186832","","2023-04-12T18:33:15.704197","","","","ab","20.8709",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58199.31716440013","","1","ZTF","","","fp","423186833","","2023-04-12T18:33:15.704226","","","","ab","19.7213",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.28853010014","","1","ZTF","","","fp","423186834","","2023-04-12T18:33:15.704255","","","","ab","20.2468",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.294999999925","","1","ZTF","","","fp","423186835","","2023-04-12T18:33:15.704285","","","","ab","20.2905",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.29596060002","","1","ZTF","","","fp","423186836","","2023-04-12T18:33:15.704310","","","","ab","20.2901",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.317465300206","","1","ZTF","","","fp","423186837","","2023-04-12T18:33:15.704333","","","","ab","20.3961",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.34114579996","","1","ZTF","","","fp","423186838","","2023-04-12T18:33:15.704357","","","","ab","20.628",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.34206019994","","1","ZTF","","","fp","423186839","","2023-04-12T18:33:15.704377","","","","ab","20.6039",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58202.363263899926","","1","ZTF","","","fp","423186840","","2023-04-12T18:33:15.704400","","","","ab","20.6157",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58203.34819439985","","1","ZTF","","","fp","423186841","","2023-04-12T18:33:15.704421","","","","ab","20.2056",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58203.366157399956","","1","ZTF","","","fp","423186842","","2023-04-12T18:33:15.704456","","","","ab","20.3594",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58204.27689810004","","1","ZTF","","","fp","423186843","","2023-04-12T18:33:15.704479","","","","ab","19.6425",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58204.30408560019","","1","ZTF","","","fp","423186844","","2023-04-12T18:33:15.704501","","","","ab","19.7523",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58204.328576399945","","1","ZTF","","","fp","423186845","","2023-04-12T18:33:15.704521","","","","ab","19.646",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58204.336655099876","","1","ZTF","","","fp","423186846","","2023-04-12T18:33:15.704542","","","","ab","19.6216",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58204.35619209986","","1","ZTF","","","fp","423186847","","2023-04-12T18:33:15.704564","","","","ab","19.9135",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58204.394513899926","","1","ZTF","","","fp","423186848","","2023-04-12T18:33:15.704587","","","","ab","19.9226",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.28353009978","","1","ZTF","","","fp","423186849","","2023-04-12T18:33:15.704609","","","","ab","19.6361",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.29569440009","","1","ZTF","","","fp","423186850","","2023-04-12T18:33:15.704631","","","","ab","19.7265",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.323379599955","","1","ZTF","","","fp","423186851","","2023-04-12T18:33:15.704654","","","","ab","19.7137",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.336064800154","","1","ZTF","","","fp","423186852","","2023-04-12T18:33:15.704679","","","","ab","19.6591",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.35277780006","","1","ZTF","","","fp","423186853","","2023-04-12T18:33:15.704702","","","","ab","19.0619",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.35700230021","","1","ZTF","","","fp","423186854","","2023-04-12T18:33:15.704726","","","","ab","19.1765",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.35791670019","","1","ZTF","","","fp","423186855","","2023-04-12T18:33:15.704752","","","","ab","19.0709",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58205.39440969983","","1","ZTF","","","fp","423186856","","2023-04-12T18:33:15.704787","","","","ab","19.32",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.27575229993","","1","ZTF","","","fp","423186857","","2023-04-12T18:33:15.704809","","","","ab","19.6472",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.295509300195","","1","ZTF","","","fp","423186858","","2023-04-12T18:33:15.704830","","","","ab","19.7858",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.30550929997","","1","ZTF","","","fp","423186859","","2023-04-12T18:33:15.704853","","","","ab","19.8744",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.31567130005","","1","ZTF","","","fp","423186860","","2023-04-12T18:33:15.704876","","","","ab","19.8176",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.330300900154","","1","ZTF","","","fp","423186861","","2023-04-12T18:33:15.704900","","","","ab","20.0612",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.33571759984","","1","ZTF","","","fp","423186862","","2023-04-12T18:33:15.704925","","","","ab","19.8613",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.37163189985","","1","ZTF","","","fp","423186863","","2023-04-12T18:33:15.704945","","","","ab","19.865",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58206.37633100012","","1","ZTF","","","fp","423186864","","2023-04-12T18:33:15.704967","","","","ab","19.8636",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.27579860017","","1","ZTF","","","fp","423186865","","2023-04-12T18:33:15.704988","","","","ab","16.6313",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.30054400023","","1","ZTF","","","fp","423186866","","2023-04-12T18:33:15.705012","","","","ab","18.6399",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.3014814998","","1","ZTF","","","fp","423186867","","2023-04-12T18:33:15.705035","","","","ab","18.5673",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.328518500086","","1","ZTF","","","fp","423186868","","2023-04-12T18:33:15.705058","","","","ab","18.157",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.35340279993","","1","ZTF","","","fp","423186869","","2023-04-12T18:33:15.705080","","","","ab","17.968",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.37302079983","","1","ZTF","","","fp","423186870","","2023-04-12T18:33:15.705103","","","","ab","18.8389",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.37393519981","","1","ZTF","","","fp","423186871","","2023-04-12T18:33:15.705125","","","","ab","18.8563",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58208.39056710014","","1","ZTF","","","fp","423186872","","2023-04-12T18:33:15.705148","","","","ab","18.5992",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58210.26778940018","","1","ZTF","","","fp","423186873","","2023-04-12T18:33:15.705171","","","","ab","19.5951",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58210.2877894002","","1","ZTF","","","fp","423186874","","2023-04-12T18:33:15.705192","","","","ab","18.9944",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58210.311527799815","","1","ZTF","","","fp","423186875","","2023-04-12T18:33:15.705213","","","","ab","19.5154",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58210.31629629992","","1","ZTF","","","fp","423186876","","2023-04-12T18:33:15.705233","","","","ab","19.4322",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58210.3359375","","1","ZTF","","","fp","423186877","","2023-04-12T18:33:15.705254","","","","ab","18.987",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58210.379467600025","","1","ZTF","","","fp","423186878","","2023-04-12T18:33:15.705275","","","","ab","19.2046",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58211.328599500004","","1","ZTF","","","fp","423186879","","2023-04-12T18:33:15.705296","","","","ab","19.4579",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58214.2334838002","","1","ZTF","","","fp","423186880","","2023-04-12T18:33:15.705317","","","","ab","18.6264",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58214.24712960003","","1","ZTF","","","fp","423186881","","2023-04-12T18:33:15.705338","","","","ab","18.5723",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58214.24806710007","","1","ZTF","","","fp","423186882","","2023-04-12T18:33:15.705362","","","","ab","18.3501",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58214.2592823999","","1","ZTF","","","fp","423186883","","2023-04-12T18:33:15.705383","","","","ab","18.8317",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58214.26021989994","","1","ZTF","","","fp","423186884","","2023-04-12T18:33:15.705405","","","","ab","18.3872",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58214.26209490001","","1","ZTF","","","fp","423186885","","2023-04-12T18:33:15.705440","","","","ab","19.175",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58214.2879050998","","1","ZTF","","","fp","423186886","","2023-04-12T18:33:15.705463","","","","ab","18.9406",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58214.29307870008","","1","ZTF","","","fp","423186887","","2023-04-12T18:33:15.705484","","","","ab","17.4609",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58214.31528940005","","1","ZTF","","","fp","423186888","","2023-04-12T18:33:15.705509","","","","ab","19.2606",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58214.3567476999","","1","ZTF","","","fp","423186889","","2023-04-12T18:33:15.705534","","","","ab","18.6607",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58215.23773150006","","1","ZTF","","","fp","423186890","","2023-04-12T18:33:15.705556","","","","ab","17.7431",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58215.26578699984","","1","ZTF","","","fp","423186891","","2023-04-12T18:33:15.705578","","","","ab","19.0168",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58215.27659719996","","1","ZTF","","","fp","423186892","","2023-04-12T18:33:15.705599","","","","ab","18.6396",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58216.22562499996","","1","ZTF","","","fp","423186893","","2023-04-12T18:33:15.705624","","","","ab","20.1104",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58216.24624999985","","1","ZTF","","","fp","423186894","","2023-04-12T18:33:15.705648","","","","ab","20.5404",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58216.247222200036","","1","ZTF","","","fp","423186895","","2023-04-12T18:33:15.705670","","","","ab","20.542",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58216.26998839993","","1","ZTF","","","fp","423186896","","2023-04-12T18:33:15.705692","","","","ab","20.4075",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.23527779989","","1","ZTF","","","fp","423186897","","2023-04-12T18:33:15.705715","","","","ab","20.397",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.26464120019","","1","ZTF","","","fp","423186898","","2023-04-12T18:33:15.705742","","","","ab","20.5691",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.27555559995","","1","ZTF","","","fp","423186899","","2023-04-12T18:33:15.705768","","","","ab","20.4823",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.28820599988","","1","ZTF","","","fp","423186900","","2023-04-12T18:33:15.705791","","","","ab","20.3155",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.289166700095","","1","ZTF","","","fp","423186901","","2023-04-12T18:33:15.705815","","","","ab","20.5492",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.29476850014","","1","ZTF","","","fp","423186902","","2023-04-12T18:33:15.705838","","","","ab","18.9686",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.29568290012","","1","ZTF","","","fp","423186903","","2023-04-12T18:33:15.705863","","","","ab","18.7603",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.29659719998","","1","ZTF","","","fp","423186904","","2023-04-12T18:33:15.705887","","","","ab","19.6809",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.31438660016","","1","ZTF","","","fp","423186905","","2023-04-12T18:33:15.705908","","","","ab","20.6001",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58217.33597220015","","1","ZTF","","","fp","423186906","","2023-04-12T18:33:15.705934","","","","ab","19.6119",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.24596060021","","1","ZTF","","","fp","423186907","","2023-04-12T18:33:15.705963","","","","ab","20.4928",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.25210649986","","1","ZTF","","","fp","423186908","","2023-04-12T18:33:15.705987","","","","ab","20.5648",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.284293999895","","1","ZTF","","","fp","423186909","","2023-04-12T18:33:15.706014","","","","ab","20.5069",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.28523149993","","1","ZTF","","","fp","423186910","","2023-04-12T18:33:15.706042","","","","ab","20.4868",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.309756900184","","1","ZTF","","","fp","423186911","","2023-04-12T18:33:15.706064","","","","ab","20.6593",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.31067130016","","1","ZTF","","","fp","423186912","","2023-04-12T18:33:15.706087","","","","ab","20.6369",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.35349539993","","1","ZTF","","","fp","423186913","","2023-04-12T18:33:15.706109","","","","ab","20.581",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.3568519","","1","ZTF","","","fp","423186914","","2023-04-12T18:33:15.706131","","","","ab","20.5823",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58218.38042820012","","1","ZTF","","","fp","423186915","","2023-04-12T18:33:15.706154","","","","ab","20.711",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.23730320018","","1","ZTF","","","fp","423186916","","2023-04-12T18:33:15.706174","","","","ab","20.101",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.238275500014","","1","ZTF","","","fp","423186917","","2023-04-12T18:33:15.706383","","","","ab","19.8879",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.268391199876","","1","ZTF","","","fp","423186918","","2023-04-12T18:33:15.706439","","","","ab","20.4306",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.274513899814","","1","ZTF","","","fp","423186919","","2023-04-12T18:33:15.706468","","","","ab","20.5502",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.2958217999","","1","ZTF","","","fp","423186920","","2023-04-12T18:33:15.706489","","","","ab","19.2392",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.29673610022","","1","ZTF","","","fp","423186921","","2023-04-12T18:33:15.706510","","","","ab","19.3559",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.33530090004","","1","ZTF","","","fp","423186922","","2023-04-12T18:33:15.706532","","","","ab","20.5929",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58219.35797449993","","1","ZTF","","","fp","423186923","","2023-04-12T18:33:15.706553","","","","ab","20.5058",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58221.24824069999","","1","ZTF","","","fp","423186924","","2023-04-12T18:33:15.706575","","","","ab","19.9979",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58221.26443290012","","1","ZTF","","","fp","423186925","","2023-04-12T18:33:15.706597","","","","ab","19.9116",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58221.26537040016","","1","ZTF","","","fp","423186926","","2023-04-12T18:33:15.706620","","","","ab","19.9144",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58221.266354199965","","1","ZTF","","","fp","423186927","","2023-04-12T18:33:15.706640","","","","ab","19.9539",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58221.27604170004","","1","ZTF","","","fp","423186928","","2023-04-12T18:33:15.706661","","","","ab","20.0764",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58222.26711810008","","1","ZTF","","","fp","423186929","","2023-04-12T18:33:15.706682","","","","ab","20.1711",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58222.28932869993","","1","ZTF","","","fp","423186930","","2023-04-12T18:33:15.706703","","","","ab","20.1697",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58222.29024309991","","1","ZTF","","","fp","423186931","","2023-04-12T18:33:15.706724","","","","ab","20.0226",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58222.29449070012","","1","ZTF","","","fp","423186932","","2023-04-12T18:33:15.706744","","","","ab","20.1489",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58222.33015049994","","1","ZTF","","","fp","423186933","","2023-04-12T18:33:15.706774","","","","ab","20.3195",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58222.35629629996","","1","ZTF","","","fp","423186934","","2023-04-12T18:33:15.706799","","","","ab","20.412",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58223.31879629986","","1","ZTF","","","fp","423186935","","2023-04-12T18:33:15.706818","","","","ab","20.9205",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.21665510023","","1","ZTF","","","fp","423186936","","2023-04-12T18:33:15.706838","","","","ab","18.9473",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.240312499925","","1","ZTF","","","fp","423186937","","2023-04-12T18:33:15.706858","","","","ab","20.0902",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.25668979995","","1","ZTF","","","fp","423186938","","2023-04-12T18:33:15.706880","","","","ab","20.009",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.25813659979","","1","ZTF","","","fp","423186939","","2023-04-12T18:33:15.706903","","","","ab","19.9902",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.26950229984","","1","ZTF","","","fp","423186940","","2023-04-12T18:33:15.706927","","","","ab","20.3226",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.27369209984","","1","ZTF","","","fp","423186941","","2023-04-12T18:33:15.706949","","","","ab","20.354",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.295080999844","","1","ZTF","","","fp","423186942","","2023-04-12T18:33:15.706969","","","","ab","20.0962",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.32796300016","","1","ZTF","","","fp","423186943","","2023-04-12T18:33:15.706989","","","","ab","18.9562",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.32888890011","","1","ZTF","","","fp","423186944","","2023-04-12T18:33:15.707011","","","","ab","19.0576",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.33163189981","","1","ZTF","","","fp","423186945","","2023-04-12T18:33:15.707031","","","","ab","19.0501",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58224.33884260012","","1","ZTF","","","fp","423186946","","2023-04-12T18:33:15.707053","","","","ab","18.3384",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58226.270115700085","","1","ZTF","","","fp","423186947","","2023-04-12T18:33:15.707077","","","","ab","20.4679",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58226.28555560019","","1","ZTF","","","fp","423186948","","2023-04-12T18:33:15.707097","","","","ab","20.6047",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58226.28646990005","","1","ZTF","","","fp","423186949","","2023-04-12T18:33:15.707122","","","","ab","20.5936",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58226.305162000004","","1","ZTF","","","fp","423186950","","2023-04-12T18:33:15.707147","","","","ab","20.7353",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58226.331990700215","","1","ZTF","","","fp","423186951","","2023-04-12T18:33:15.707168","","","","ab","20.6299",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58227.265798599925","","1","ZTF","","","fp","423186952","","2023-04-12T18:33:15.707189","","","","ab","19.9683",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58227.2783102002","","1","ZTF","","","fp","423186953","","2023-04-12T18:33:15.707210","","","","ab","20.3422",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58227.27922450006","","1","ZTF","","","fp","423186954","","2023-04-12T18:33:15.707229","","","","ab","20.3311",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58227.280150500126","","1","ZTF","","","fp","423186955","","2023-04-12T18:33:15.707249","","","","ab","20.3785",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58227.30390049983","","1","ZTF","","","fp","423186956","","2023-04-12T18:33:15.707269","","","","ab","20.5585",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58227.30572920013","","1","ZTF","","","fp","423186957","","2023-04-12T18:33:15.707290","","","","ab","20.6258",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58227.31609949982","","1","ZTF","","","fp","423186958","","2023-04-12T18:33:15.707312","","","","ab","20.528",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58227.35327549977","","1","ZTF","","","fp","423186959","","2023-04-12T18:33:15.707331","","","","ab","20.6178",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58229.27969910018","","1","ZTF","","","fp","423186960","","2023-04-12T18:33:15.707351","","","","ab","20.5318",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58229.28111110022","","1","ZTF","","","fp","423186961","","2023-04-12T18:33:15.707370","","","","ab","20.5321",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58229.31115739979","","1","ZTF","","","fp","423186962","","2023-04-12T18:33:15.707389","","","","ab","20.7253",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58230.24809029978","","1","ZTF","","","fp","423186963","","2023-04-12T18:33:15.707409","","","","ab","20.4491",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58230.258333299775","","1","ZTF","","","fp","423186964","","2023-04-12T18:33:15.707441","","","","ab","20.4133",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58230.25924770022","","1","ZTF","","","fp","423186965","","2023-04-12T18:33:15.707466","","","","ab","20.4374",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58230.26016200008","","1","ZTF","","","fp","423186966","","2023-04-12T18:33:15.707486","","","","ab","20.4451",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58230.28069439996","","1","ZTF","","","fp","423186967","","2023-04-12T18:33:15.707507","","","","ab","17.7162",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58230.32699069986","","1","ZTF","","","fp","423186968","","2023-04-12T18:33:15.707531","","","","ab","20.2899",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58230.341678199824","","1","ZTF","","","fp","423186969","","2023-04-12T18:33:15.707552","","","","ab","20.5785",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58230.3426967999","","1","ZTF","","","fp","423186970","","2023-04-12T18:33:15.707575","","","","ab","20.6612",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58230.34361110022","","1","ZTF","","","fp","423186971","","2023-04-12T18:33:15.707596","","","","ab","20.6071",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58230.372557899915","","1","ZTF","","","fp","423186972","","2023-04-12T18:33:15.707618","","","","ab","20.6103",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58231.28187499987","","1","ZTF","","","fp","423186973","","2023-04-12T18:33:15.707639","","","","ab","20.2676",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58231.319594900124","","1","ZTF","","","fp","423186974","","2023-04-12T18:33:15.707659","","","","ab","20.2453",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58231.373981500044","","1","ZTF","","","fp","423186975","","2023-04-12T18:33:15.707680","","","","ab","20.2449",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58232.16636569984","","1","ZTF","","","fp","423186976","","2023-04-12T18:33:15.707703","","","","ab","19.1154",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58232.177812499925","","1","ZTF","","","fp","423186977","","2023-04-12T18:33:15.707722","","","","ab","19.233",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58232.17874999996","","1","ZTF","","","fp","423186978","","2023-04-12T18:33:15.707743","","","","ab","19.1705",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58232.207094899844","","1","ZTF","","","fp","423186979","","2023-04-12T18:33:15.707775","","","","ab","16.5694",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58232.21379629988","","1","ZTF","","","fp","423186980","","2023-04-12T18:33:15.707799","","","","ab","17.1133",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58232.23571760021","","1","ZTF","","","fp","423186981","","2023-04-12T18:33:15.707819","","","","ab","18.4836",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58232.23665509978","","1","ZTF","","","fp","423186982","","2023-04-12T18:33:15.707843","","","","ab","18.1199",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58232.25811340008","","1","ZTF","","","fp","423186983","","2023-04-12T18:33:15.707868","","","","ab","19.4994",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfi","58232.322777799796","","1","ZTF","","","fp","423186984","","2023-04-12T18:33:15.707890","","","","ab","19.932",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58233.18097219989","","1","ZTF","","","fp","423186985","","2023-04-12T18:33:15.707911","","","","ab","19.9795",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58233.201307899784","","1","ZTF","","","fp","423186986","","2023-04-12T18:33:15.707931","","","","ab","20.1117",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58233.202731499914","","1","ZTF","","","fp","423186987","","2023-04-12T18:33:15.707952","","","","ab","20.1677",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfr","58233.20372689981","","1","ZTF","","","fp","423186988","","2023-04-12T18:33:15.707974","","","","ab","20.1807",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58233.24226849992","","1","ZTF","","","fp","423186989","","2023-04-12T18:33:15.707994","","","","ab","20.1108",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58234.197731500026","","1","ZTF","","","fp","423186990","","2023-04-12T18:33:15.708015","","","","ab","19.5824",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58234.25322919991","","1","ZTF","","","fp","423186991","","2023-04-12T18:33:15.708035","","","","ab","19.1248",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58235.31949070003","","1","ZTF","","","fp","423186992","","2023-04-12T18:33:15.708055","","","","ab","19.7766",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58236.17553240014","","1","ZTF","","","fp","423186993","","2023-04-12T18:33:15.708075","","","","ab","19.322",""
"ZTF23aaeiyeq","196.771292","49.162612","ztfg","58236.193090300076","","1","ZTF","","","fp","423186994","","2023-04-12T18:33:15.708093","","","","ab","19.3864",""
