Nested Sampling Global Log-Evidence           :   -0.318463379431077733E+02  +/-    0.107114058426360154E+00

Local Mode Properties
-------------------------------------------

Total Modes Found:           1


Mode   1
Strictly Local Log-Evidence   -0.318463379431077733E+02 +/-    0.107114058426360154E+00
Local Log-Evidence   -0.318463379431077733E+02 +/-    0.107114058426360154E+00

Dim No.       Mean        Sigma
   1    0.198371553134125200E+02    0.542304814922038414E+01
   2    0.337142341671351033E+02    0.136409006987212251E+02
   3    0.834983923600691069E+00    0.358221608473353548E+00
   4   -0.130021930471045177E+01    0.406712683081830506E+00
   5   -0.258078276359617664E+01    0.287521469932059570E+00
   6   -0.845850275153891218E+00    0.196278904699677820E+00
   7    0.278670793316018461E+00    0.156239336004035057E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.198343953251965033E+02
   2    0.315029921261224573E+02
   3    0.594948313625493386E+00
   4   -0.170706734918284719E+01
   5   -0.293014581721840983E+01
   6   -0.914789634763084614E+00
   7    0.203634091302111936E+00

MAP Parameters
Dim No.        Parameter
   1    0.198343953251965033E+02
   2    0.315029921261224573E+02
   3    0.594948313625493386E+00
   4   -0.170706734918284719E+01
   5   -0.293014581721840983E+01
   6   -0.914789634763084614E+00
   7    0.203634091302111936E+00
